train_0/reward_-1.0_frac,train_0/mu_grads,test_1/subgoal_succ_rate,train_1/reward,train_1/avg_q,train_1/reward_-27.0_frac,train_1/q_grads_std,train_0/current_q,train_1/fw_loss,train_1/reward_-1.0_frac,train_1/q_grads,train_1/mu_grads_std,train_0/next_q,train_1/q_loss,train_1/n_subgoals,train_1/current_q,train_0/q_loss,train_0/avg_q,train/success_rate,policy/steps,train/episodes,train_0/q_grads,train_0/mu_grads_std,train_0/reward,train_0/q_grads_std,test_1/n_subgoals,train_1/reward_-0.0_frac,test/episodes,test_1/avg_q,train_0/mu_loss,train_0/reward_-0.0_frac,train_0/fw_loss,train_1/fw_bonus,train_1/next_q,train_1/mu_grads,train_0/target_q,train_0/fw_bonus,train_1/mu_loss,train_1/subgoal_succ_rate,test_0/avg_q,test/success_rate,epoch,train_1/target_q
0.0002197265625,-0.0021955860953312366,0.0,-2.0950126635558264,-7.671382185511444,0.0,0.10882731471210719,-8.085178257812942,0.057880457304418084,0.0031494140625,0.01236226772889495,0.15565831810235978,-7.962326832675194,2.8499418429036902,2700.0,-9.0015029085679,0.2487365826714371,-8.214369280182744,0.0,91125.0,100.0,0.009926886577159167,0.16097945161163807,-0.7219862167585234,0.12006474379450083,675.0,0.0,25.0,-12.823561854401063,7.9660656138543136,0.0,0.02881713374517858,-0.990342715382576,-8.857239869276391,-0.028420568397268652,-8.201347847955187,-0.9944851264357567,6.655145201340827,0.0,-22.697799691818485,0.0,0,-8.986977676580638
0.000634765625,-0.013981966231949628,0.0,-2.071775793859706,-13.396571000181968,0.0,0.12826640009880066,-9.00505190251353,0.07221720591187478,0.0015625,-0.0015795416198670863,0.187584063783288,-8.948486752042273,1.7508840901592269,2700.0,-8.820884071636495,0.2241894423499904,-25.555003134821405,0.0,182250.0,200.0,0.00716744587989524,0.20085420347750188,-0.7178734534754767,0.1322385475039482,675.0,0.0,50.0,-12.826395048371426,8.943668966899057,0.0,0.015595134510658682,-0.9870086118578911,-8.56636351845972,-0.03712081611156463,-9.176643064177057,-0.9970506191253662,6.111265721622543,0.0,-26.99535755691602,0.0,1,-8.77486758734712
0.00537109375,-0.018229628261178733,0.0,-2.086093493687804,-13.72542491593417,0.0,0.14526922591030597,-9.211485633147598,0.08094054330140352,0.0013427734375,-0.017620669305324556,0.20179007649421693,-9.151860615417613,0.7507018721780085,2700.0,-7.8451159438754505,0.21093983412604583,-24.671430341102926,0.0,273358.0,300.0,-4.027603022223047e-05,0.23096587285399436,-0.7135840417999134,0.14639650844037533,675.0,0.0,75.0,-13.746233855466155,9.151896343977588,0.0,0.011365982424467801,-0.9849799633026123,-7.420187448002764,-0.043815546203404665,-9.343388718534953,-0.9978712126612663,5.86271977640917,0.00037037037037037035,-26.991315102028366,0.0,2,-7.825994703861906
