train_1/mu_loss,test_1/subgoal_succ_rate,train_0/next_q,train_1/fw_loss,train_1/q_grads_std,train_1/mu_grads,train_1/fw_bonus,train_1/avg_q,train_1/n_subgoals,train_0/mu_loss,train_1/current_q,epoch,train_0/q_grads_std,train_1/target_q,policy/steps,train_0/fw_bonus,test/episodes,train_0/target_q,train_1/reward,train_1/subgoal_succ_rate,train_1/reward_-0.0_frac,test/success_rate,train_0/mu_grads,train/success_rate,test_1/n_subgoals,train_1/q_grads,train_1/q_loss,train_1/reward_-27.0_frac,train_0/q_grads,train_1/mu_grads_std,train_0/q_loss,test_1/avg_q,train_1/next_q,train_0/reward_-1.0_frac,train_0/fw_loss,train_0/reward,train_0/reward_-0.0_frac,train_0/mu_grads_std,train_0/current_q,train_1/reward_-1.0_frac,test_0/avg_q,train/episodes,train_0/avg_q
4.011652105372699,0.0,-9.553954210808204,0.10270975809544325,0.24245042204856873,-0.06118894135579467,-0.9904006257653236,-13.310657439605162,2700.0,9.559966202595595,-5.028256685964731,10,0.21528648883104323,-5.382119256750287,1002336.0,-0.998957522213459,275.0,-9.757932674999282,-2.11323009912885,0.0,0.0,0.0,-0.02492635096423328,0.0,675.0,-0.049688890017569064,1.7147862714738715,0.0,-0.007661897328216582,0.28011215254664423,0.34032373073185906,-8.938627396450284,-4.272416198180023,0.026611328125,0.010011671483516693,-0.7501867716142442,0.0,0.32259825319051744,-9.615176472585388,0.0010986328125,-26.9972297972908,1100.0,-26.623012949446267
6.643223838521183,0.0,-9.633649010383973,0.10134335365146399,0.24387888461351395,-0.06070450423285365,-0.9905500754714012,-13.382359910237277,2700.0,9.633252216255016,-9.61823022676738,11,0.22196823805570604,-9.621042632868932,1092574.0,-0.9989988133311272,300.0,-9.872956431696446,-2.1078360730221903,0.014444444444444444,0.0,0.0,-0.026916521694511177,0.0,675.0,-0.04991962164640427,1.4813835640250872,0.0,-0.006703481427393854,0.2873482510447502,0.36364291443771857,-13.82670972914745,-9.318746941764749,0.059130859375,0.009629798005335033,-0.7529295840904524,0.0,0.3309340350329876,-9.692721927269606,0.001220703125,-25.33383644860139,1200.0,-24.88507118772647
5.604988208492569,0.0,-9.425811893191726,0.09951295685023069,0.24709734953939916,-0.062213454768061636,-0.9907502576708793,-14.038413516371241,2700.0,9.425710583687776,-7.404268711046521,12,0.2248984720557928,-7.7086832386765565,1183510.0,-0.9990171730518341,325.0,-9.645349033325328,-2.1071671282101305,0.004814814814814815,0.0,0.0,-0.028958668978884817,0.0,675.0,-0.05059330994263291,1.7901328171717856,0.0,-0.007010598655324429,0.2941277541220188,0.33968011242135365,-13.526167737601535,-7.19009686057768,0.0406982421875,0.009460108238272369,-0.7509856330449111,0.0,0.34176974669098853,-9.505228720995538,0.0010498046875,-25.662560989568018,1300.0,-25.61511100953073
6.55115281613257,0.0,-9.351036065953272,0.1032627260312438,0.2511068589985371,-0.06399311888962984,-0.9903401419520378,-14.259626423961755,2700.0,9.368107934078427,-10.563318375267121,13,0.22941202633082866,-10.599694710351638,1274587.0,-0.9989996537566185,350.0,-9.530166534344854,-2.1217936087952696,0.0007407407407407407,0.0,0.0,-0.032795894984155895,0.0,675.0,-0.0473732384853065,1.7984712487067256,0.0,-0.006613629451021552,0.2961264573037624,0.46014888307061785,-13.762424285820348,-10.678289593465484,0.0384521484375,0.009622038551606238,-0.7547854725402431,0.0,0.3502553038299084,-9.424266804940162,0.001416015625,-26.92036709031148,1400.0,-26.56372598246526
6.049012313686367,0.0,-9.466833997687583,0.10104148089885712,0.2523297518491745,-0.06362306009978055,-0.9905830949544907,-14.112056356319943,2700.0,9.472032711695169,-9.267583067818148,14,0.23344216421246528,-9.262740993138067,1365712.0,-0.9989997819066048,375.0,-9.690227303238895,-2.12339213183659,0.0,0.0,0.0,-0.03351273415610194,0.0,675.0,-0.04665928585454822,1.296897337346602,0.0,-0.0067653591511771085,0.3020305514335632,0.35776379795478674,-12.621044705520054,-8.956326189110735,0.0588623046875,0.009620841895230114,-0.7580326075541961,0.0,0.35996642112731936,-9.552860900807973,0.001513671875,-26.99772412666764,1500.0,-26.684644864072535
5.90103657167016,0.0,-9.545242788110134,0.10001573525369167,0.2568890519440174,-0.06295693460851907,-0.990695284307003,-13.735109125869661,2700.0,9.550159917308568,-9.426727251357704,15,0.24016491137444973,-9.444707125653293,1456837.0,-0.9989934027194977,400.0,-9.755265365980245,-2.1315781097502624,0.0,0.0,0.0,-0.03039588490501046,0.0,675.0,-0.04684571530669927,1.6213250050986125,0.0,-0.005210213758982718,0.3126705139875412,0.4166626812665353,-12.987816486363617,-9.181714824270827,0.044384765625,0.009679744951426983,-0.7605806926098012,0.0,0.37292083352804184,-9.627069865108325,0.0011474609375,-26.977536026649986,1600.0,-26.839530380685726
6.937347267906714,0.0,-9.573946276039583,0.09564495105296374,0.26368706300854683,-0.06431911829859019,-0.9911733239889144,-13.903086917281058,2700.0,9.58149723349608,-10.005903171751708,16,0.24367072619497776,-9.998918567286584,1547962.0,-0.9990499690175056,425.0,-9.795948132317822,-2.091558343076758,0.0,0.0,0.0,-0.033623731788247825,0.0,675.0,-0.049835398141294715,2.23043558990745,0.0,-0.005153939337469637,0.3144785687327385,0.36511501263641666,-14.949874758367164,-9.886953959079264,0.089990234375,0.009156762482598424,-0.7621470518388378,0.0,0.38177543580532075,-9.654720256072894,0.0016845703125,-26.99842637487234,1700.0,-26.98860045705703
7.423585985782276,0.0,-9.865304069678638,0.0945411253720522,0.2637503981590271,-0.0635991657152772,-0.9912940561771393,-14.711819200637983,2700.0,9.87379519005191,-9.788997439865247,17,0.2508533962070942,-9.740531255746443,1639087.0,-0.999018007516861,450.0,-10.057772350861999,-2.110637262398086,0.0,0.0,0.0,-0.03256903877481818,0.0,675.0,-0.04874216774478555,1.523521492939005,0.0,-0.004952410282567143,0.3216504126787186,0.5075019708662852,-13.649792484203008,-9.621476242837502,0.0701416015625,0.009452330460771919,-0.7654635924845934,0.0,0.3945888005197048,-9.901490076543677,0.0019775390625,-26.92831527944427,1800.0,-26.908297036688435
6.597742320110146,0.0,-9.94087786730653,0.10082533732056617,0.2666598066687584,-0.06097168866544962,-0.9906067222356796,-14.045451004875906,2700.0,9.94850163096741,-10.346980105472827,18,0.25422787144780157,-10.32747008862684,1730212.0,-0.9989640220999718,475.0,-10.169468130648358,-2.112942526543338,0.0,0.0,0.0,-0.029638563096523286,0.0,675.0,-0.05092141916975379,1.5377005862782407,0.0,-0.00535513071808964,0.33041265308856965,0.46235282967347613,-13.056030931577526,-10.086601234800868,0.060546875,0.009951685043051838,-0.7726021241403942,0.0,0.4046840950846672,-10.01007645957219,0.0015869140625,-26.99732371551139,1900.0,-26.92596802168671
6.243174340782015,0.0,-9.936422916378186,0.09644377864897251,0.2695181183516979,-0.06047877604141831,-0.9910859555006027,-13.810046216290301,2700.0,9.93982473508804,-9.368426653464683,19,0.2571793906390667,-9.355741400227071,1821196.0,-0.9990081712603569,500.0,-10.170848938054178,-2.06177832932226,0.0022222222222222222,0.0,0.0,-0.03092317469418049,0.0,675.0,-0.05162540366873145,1.1882893381179485,0.0,-0.005000864109024406,0.33262980431318284,0.4597683139168992,-13.275799332440279,-9.047346118330571,0.0774169921875,0.00954323667101562,-0.7703659045459063,0.0,0.41136572808027266,-10.010673056315127,0.0018798828125,-26.992643841154585,2000.0,-26.878540154029302
5.8332983394674525,0.0,-9.867806728437916,0.09882853496819735,0.27314490601420405,-0.05996587574481964,-0.9908251166343689,-13.919918175855683,2700.0,9.881657288665698,-9.211694427038134,20,0.26121543943881986,-9.225875562636944,1912184.0,-0.9990335792303086,525.0,-10.07347739897396,-2.065468716235773,0.0025925925925925925,0.0,0.0,-0.03169138636440039,0.0,675.0,-0.054244814161211255,0.8329305084479273,0.0,-0.004013638338074088,0.3388960547745228,0.5428305949066459,-13.19137602048423,-8.789203884665067,0.0895751953125,0.009308280097320676,-0.7715871028820402,0.0,0.42230005413293836,-9.925382595452485,0.002001953125,-24.560493219467098,2100.0,-25.301883753474804
7.8608801206654615,0.0,-9.952197758240393,0.11709845196455718,0.2764835447072983,-0.06306544784456491,-0.9888268932700157,-13.516206826411901,2700.0,9.956604151459223,-11.660450621145015,21,0.26903700828552246,-11.602224462854938,2003298.0,-0.998932284116745,550.0,-10.18213805691727,-2.1184368835442,0.00037037037037037035,0.0,0.0,-0.031649918667972086,0.0,675.0,-0.0505000957287848,2.670509483648441,0.0,-0.0021671548078302295,0.3409819580614567,0.6420942850454371,-14.427871048866681,-11.590513709634774,0.074853515625,0.010245003108866512,-0.77997152071257,0.0,0.4364433065056801,-10.025961520217043,0.002197265625,-26.979262734516137,2200.0,-22.678527784851852
7.137130788246054,0.8677908113391984,-9.40730328251405,0.12847088016569613,0.27751070335507394,-0.06376392487436533,-0.987583051621914,-14.527820415411146,2700.0,9.416449655378033,-9.306709860350354,22,0.2733917377889156,-9.327124220109642,2093804.0,-0.9988935783505439,575.0,-9.645749760871452,-2.125334496429423,0.011111111111111112,0.0,0.0,-0.03263786621391773,0.0,4092.0,-0.05067200157791376,1.6763716587119226,0.0,-0.002398457226809114,0.34375392869114874,1.2302151864795001,-13.553893544856951,-9.119390227686807,0.0696044921875,0.010603006673045456,-0.7900840023285127,0.0,0.44616314619779585,-9.516323999492302,0.001611328125,-16.212134978179463,2300.0,-26.51515178920077
7.229804522976815,0.0,-9.04677885441526,0.13376099839806557,0.27677899822592733,-0.06488805580884219,-0.9870044678449631,-13.901005264272465,2700.0,9.09669297240183,-10.653287985074886,23,0.2796210445463657,-10.641399068998972,2182163.0,-0.9988999471068383,600.0,-9.306394290582864,-2.0946496908080006,0.04666666666666667,0.0,0.0,-0.031575378589332105,0.0,675.0,-0.05117830950766802,2.095794583355057,0.0,-0.0014942691806936637,0.3481817603111267,0.8786791321392198,-13.907219147388947,-10.660617202517319,0.0677978515625,0.01054424319881946,-0.7958855192111514,0.0,0.4539199940860271,-9.196098612170122,0.0011474609375,-26.999937636818686,2400.0,-23.673785382498746
7.0804133957221085,0.016034985422740525,-10.161773946299457,0.16964448280632496,0.27925369814038276,-0.06476707011461258,-0.9830797746777534,-14.75626041324773,2700.0,10.173984508973998,-10.343507147134677,24,0.287276803702116,-10.326253498705645,2272330.0,-0.9986948311328888,625.0,-10.44152732032106,-2.0984246529464143,0.01814814814814815,0.0,0.0,-0.03185797529295087,0.0,686.0,-0.05411117784678936,1.9485753803600443,0.0,0.0004868609823461156,0.35196530967950823,0.8336607043063363,-14.271125269956562,-10.08702792747569,0.0521240234375,0.012441267422400416,-0.8222844276715477,0.0,0.4613273687660694,-10.295057967879831,0.00068359375,-25.29450358127243,2500.0,-26.072445549630533
5.877947049668736,0.0,-10.23129709826082,0.2044101431965828,0.2815908908843994,-0.06532070245593787,-0.9792773604393006,-14.501828817039163,2700.0,10.252131064034193,-9.273377251231533,25,0.29114352390170095,-9.281445693963253,2362384.0,-0.9985109910368919,650.0,-10.537279939621037,-2.1489404329535318,0.01814814814814815,0.0,0.0,-0.036459595803171395,0.0,675.0,-0.05514224348589778,1.577447796884838,0.0,1.9994534227407712e-05,0.35718610137701035,0.8940464888357582,-12.699471047241794,-8.820698605670222,0.0373779296875,0.014141537551768123,-0.8504151645051025,0.0,0.4682160161435604,-10.385977765581108,0.0006103515625,-26.97547886663786,2600.0,-26.29681154529911
5.271818893185265,0.0,-9.983068625706121,0.2311216000467539,0.2850634068250656,-0.06567221507430077,-0.9763558372855187,-13.508113225906257,2678.0,10.006967662612842,-7.905148483683044,26,0.2949044942855835,-7.925805918214996,2452774.0,-0.9983574181795121,675.0,-10.353774692451248,-2.135712098971271,0.0022404779686333084,0.0,0.0,-0.03847721815109253,0.02,675.0,-0.05540034109726548,1.627070894023824,0.0,-0.00012311765294725774,0.36099463850259783,0.9567599000172204,-10.943379009385227,-7.2542668167467355,0.0257080078125,0.015561906271614134,-0.8756923812936293,0.0,0.47359792366623876,-10.224201198113452,0.000439453125,-26.758335320025786,2700.0,-26.846150405226645
5.6096583338184205,0.0,-10.678030033770636,0.2509913433343172,0.2903829075396061,-0.06686527691781521,-0.9741826221346855,-12.837810583773853,2698.0,10.707614838172308,-8.584453006903505,27,0.29784934520721434,-8.612692207397796,2543777.0,-0.9981680110096931,700.0,-11.032521282910608,-2.127862797123089,0.0014825796886582653,0.0,0.0,-0.04130176296457648,0.01,675.0,-0.05756900580599904,1.3963262445501559,0.0,-0.0006003918897476979,0.3631108023226261,1.1422188149609542,-11.73994680851412,-8.069911542271758,0.0170654296875,0.017313704080879688,-0.8926997270464199,0.0,0.4777135714888573,-10.892778209510631,2.44140625e-05,-27.0,2800.0,-26.755120905459613
5.824438976108924,0.0,-11.141155369021176,0.26214276552200316,0.2960916168987751,-0.06763955857604742,-0.9729629516601562,-13.797020343900007,2698.0,11.179551787023717,-11.205157237287029,28,0.30067403987050056,-11.199780228123865,2634847.0,-0.9980474054813385,725.0,-11.506710681505567,-2.1357734729186633,0.0,0.0,0.0,-0.040611616987735036,0.01,675.0,-0.06001754403114319,1.038563250511363,0.0,-0.0013919514749431983,0.36487927809357645,1.2927367503477174,-13.486963279677083,-11.148687505349798,0.0064697265625,0.018429186567664145,-0.9125735042747692,0.0,0.48204947263002396,-11.368760450659341,0.0,-27.0,2900.0,-27.0
5.671380592396238,0.0,-11.248688502972191,0.25994490534067155,0.30455304533243177,-0.0684089906513691,-0.9732033386826515,-13.86365124226703,2700.0,11.286294173561227,-12.129369931394148,29,0.3046525098383427,-12.169113791864282,2725972.0,-0.9980884447693825,750.0,-11.630785317586094,-2.134538685709413,0.0,0.0,0.0,-0.03924193186685443,0.0,675.0,-0.06153498915955424,1.4185698042118886,0.0,-0.0016140971682034432,0.36592419892549516,1.2489512350523904,-13.052926553313478,-12.268126480570928,0.0029052734375,0.018049634294584394,-0.9194299608869188,0.0,0.4884458102285862,-11.48320014201057,0.0,-27.0,3000.0,-27.0
5.325738143570641,0.0,-11.269748976697187,0.24271025881171227,0.31465511694550513,-0.06899008825421334,-0.9750883519649506,-13.98516181636923,2700.0,11.302266153511187,-13.291543052130944,30,0.30667439475655556,-13.342331681514725,2817097.0,-0.9982527136802674,775.0,-11.679855472515815,-2.126179430133925,0.0,0.0,0.0,-0.039600944798439744,0.0,675.0,-0.06243438879027963,1.0480186716224462,0.0,-0.0016739779501222074,0.3676242984831333,1.1265423333558815,-11.517038865534486,-13.709321196265545,0.0053466796875,0.016530317394062875,-0.9199149297477561,0.0,0.4925308831036091,-11.522405245097243,9.765625e-05,-27.0,3100.0,-27.0
4.928607245544472,0.0,-10.800509375255812,0.22056947387754916,0.3194218769669533,-0.06833089403808117,-0.9775099575519561,-13.950064765729305,2699.0,10.827842755184896,-13.522498666832345,31,0.30758405327796934,-13.57321007268251,2908178.0,-0.9984553575515747,800.0,-11.230934469185632,-2.13185800522042,0.0,0.0,0.0,-0.04005141369998455,0.01,675.0,-0.06399768218398094,0.8025998217761746,0.0,-0.0019479530194075779,0.36771259307861326,0.8863880883074339,-13.371441539642449,-14.078293036077223,0.010400390625,0.014656076696701348,-0.9158780704710807,0.0,0.49778021648526194,-11.078438363083322,0.000146484375,-27.0,3200.0,-27.0
5.257016234751935,0.0,-10.702944970861742,0.2031299076974392,0.32729349508881567,-0.06839376743882894,-0.979417371749878,-14.107759886460343,2700.0,10.726214131018011,-13.448590898827922,32,0.3078631415963173,-13.491904247242928,2999303.0,-0.9986608266830445,825.0,-11.129291884832442,-2.089098335075687,0.0,0.0,0.0,-0.0414926839992404,0.0,675.0,-0.0660176295787096,0.5488781182438575,0.0,-0.002020856412127614,0.36866487711668017,0.7997439236042844,-13.031470400301238,-14.053258315986813,0.0162353515625,0.012755729025229812,-0.9090105915034655,0.0,0.5033559560775757,-10.97695916580378,0.00029296875,-27.0,3300.0,-27.0
5.689457145202386,0.0,-10.563775599439992,0.1873411674052477,0.33408455848693847,-0.06852237917482853,-0.9811442360281944,-14.062611564841644,2680.0,10.587518945996248,-13.378363127157224,33,0.30861783400177956,-13.387297743960128,3089683.0,-0.9988277599215507,850.0,-10.971247661475308,-2.144441746568191,0.0,0.0,0.08,-0.0407007853500545,0.02,670.0,-0.06794738359749317,0.7488212150063214,0.0,-0.002588350517908111,0.36934570521116256,0.7025698552018695,-12.179385734744264,-14.031435270798417,0.0218994140625,0.011211828980594873,-0.8967649556769175,0.0,0.508114056289196,-10.816469295978129,0.0002197265625,-27.0,3400.0,-27.0
5.7749204993520005,0.0,-10.3945424462269,0.18235972970724107,0.3417647436261177,-0.0683338949456811,-0.9816890671849251,-14.017707473573738,2700.0,10.41059018608279,-13.555785130726651,34,0.3104813575744629,-13.555165688725822,3180302.0,-0.9988883197307586,875.0,-10.791431592587495,-2.1406370148899443,0.0,0.0,0.04,-0.04202145403251052,0.0,657.0,-0.07060666475445032,1.0141724306628732,0.0,-0.0029097781400196253,0.3707603618502617,0.678561290162708,-12.364176350560456,-14.255015946037611,0.027392578125,0.010651767905801534,-0.8864436709831353,0.0,0.5123641565442085,-10.638782557897944,0.0005615234375,-27.0,3500.0,-27.0
6.414646094442565,0.0,-10.369395867529102,0.16652401760220528,0.3482539735734463,-0.06866239346563816,-0.9834210753440857,-13.893088375928244,2697.0,10.389436188679444,-13.401233294553624,35,0.3118617370724678,-13.391224234352965,3271346.0,-0.9989420711994171,900.0,-10.758442848066219,-2.1477163938427113,0.0,0.0,0.0,-0.041550721414387225,0.01,675.0,-0.07288674842566252,0.6666599673487618,0.0,-0.003842238360084593,0.37171055376529694,0.6028926376134406,-14.092351230179698,-14.042523309076682,0.0376708984375,0.010154580511152745,-0.8736287528037792,0.0,0.5147074177861214,-10.603248309605224,0.0009033203125,-27.0,3600.0,-27.0
6.394058558864627,0.0,-10.193891483182266,0.15069434605538845,0.354811392724514,-0.06897979788482189,-0.9851524144411087,-14.02090417686942,2700.0,10.212992753061958,-13.464181366561883,36,0.3126347564160824,-13.466687630042804,3362471.0,-0.9989910170435905,925.0,-10.56965232366845,-2.147983919602848,0.0,0.0,0.0,-0.04020312111824751,0.0,675.0,-0.07514031585305929,0.7644781593761713,0.0,-0.004818636598065496,0.37230951637029647,0.5551253306497662,-12.835135917978391,-14.243380288246442,0.0481689453125,0.009701968170702457,-0.8533529287713464,0.0,0.5165586784482002,-10.41007718741275,0.0009521484375,-27.0,3700.0,-27.0
6.588378665327946,0.0,-10.017282778478005,0.1436200313270092,0.3602643221616745,-0.06902820579707622,-0.9859261572360992,-13.9273748114007,2700.0,10.032433066568512,-13.287942838362193,37,0.3136394090950489,-13.306030317556267,3453596.0,-0.9990508660674096,950.0,-10.385410338394449,-2.1909122922668756,0.0,0.0,0.0,-0.04197035795077682,0.0,675.0,-0.07646372672170401,0.5447812812559778,0.0,-0.004965895786881447,0.3729731716215611,0.5036096903755104,-13.766205916919555,-14.026521320552447,0.06025390625,0.009148406400345265,-0.8395889099294436,0.0,0.5180853381752968,-10.22730542072404,0.0018798828125,-27.0,3800.0,-27.0
6.457085229204023,0.0,-10.084444498261437,0.14276765529066324,0.3654660157859325,-0.069346890039742,-0.9860193744301796,-14.14365819505999,2700.0,10.098468151543765,-13.243585253902172,38,0.3147270053625107,-13.271500606021078,3544721.0,-0.9990789353847503,975.0,-10.442013240004144,-2.109867597038101,0.0,0.0,0.0,-0.043387964460998775,0.0,675.0,-0.07836153768002987,0.4780949827748053,0.0,-0.00569085426395759,0.37297165766358376,0.49672049328903045,-13.378909404947771,-14.005298656970695,0.06513671875,0.008888796716928483,-0.8330477689109103,0.0,0.5193711131811142,-10.287953878895994,0.0023193359375,-27.0,3900.0,-27.0
6.352384209931306,0.0,-10.027537266816088,0.14036039020866156,0.3701208718121052,-0.06957535129040479,-0.986282679438591,-14.037234675358562,2700.0,10.040103450909474,-13.212425909002349,39,0.3166377454996109,-13.248079698156232,3635760.0,-0.9990815922617913,1000.0,-10.379663128932155,-2.1902238513917838,0.0,0.0,0.04,-0.04355941005051136,0.0,672.0,-0.07957750428467988,0.566441968088378,0.0,-0.006895736267324537,0.37284638583660124,0.47370092082799964,-14.041118747572844,-14.041792332045432,0.0708984375,0.008864193758927285,-0.8247849387109454,0.0,0.5208494290709496,-10.225289939390953,0.003369140625,-26.999999999999936,4000.0,-26.999999999950788
