train_0/reward,train_1/reward_-1.0_frac,test_0/avg_q,train_0/q_loss,train_0/q_grads_std,train_1/target_q,train/episodes,train_0/avg_q,train_0/fw_bonus,train_1/current_q,train_1/reward,train_0/mu_grads_std,test_1/subgoal_succ_rate,train_1/fw_loss,test/success_rate,train_1/reward_-0.0_frac,train_0/mu_loss,train_0/reward_-1.0_frac,train_1/q_grads,train_0/target_q,train_0/reward_-0.0_frac,train_1/subgoal_succ_rate,train_0/next_q,train_1/n_subgoals,train_1/avg_q,train_1/mu_loss,train_1/mu_grads_std,train_0/q_grads,train_0/current_q,train_1/reward_-10.0_frac,train_0/fw_loss,train_1/q_grads_std,policy/steps,train_1/fw_bonus,train/success_rate,test/episodes,train_1/next_q,epoch,test_1/avg_q,train_1/q_loss,train_0/mu_grads,train_1/mu_grads,test_1/n_subgoals
-0.8687624505662825,7.32421875e-05,-1.9608459332788166,0.18367830635629442,0.3293464697897434,-4.1339053467495575,1100.0,-3.5267938619717674,-0.9992841705679893,-4.0081066558356895,-0.9656479662822676,0.3573388434946537,0.8641063515509602,0.0009255871686036698,0.04,0.0,2.138364196147273,0.0392333984375,0.009696150897070765,-2.447996228922861,0.0,0.809,-2.0242447215540507,1000.0,-7.48230551357888,4.242703556491962,0.0861390084028244,0.05427330182865262,-2.4372693010413116,0.0,0.00015560931205982342,0.5088836178183556,100776.0,-1.008152374625206,0.0,275.0,-4.102950577136488,10,-6.688889603173154,1.6403716851364964,-0.03647852223366499,0.018197076395154,677.0
-0.8731692779998411,0.0,-2.386128145402334,0.1328248242000881,0.34079446122050283,-4.188484517689018,1200.0,-2.7190315754280543,-0.9992761537432671,-4.0739468542392885,-0.965350155584747,0.37888806238770484,0.963808025177026,0.0008020035558729433,0.0,0.0,2.1899666175658257,0.0406494140625,0.005528746382333338,-2.506642605815495,0.0,0.779,-2.058525528426359,1000.0,-7.608027939190252,4.286139770076131,0.0861390084028244,0.05426059067249298,-2.5077260858423913,0.0,0.0001571513417729875,0.5268302649259567,108089.0,-1.0087318480014802,0.0,300.0,-4.1573115681091535,11,-7.314722944111291,1.5018388341867976,-0.041740375105291605,0.018197076395154,1271.0
-0.8732677030813647,7.32421875e-05,-1.4524386058354433,0.19755850986310225,0.35486097186803817,-4.300358067698079,1300.0,-3.387643665787395,-0.9992446303367615,-4.134674408369226,-0.9460494401515461,0.39537007734179497,0.9755035383777899,0.0007190945034381002,0.0,0.0,2.125459263048794,0.0458740234375,0.0022276984876953066,-2.4450468616322065,0.0,0.792,-1.9950945121844548,1000.0,-7.634161061149121,4.2449163286905645,0.0861390084028244,0.05546421036124229,-2.4324878623564614,0.0,0.00016321365983458237,0.5405847683548928,114774.0,-1.0091206073760985,0.0,325.0,-4.123928446738018,12,-8.626135341616394,1.208341194914,-0.045086090732365844,0.018197076395154,1837.0
-0.8745759020617697,4.8828125e-05,-1.4887739012303842,0.2290066221506904,0.3671840213239193,-4.1414110247533715,1400.0,-3.618942400730119,-0.9991252988576889,-3.972831971747996,-0.9452815439755795,0.41128207594156263,0.9909859154929578,0.0006597593412152492,0.0,0.0,2.2849930916812005,0.03359375,-0.0002649652835316374,-2.5143979819999394,0.0,0.82,-2.1119247675519848,1000.0,-7.7103661027361525,4.108707604556136,0.0861390084028244,0.053170157875865695,-2.518466152720433,0.0,0.00018616195557115135,0.5544028267264366,120885.0,-1.0093988239765168,0.0,350.0,-3.9534353880858975,13,-8.277400367102324,1.2555676657018573,-0.046869106404483316,0.018197076395154,1775.0
-0.8757687021468883,4.8828125e-05,-2.5794823487991954,0.16741984759412645,0.37991333901882174,-4.38470038886626,1500.0,-3.0885788393252396,-0.9992915391921997,-4.196293183953893,-0.9289490428520366,0.42596820592880247,0.9771689497716894,0.0006578794113011099,0.04,0.0,2.037519536549742,0.047607421875,-0.0020542360551189633,-2.374634793396271,0.0,0.898,-1.875846295457233,1000.0,-8.78794376649645,4.27762903283938,0.0861390084028244,0.052470055595040324,-2.315971690333558,0.0,0.0001541942994663259,0.5674920052289962,126225.0,-1.009407651424408,0.0,375.0,-4.180497742925075,14,-9.27611819062373,0.9604730827387602,-0.04820823799818754,0.018197076395154,1752.0
-0.8757379411908914,2.44140625e-05,-1.272817003121734,0.25746724032397605,0.39249528720974924,-4.297770808403277,1600.0,-3.629882638058992,-0.9993074879050254,-4.106969518959461,-0.9247848837076162,0.43857199102640154,0.9879895561357702,0.0006184054509503767,0.0,0.0,2.332793308896669,0.0479248046875,-0.005146056902594865,-2.5695842439492056,0.0,0.858,-2.148872347719551,1000.0,-8.430393351563387,4.161716408150581,0.0861390084028244,0.05194353489205241,-2.5686574539948266,0.0,0.00015112692381080706,0.5801576048135757,132021.0,-1.0095927566289902,0.0,400.0,-4.082484696322892,15,-9.041999645540193,0.9627948244106346,-0.05064367884770036,0.018197076395154,1915.0
-0.8749758552075946,2.44140625e-05,-1.9435075962971666,0.17701772444897088,0.4053907856345177,-3.940166347345104,1700.0,-3.103639425695734,-0.9992923513054848,-3.7538279627984736,-0.9196055316962883,0.4494392335414886,0.977233921457029,0.0005725608760258182,0.0,0.0,2.234414946101107,0.0499267578125,-0.006977062707301229,-2.494918808617405,0.0,0.828,-2.0392746557586063,1000.0,-7.650438431979307,3.771826807747375,0.0861390084028244,0.05150995180010796,-2.4933127832145514,0.0,0.00015403780962515158,0.5907511129975319,138012.0,-1.009807687997818,0.0,425.0,-3.660335908484207,16,-8.224557456814876,0.8876125759204274,-0.053725785203278066,0.018197076395154,1757.0
-0.8746791532714269,0.0,-2.12327583240838,0.1958181467095961,0.41652709394693377,-3.829360673591733,1800.0,-3.245744875697078,-0.9993606254458427,-3.651277995586679,-0.9140544550318737,0.4624763421714306,0.9788388497015735,0.0005803507083328441,0.0,0.0,2.2266514456632134,0.0507080078125,-0.009031951799988747,-2.504962512740444,0.0,0.826,-2.0392576735914205,1000.0,-7.402892066458797,3.6832110681360204,0.0861390084028244,0.04979034839197993,-2.513379635465444,0.0,0.00014091114644543268,0.6074520036578178,143961.0,-1.0097711682319641,0.0,450.0,-3.586183356205953,17,-9.25968738791429,0.7899833067160618,-0.05500918123871088,0.018197076395154,1843.0
-0.8727852495911066,2.44140625e-05,-1.7668999859881256,0.1836141542246376,0.4273803099989891,-3.8392632819791204,1900.0,-3.3364802790810626,-0.9993256464600563,-3.666095891724413,-0.9101479756747721,0.47415411844849586,0.9873551106427819,0.0004901666317891796,0.04,0.0,1.997882302814607,0.0517578125,-0.011063668597489595,-2.3208011502200785,0.0,0.8542713567839196,-1.8336057372873433,995.0,-8.127507144382678,3.6943302180837136,0.0861390084028244,0.04821393033489585,-2.277948613584742,0.0,0.0001476357432693476,0.6189222738146782,149648.0,-1.0101940393447877,0.01,475.0,-3.5842995128511417,18,-8.35143417319655,0.7788865484818815,-0.05928181977942586,0.018197076395154,1898.0
-0.8730902407623944,0.0,-1.9083187593977247,0.24322833361750149,0.4376179434359074,-3.623669995862783,2000.0,-3.4160477100684172,-0.999325406551361,-3.469027377085961,-0.9101680553372716,0.4842035748064518,0.9829968119022316,0.00047751471502124334,0.0,0.0,2.341870150925544,0.051171875,-0.015105813601985573,-2.5898421170752846,0.0,0.857,-2.149423182005926,1000.0,-8.306501641015398,3.471611313795413,0.0861390084028244,0.04693136485293507,-2.579005589734314,0.0,0.000147683091199724,0.6322165787220001,155331.0,-1.0102533608675004,0.0,500.0,-3.3622471459720153,19,-6.944963745945826,0.8065187174924919,-0.06321534924209118,0.018197076395154,1882.0
-0.8731961989920819,0.0,-2.2608861345415914,0.23797577207336512,0.44776054173707963,-3.5451372040195026,2100.0,-3.9175113918039974,-0.9993690207600594,-3.4014682935651366,-0.9154252903506859,0.49246324598789215,0.9429296131896006,0.0004560885783575941,0.0,0.0,2.3438438658639127,0.0509033203125,-0.016939783515408636,-2.5958722290978775,0.0,0.8208208208208209,-2.148028589805763,999.0,-7.336946424871341,3.411647023110821,0.0861390084028244,0.04704577019438148,-2.5726357061182643,0.0,0.00013929503420513357,0.6412925809621811,161445.0,-1.0103538274765014,0.01,525.0,-3.289845965896469,20,-7.707188639724264,0.67159787787782,-0.06545828245580196,0.018197076395154,1577.0
-0.8727399441762828,2.44140625e-05,-3.4209412778079464,0.2467972504700672,0.4574093334376812,-3.4964809592927226,2200.0,-4.503508419950547,-0.9994198560714722,-3.3622003686241286,-0.9150466367893386,0.5030840665102005,0.9428172942817294,0.00040929547321866266,0.0,0.0,2.4717061190022114,0.0541259765625,-0.018328683637082576,-2.7251940853078658,0.0,0.745,-2.2665572599441766,1000.0,-6.433203618652393,3.3722123771996664,0.0861390084028244,0.04581230040639639,-2.704316476390877,0.0,0.0001295188785661594,0.6514694496989251,167966.0,-1.0105732470750808,0.0,550.0,-3.256930386049304,21,-8.409901873567858,0.694175265273244,-0.06731082573533058,0.018197076395154,1434.0
-0.8706868023014976,0.0,-4.132577098948937,0.27935623761494377,0.4675858303904533,-3.5378011100386217,2300.0,-4.662728121598325,-0.9993760243058205,-3.3843015622251316,-0.9168745546339778,0.5111032098531723,0.9353582554517134,0.0004206008030450903,0.0,0.0,2.490825816750089,0.051171875,-0.01993039227090776,-2.7277784432143095,0.0,0.7582748244734202,-2.2980000078795575,997.0,-6.8999467108741035,3.422289198599775,0.0861390084028244,0.04491818901151419,-2.68427533011267,0.0,0.0001379486460791668,0.6642037436366082,174624.0,-1.010520228743553,0.01,575.0,-3.26032598944303,22,-7.187071017918979,0.6361488937068274,-0.07035388592630624,0.018197076395154,1284.0
-0.8700598189578159,0.0,-1.8749208332739327,0.2899156848132879,0.4762064449489117,-3.7868379604958022,2400.0,-5.172530286831601,-0.9993701204657555,-3.6392622253410933,-0.9218408721746527,0.5197345316410065,0.9727810650887574,0.0003968557393818628,0.0,0.0,2.4348084682129953,0.0535400390625,-0.02259857254102826,-2.6693001058669514,0.0,0.7987987987987988,-2.2538237055006336,999.0,-6.971894580301801,3.664958688525407,0.0861390084028244,0.04418858168646693,-2.641678663087678,0.0,0.0001390830255331821,0.6765992298722268,181096.0,-1.0106315672397614,0.01,600.0,-3.531692070936746,23,-8.462245665803191,0.9214613673873788,-0.07351539954543114,0.018197076395154,1690.0
-0.8688897312953486,0.0,-3.365003359355522,0.33018200947933696,0.4843122839927673,-3.8014297669029533,2500.0,-3.987579152263841,-0.9994620203971862,-3.6395831287731695,-0.9174490137214889,0.5271945998072625,0.9663319551092735,0.00035444224704406224,0.0,0.0,2.4837605885816134,0.0552978515625,-0.02468464714474976,-2.7169068163467367,0.0,0.8748738647830474,-2.3093290345461073,991.0,-7.913184479685274,3.6374985749146176,0.0861390084028244,0.044195447210222484,-2.665477617514033,0.0,0.00012141128663643031,0.6921024903655052,186581.0,-1.010830470919609,0.02,625.0,-3.5316778223980263,24,-8.23782785366614,0.6897798327873568,-0.0756587291136384,0.018197076395154,1693.0
-0.866602886893088,0.0,-2.1023644830858115,0.21519072653688487,0.4913045383989811,-3.87143470182275,2600.0,-3.9038483327401443,-0.9994972050189972,-3.6873306724025228,-0.915022442190093,0.5348532319068908,0.9691358024691358,0.00041270422589150256,0.0,0.0,2.3438244619529787,0.055224609375,-0.027891337871551514,-2.626494687397873,0.0,0.8946840521564694,-2.1739696691205586,997.0,-8.33796344141285,3.6935256125317437,0.0861390084028244,0.0436478222720325,-2.574940188605589,0.0,0.00011464562376204413,0.707180705666542,191900.0,-1.01055728495121,0.01,650.0,-3.5716006381836225,25,-7.965466700932746,0.6841049270650706,-0.07832427006214857,0.018197076395154,1620.0
-0.8664339488866972,0.0,-1.9691731803385548,0.23159718159810527,0.49805759117007253,-3.927411792146809,2700.0,-3.8349627095180483,-0.9994672700762749,-3.745475357170122,-0.910264084082155,0.5411109268665314,0.9891864057672503,0.00037210831433185374,0.0,0.0,2.361297580348377,0.0560546875,-0.028835676843300462,-2.6081936351070203,0.0,0.894,-2.179617506687719,1000.0,-7.981469540043952,3.739612025824568,0.0861390084028244,0.04429371990263462,-2.5575063969257283,0.0,0.00012040248038829305,0.714821957051754,197251.0,-1.0107476204633712,0.01,675.0,-3.637789149512193,26,-8.114199090096786,0.673449026238516,-0.0809236915782094,0.018197076395154,1942.0
-0.86545213208301,4.8828125e-05,-2.198386050259969,0.28171436950741147,0.5044130399823189,-3.8861479754034165,2800.0,-3.4726773841317393,-0.9994684129953384,-3.693435016247436,-0.9000894576543942,0.5477666616439819,0.9802784222737819,0.0004224584634357598,0.0,0.0,2.418285533526494,0.056884765625,-0.028537985496222974,-2.6259248240250415,0.0,0.9254783484390735,-2.2304088258134382,993.0,-7.968482252647441,3.686961209071538,0.0861390084028244,0.0444027959369123,-2.572427419178015,0.0,0.00012018478082609363,0.7228995859622955,202558.0,-1.0105115205049515,0.02,700.0,-3.583247604741279,27,-8.958075367924307,0.6240456945411902,-0.08374464139342308,0.018197076395154,1724.0
-0.8639160391656333,0.0,-2.2397336507520094,0.2968170613036395,0.5124151945114136,-3.816734169224648,2900.0,-3.723735337102651,-0.9994873359799386,-3.6201678597690012,-0.8947883948043455,0.5567433252930641,0.9749287749287749,0.00037651131642633116,0.0,0.0,2.314778948535672,0.0557373046875,-0.030619677482172848,-2.553060485519203,0.0,0.8964824120603015,-2.1468595922141733,995.0,-7.967856372384486,3.6157704247173625,0.0861390084028244,0.04378933431580663,-2.5228550702794075,0.0,0.00011654406625893898,0.7339813798666001,207854.0,-1.0107269555330276,0.01,725.0,-3.47277825531243,28,-7.792535874728475,0.5103472023669763,-0.08505973294377327,0.018197076395154,1755.0
-0.8642293314085692,0.0,-1.7084761714429215,0.23545332249371514,0.5202747970819473,-3.859421711760831,3000.0,-3.233341478270669,-0.9994900226593018,-3.6644444203882274,-0.8905933821632062,0.5642385184764862,0.9880656389855793,0.0003614307534007821,0.0,0.0,2.3009465329401873,0.0536376953125,-0.03242312232032418,-2.5483549241929535,0.0,0.9277833500501504,-2.133343378758644,997.0,-8.737844285191116,3.6753086705613485,0.0861390084028244,0.04317968860268593,-2.5057150212366843,0.0,0.00011602793674683198,0.745638507604599,212916.0,-1.010797694325447,0.01,750.0,-3.539460913536293,29,-8.858912677126847,0.5595204176936319,-0.08744708355516195,0.018197076395154,2011.0
-0.86355210452748,2.44140625e-05,-1.3987535143157213,0.2605119990314703,0.5287899404764176,-3.875712057000288,3100.0,-3.723385485944823,-0.9994740962982178,-3.678956851427118,-0.8889858833659673,0.5705392047762871,0.9931693989071039,0.0004297642852179706,0.0,0.0,2.098771786751671,0.0535888671875,-0.032950362749397756,-2.356354697289276,0.0,0.8965863453815262,-1.9346272437241843,996.0,-7.791888944220882,3.676365466324184,0.0861390084028244,0.04236201541498304,-2.327777456823458,0.0,0.00011909020358871202,0.7534311458468437,218255.0,-1.010477277636528,0.01,775.0,-3.5502994713918334,30,-9.047202422039119,0.6124756449206263,-0.09113131370395422,0.018197076395154,2196.0
-0.8631575835403055,0.0,-2.7082904819892732,0.22630292579781103,0.5388532534241677,-3.872073159182147,3200.0,-3.404223875799238,-0.9994688928127289,-3.675452720450359,-0.8897143129259348,0.5762087136507035,0.9700374531835206,0.0003996595172793604,0.0,0.0,2.3239698953242915,0.052197265625,-0.03344971872866154,-2.558435396895479,0.0,0.8956870611835507,-2.148168174022077,997.0,-8.34845126829013,3.666708906026517,0.0861390084028244,0.041759390849620104,-2.504582678237006,0.0,0.00012008909725409467,0.7629880622029305,223508.0,-1.0106184244155885,0.01,800.0,-3.5671223296424825,31,-8.602942779044465,0.6176258629192107,-0.09317759163677693,0.018197076395154,1869.0
-0.8617341962235514,4.8828125e-05,-2.507473775947333,0.3010179883633486,0.5479985058307648,-3.8208320776417515,3300.0,-3.4641782622516066,-0.9995079010725021,-3.613946782286056,-0.8875483300565975,0.5829594001173973,0.9720982142857143,0.0003682017653773073,0.0,0.0,2.2706475781333824,0.05517578125,-0.03466964326798916,-2.5040329268160484,0.0,0.909,-2.0960650534682315,1000.0,-8.4771392959361,3.6084957908286404,0.0861390084028244,0.04114139014855027,-2.4530915210308293,0.0,0.00011258988470217446,0.771353006362915,228465.0,-1.0107659250497818,0.0,825.0,-3.497805509269648,32,-9.153549318089686,0.5634835375505599,-0.09361708983778953,0.018197076395154,1792.0
-0.8631682513732812,0.0,-1.4972154202042962,0.22168306591255993,0.5553025349974632,-4.030207105218964,3400.0,-3.982608101623712,-0.9995238140225411,-3.846923356427787,-0.8906850506871706,0.5896268412470818,0.9904214559386973,0.00031974438097677195,0.04,0.0,2.242348894766662,0.0589599609375,-0.034450777992606166,-2.494195699764338,0.0,0.895,-2.075861490621448,1000.0,-8.276023172203493,3.826000636405702,0.0861390084028244,0.03993225395679474,-2.453280233289862,0.0,0.00010952963748422917,0.7801836997270584,233563.0,-1.0109931379556656,0.0,850.0,-3.7664836999098767,33,-9.382297962384332,0.670728353940747,-0.09712653700262308,0.018197076395154,2088.0
-0.8604224807655555,9.765625e-05,-1.7006644244689224,0.29876212021007814,0.5634513705968857,-4.005141210646056,3500.0,-3.5485012555956836,-0.9994679301977157,-3.8150965887224153,-0.8943943029502407,0.5957691073417664,0.9845201238390093,0.00036187707228236833,0.04,0.0,2.1398335766586287,0.0559814453125,-0.03696967400610447,-2.372999122750098,0.0,0.9123867069486404,-1.9711774622282214,993.0,-8.567488300093327,3.8035779112354007,0.0861390084028244,0.03878336613997817,-2.336251400360151,0.0,0.00012027562370349187,0.7902842000126838,238539.0,-1.010795596241951,0.01,875.0,-3.6999754049999174,34,-8.853825460912383,0.6711272111675498,-0.09809216614812613,0.018197076395154,1938.0
-0.8614380489074392,2.44140625e-05,-2.6650392515342167,0.2784369944497678,0.5698444724082947,-3.9928748360661315,3600.0,-3.229202205781196,-0.9994711130857468,-3.8014307088018575,-0.8937918369789258,0.6010665833950043,0.9680589680589681,0.0003509569614834618,0.04,0.0,2.182095501285797,0.0513427734375,-0.039476094860583545,-2.416828633002015,0.0,0.9155778894472362,-2.0082179973422916,995.0,-8.359515573854308,3.783898158835804,0.0861390084028244,0.03796968795359135,-2.380697885329429,0.0,0.00011966428464802448,0.8011386692523956,243481.0,-1.010846808552742,0.02,900.0,-3.6945247456432773,35,-8.201843324808067,0.7337856240402825,-0.10075845383107662,0.018197076395154,1628.0
-0.8619623203761876,0.0,-1.7163397823230617,0.279073677648475,0.5769251599907875,-4.10636009361266,3700.0,-3.373944839243062,-0.9994946792721748,-3.910791025363892,-0.8974639367268538,0.6052154660224914,0.9898580121703854,0.0003620006566052325,0.04,0.0,2.2098046904754454,0.053515625,-0.04097539260983467,-2.412879815447186,0.0,0.9085427135678392,-2.0302286635188675,995.0,-8.920461537607794,3.898064889411337,0.0861390084028244,0.03757432857528329,-2.3882610973005263,0.0,0.00011513145236676791,0.8107937902212143,248615.0,-1.0107950150966645,0.01,925.0,-3.7917787388772326,36,-8.916564374760437,0.8455340894141129,-0.10166243501007557,0.018197076395154,1972.0
-0.8619805992479087,0.0,-1.6027058135371552,0.2332676287155205,0.5836265474557877,-4.130399197303204,3800.0,-3.2578521320094254,-0.9995027765631675,-3.9188048191223843,-0.8952142465423094,0.6100656256079674,0.9912806539509537,0.00039252785500139,0.0,0.0,2.1908026580096918,0.05361328125,-0.04150643888860941,-2.4224633060227783,0.0,0.9377510040160643,-2.0181649795694616,996.0,-9.108507923017745,3.9152722114358105,0.0861390084028244,0.036789643671363594,-2.388454912464296,0.0,0.00011357464591128519,0.8178105890750885,253464.0,-1.0106518805027007,0.01,950.0,-3.782579151789536,37,-9.146255555360943,0.7192137091174711,-0.10416250061243773,0.018197076395154,1835.0
-0.8618754448456457,0.0,-1.5316922318801622,0.22126664217709205,0.5913112238049507,-4.1646956177559336,3900.0,-2.8045437661375376,-0.9994846463203431,-3.9416743876729923,-0.8940925169081311,0.6155969366431236,0.9875,0.0003661198628833517,0.08,0.0,2.240460001003279,0.050634765625,-0.04374469425529241,-2.4811335984077294,0.0,0.9423076923076923,-2.067363901499473,988.0,-9.190157299538967,3.947971929824169,0.0861390084028244,0.03655069256201386,-2.449168955633912,0.0,0.00011706197547027841,0.8241630226373673,258192.0,-1.0107756972312927,0.03,975.0,-3.818697519887123,38,-9.463719718420903,0.8594364019605545,-0.10552771128714085,0.018197076395154,1840.0
