train_0/reward_-0.0_frac,train_1/target_q,train_0/target_q,train/episodes,train_1/next_q,train_0/reward_-1.0_frac,train_1/subgoal_succ_rate,test_0/avg_q,train_0/q_grads_std,train_0/mu_grads,train_1/q_loss,train_1/reward_-0.0_frac,train_1/mu_grads,train_1/reward_-27.0_frac,test_1/avg_q,train/success_rate,train_1/current_q,train_1/mu_grads_std,train_1/fw_loss,train_0/next_q,train_0/current_q,train_0/q_loss,policy/steps,test/success_rate,test_1/subgoal_succ_rate,train_0/fw_loss,epoch,train_1/reward,train_1/avg_q,train_1/q_grads_std,train_0/mu_loss,train_0/fw_bonus,train_0/reward,train_1/q_grads,train_0/mu_grads_std,train_1/n_subgoals,train_1/fw_bonus,train_0/avg_q,test_1/n_subgoals,train_1/mu_loss,train_0/q_grads,test/episodes,train_1/reward_-1.0_frac
0.0,-8.593028384512522,-9.480633513603896,1100.0,-8.173620809760195,0.0482177734375,0.0011111111111111111,-26.99995705960712,0.19905574731528758,-0.011410459387116134,1.2606763819938416,0.0,-0.05009454591199756,0.0,-13.593730983416117,0.0,-8.601088261457665,0.2873716399073601,0.08985967356711626,-9.328503034795617,-9.30264746157496,0.6704015225052196,1000235.0,0.0,0.0,0.009057485114317388,10,-2.137224000506831,-14.037044587529522,0.22554521933197974,9.3229279934136,-0.9981379419565201,-0.7149381134433497,-0.05103180045261979,0.34225805997848513,2700.0,-0.984286867082119,-26.507289233467496,675.0,6.240428216943845,0.009978738124482333,275.0,0.0009033203125
0.0,-8.821716304884966,-9.542543931590053,1200.0,-8.440887386752145,0.0556640625,0.0,-27.0,0.2045600775629282,-0.011705938796512782,1.4104616214395103,0.0,-0.051450252253562215,0.0,-13.606532070464588,0.0,-8.85590339472353,0.2912359036505222,0.08639174327254295,-9.37152005141084,-9.387622421243284,0.3015057613046298,1091360.0,0.0,0.0,0.008352158160414546,11,-2.1207064811758753,-13.847827351693923,0.22880389876663684,9.372114928948644,-0.9982904687523841,-0.7134396665736858,-0.05091131003573537,0.3455432802438736,2700.0,-0.9850408911705018,-26.873503094239148,675.0,6.689254915823797,0.011183466436341405,300.0,0.00126953125
0.0,-8.208030965394663,-9.49525212091693,1300.0,-7.690271423672255,0.0570068359375,0.0,-27.0,0.2076008517295122,-0.011949452199041843,0.5734226591871223,0.0,-0.051585400756448505,0.0,-14.020116142666025,0.0,-8.214090563470887,0.29277454912662504,0.0830189848318696,-9.318122080541059,-9.346894842226419,0.21094810336476275,1182485.0,0.0,0.0,0.0077657419024035335,12,-2.108609767933376,-13.856889247088402,0.2348772134631872,9.317066666339585,-0.998417267203331,-0.7083639099189896,-0.0531668234616518,0.3519599616527557,2700.0,-0.9857742264866829,-26.999999764665468,675.0,6.056516429787931,0.010158118861727416,325.0,0.0016357421875
0.0,-8.294602652826232,-9.513131919529922,1400.0,-7.825432744417853,0.041357421875,0.0,-26.857471923047385,0.21355044208467006,-0.009317228593863547,0.9204576581325788,0.0,-0.052078538481146096,0.0,-15.420745520442004,0.0,-8.285769726899966,0.2973521687090397,0.07655938137322664,-9.356441232617392,-9.373606259336219,0.24137051340351273,1273610.0,0.0,0.0,0.007098646648228168,13,-2.1323955114923594,-13.954832160737473,0.24111848138272762,9.354545674467241,-0.9985615238547325,-0.7091806653581443,-0.052552445884794,0.3606776177883148,2700.0,-0.9871787324547767,-26.996065584454694,675.0,6.07282697763294,0.010753068863414228,350.0,0.001513671875
0.0,-7.6567185774490145,-9.632999473690841,1500.0,-7.087247333052832,0.061865234375,0.008888888888888889,-27.0,0.2185330107808113,-0.01031577552203089,0.9555070753604239,0.0,-0.052718343865126374,0.0,-13.749357764739235,0.0,-7.657662081865103,0.30276959761977196,0.07228095792233943,-9.451477444371784,-9.479430094290496,0.21999291230817394,1364366.0,0.0,0.0,0.006957528938073665,14,-2.106859660011833,-14.235259392280158,0.24837316572666168,9.45279346291675,-0.9985920444130898,-0.7093424073151254,-0.05709104854613543,0.36608507484197617,2700.0,-0.988108967244625,-26.545945481298173,675.0,5.758412709780185,0.011140371160581707,375.0,0.001904296875
0.0,-7.0927995779682576,-9.684805511150284,1600.0,-6.485208983122663,0.056591796875,0.0011111111111111111,-26.999999999991985,0.22230151817202567,-0.008532004803419114,3.7670002927736705,0.0,-0.05384639399126172,0.0,-13.411743015432,0.0,-6.615276679220427,0.30819932371377945,0.06869432050734758,-9.523830065024839,-9.545891401890245,0.2917802107567093,1455427.0,0.0,0.0,0.006981187080964446,15,-2.0995103187779023,-13.889336218323669,0.25642334669828415,9.529989714928927,-0.9985869243741036,-0.7106826229086437,-0.05701333777979016,0.37379988506436346,2700.0,-0.9888888001441956,-26.6892822805423,675.0,5.237029232620479,0.010427049337886274,400.0,0.0019775390625
0.0,-8.93435203431389,-9.707533632070598,1700.0,-8.588498424242449,0.0541259765625,0.0014814814814814814,-26.99816862527866,0.22576983831822872,-0.007742032536771149,0.963841165333089,0.0,-0.05413676388561726,0.0,-13.49197935175071,0.0,-8.928510336758988,0.3082334890961647,0.07094575092196465,-9.550166810053238,-9.569365217294798,0.32202272316213004,1546472.0,0.0,0.0,0.007617562892846763,16,-2.1221415350111785,-14.594418199244446,0.2620038352906704,9.55418909671011,-0.9984493166208267,-0.71530131773834,-0.05696363346651197,0.37961906641721727,2700.0,-0.9883992910385132,-26.803280687451256,675.0,6.32599503811108,0.007829937722999603,425.0,0.0017578125
0.0,-8.903128253975197,-9.680837163092352,1800.0,-8.609436957121071,0.0575439453125,0.001851851851851852,-26.999999998099955,0.22965926565229894,-0.0072559565189294515,1.118311349261033,0.0,-0.05582552496343851,0.0,-13.668829631573354,0.0,-8.916320899947253,0.3106475695967674,0.06751364674419165,-9.47800673274339,-9.528264008074169,0.2693559820525443,1637502.0,0.0,0.0,0.007606182619929314,17,-2.090275882267451,-13.955527708432491,0.2679919384419918,9.481837559228271,-0.9984517797827721,-0.7181345795899687,-0.05813931142911315,0.38613411113619805,2700.0,-0.9891455292701721,-26.57746711789618,675.0,6.136720158918811,0.008786493656225502,450.0,0.002001953125
0.0,-9.190506322408496,-9.756810676945566,1900.0,-8.922619576138358,0.0535400390625,0.0,-26.999999557516112,0.238921719416976,-0.007696507987566293,1.6053504585857943,0.0,-0.05614408627152443,0.0,-14.288748677037347,0.01,-9.179605973844424,0.3131671562790871,0.0744633438065648,-9.608964844223,-9.623122997017248,0.39694958468527475,1728259.0,0.0,0.0,0.007918849959969521,18,-2.091668792354176,-14.052367287571428,0.27490062117576597,9.615088750823363,-0.9983841747045517,-0.7202614183443075,-0.05854722270742059,0.3905368968844414,2687.0,-0.987634451687336,-26.45465512327247,675.0,6.268916433494708,0.009715266013517975,475.0,0.001611328125
0.0,-8.417079467274789,-9.635985504464047,2000.0,-7.969554203247933,0.058642578125,0.00037037037037037035,-26.99999999999916,0.2416113756597042,-0.006213282246608287,0.8077274543859272,0.0,-0.05591046884655952,0.0,-14.0417834612186,0.0,-8.41527358021096,0.31497262567281725,0.07223522458225488,-9.43139731506313,-9.477490050309212,0.35581068168027574,1819368.0,0.0,0.0,0.00788253661012277,19,-2.09188660529544,-14.114938558799789,0.28037782162427904,9.453826825312827,-0.9983920201659202,-0.7226945438742405,-0.059671548660844564,0.3939444400370121,2700.0,-0.9881189137697219,-26.99991756136925,675.0,6.189494251846391,0.0093609016854316,500.0,0.0012451171875
0.0,-8.899075172230578,-9.781542614552512,2100.0,-8.500340853950167,0.0536865234375,0.0,-27.0,0.2455860275775194,-0.005081025150138885,0.8841449000005717,0.0,-0.0555601286701858,0.0,-13.933371631168217,0.0,-8.907203923047781,0.3173356853425503,0.0721208618953824,-9.585623885510426,-9.631455250836686,0.2940078696748591,1910493.0,0.0,0.0,0.007719135982915759,20,-2.0965377096705198,-14.01551072635502,0.2852778725326061,9.590106325151226,-0.9984273493289948,-0.7258127964007144,-0.06090542860329151,0.39942051395773887,2700.0,-0.9881437838077545,-26.999554101236104,675.0,6.292886244251754,0.009772777440957725,525.0,0.0012451171875
0.0,-8.286019038755038,-9.74791746763903,2200.0,-7.916000857242773,0.048974609375,0.014074074074074074,-26.89752602885699,0.24908797033131122,-0.00703658745624125,0.9565580826250549,0.0,-0.05687522366642952,0.0,-14.182980039453765,0.0,-8.298603034616205,0.3194371692836285,0.07367924451828003,-9.541758492539582,-9.594627922933894,0.30344120687166115,2000730.0,0.0,0.0,0.007417278771754354,21,-2.089886357514479,-14.61084400282409,0.28874360769987106,9.548774104112471,-0.9984926268458366,-0.7266510974448466,-0.061460772436112164,0.40614586770534516,2700.0,-0.9878049403429031,-26.478410402183094,675.0,6.226483838271999,0.008560664160177112,550.0,0.0015380859375
0.0,-8.532961358095285,-9.770638241380478,2300.0,-8.148031621509565,0.04150390625,0.0007407407407407407,-26.999997443368137,0.2525556594133377,-0.009218366839922965,1.1925645615309435,0.0,-0.05668508317321539,0.0,-13.18151339936558,0.0,-8.550650144395552,0.3226857729256153,0.07178532313555479,-9.558973024288267,-9.61506393322669,0.2510696279121832,2091807.0,0.0,0.0,0.007127546495757997,22,-2.083122039338923,-14.371125480161847,0.2904182031750679,9.565708082829296,-0.9985552683472634,-0.7262917983447551,-0.06350410841405392,0.41195452958345413,2700.0,-0.9882167354226112,-26.78612405731782,675.0,6.098504069149172,0.006922614225186407,575.0,0.00146484375
0.0,-8.575559640694369,-9.714065622467725,2400.0,-8.233898236293486,0.033837890625,0.00037037037037037035,-26.999990087724072,0.2553268499672413,-0.012249208171851933,0.9392760119769109,0.0,-0.05760991415008902,0.0,-14.092457046665029,0.0,-8.593273372199707,0.32223243564367293,0.07406648304313421,-9.486386711316765,-9.557431005655664,0.22305691664870525,2182917.0,0.0,0.0,0.006832753808703273,23,-2.11141408347612,-13.93732536167199,0.29284770116209985,9.495611756124216,-0.9986190244555473,-0.7250419332682213,-0.06414815299212932,0.4175510726869106,2700.0,-0.9877207443118096,-26.893742426154592,675.0,6.156736522116564,0.007163854688405991,600.0,0.001611328125
0.0,-8.32133476896173,-9.73878156558651,2500.0,-7.831248827463787,0.0344970703125,0.017037037037037038,-25.941143232244073,0.26031263172626495,-0.012700255960226059,1.1381992819201208,0.0,-0.056019235868006945,0.0,-13.611012465212998,0.0,-8.31818416568018,0.3232113793492317,0.07734728753566741,-9.579415887102632,-9.604944527080743,0.4032231044618223,2272931.0,0.0,0.0014792899408284023,0.0070600814069621265,24,-2.1163796816588727,-13.992720701743567,0.29661920443177225,9.591105281877393,-0.9985698595643043,-0.7269826865951472,-0.0661233801394701,0.42303092777729034,2700.0,-0.9870074048638344,-26.537525151177487,676.0,5.816281088365075,0.0063919599982909855,625.0,0.0013916015625
0.0,-9.633922203922292,-9.475978564039721,2600.0,-9.329627222022891,0.0364013671875,0.005925925925925926,-25.60835649442487,0.2679650291800499,-0.013493398018181325,2.3551390728109323,0.0,-0.05657553216442466,0.0,-14.130443778097124,0.0,-9.565919393152223,0.32713606432080267,0.08509608879685401,-9.31341992678369,-9.354957176189341,0.3416369039944008,2363728.0,0.0,0.0029542097488921715,0.007224921265151352,25,-2.1097999733457984,-13.964482988998133,0.30058033391833305,9.317468843229292,-0.9985342234373092,-0.7242060748234508,-0.06610079240053893,0.42806645631790163,2700.0,-0.9853225946426392,-25.821512577789875,677.0,6.630603055637531,0.008487154310569168,650.0,0.0013916015625
0.0,-8.887556406333262,-9.657581248127851,2700.0,-8.489162396160761,0.0330322265625,0.005555555555555556,-26.999978404599464,0.2717637218534946,-0.014247659267857671,1.3622634085975336,0.0,-0.05633148020133376,0.0,-13.485494034256648,0.0,-8.863051083778874,0.32795793041586874,0.0900518972426653,-9.441841056900993,-9.491783226814912,0.2741350375372303,2454536.0,0.0,0.0,0.007125439739320427,26,-2.1291464615373115,-13.948912807357507,0.3007196128368378,9.448104043979857,-0.998555725812912,-0.7239726904168492,-0.06776195149868727,0.43369490578770636,2700.0,-0.984245066344738,-25.985689708490774,675.0,6.1530764093218355,0.00908688681665808,675.0,0.0013916015625
0.0,-9.290132920298305,-9.724996886008048,2800.0,-9.327955962714322,0.032666015625,0.0,-26.998641166700494,0.2753242693841457,-0.014083414315246045,2.0172915532181115,0.0,-0.0573967082425952,0.0,-13.973114474922266,0.0,-9.120724283583096,0.3289251372218132,0.09335272908210754,-9.510002180800232,-9.575718334918735,0.33434012780585187,2545661.0,0.0,0.0,0.007136151357553899,27,-2.087234881461336,-13.190704664061734,0.3056300587952137,9.516228077414388,-0.9985534176230431,-0.7273895008795079,-0.06503624469041824,0.43737453073263166,2700.0,-0.9835273787379265,-26.999376840809052,675.0,6.7766926137423935,0.009397333930246532,700.0,0.00166015625
0.0,-8.621808576443936,-9.747714064392097,2900.0,-8.277065964816575,0.0331298828125,0.015555555555555555,-25.750416046307173,0.27910605520009996,-0.015127566712908446,1.5366458621717094,0.0,-0.057527077943086626,0.0,-13.178450875619049,0.0,-8.630085672836751,0.33246041685342786,0.09480423275381326,-9.543430851045972,-9.596705335446504,0.32167709257775107,2635896.0,0.0,0.0014792899408284023,0.007305522263050079,28,-2.07143987570671,-14.29904120337879,0.30592000037431716,9.551001482267107,-0.9985167950391769,-0.7252715790506045,-0.06623756140470505,0.4435614377260208,2700.0,-0.9832117974758148,-26.20584013753262,676.0,6.335287068767376,0.010292132059112192,725.0,0.001611328125
0.0,-9.488936691448977,-9.644877478746679,3000.0,-9.388217607103076,0.0253173828125,0.04777777777777778,-26.463218959271984,0.28560312315821645,-0.015257896506227553,2.4962248096802795,0.0,-0.0582275340333581,0.0,-13.483746247531986,0.0,-9.463299607268661,0.33675043359398843,0.0991667203605175,-9.517418730949416,-9.504864566547457,0.7024102696098179,2724005.0,0.0,0.0,0.007001772220246494,29,-2.09485477240014,-13.66961206754087,0.3077940545976162,9.535334611551436,-0.9985824644565582,-0.7233268815180054,-0.06303860265761614,0.44902867302298544,2700.0,-0.9822632536292076,-25.00804898673347,675.0,7.448925295474015,0.005746750184334815,750.0,0.001416015625
0.0,-7.297308852208516,-9.714878009437241,3100.0,-6.70713478080994,0.031201171875,0.017777777777777778,-26.95955286125953,0.2897139012813568,-0.012531296350061893,0.8284698255025322,0.0,-0.05800460921600461,0.0,-12.55537384294379,0.01,-7.293373484411516,0.33928307741880415,0.09996945150196553,-9.517001865445396,-9.561435076680862,0.29947861093147843,2814045.0,0.0,0.0014792899408284023,0.006991689279675484,30,-2.0753583253557735,-14.532957062068965,0.30913683772087097,9.528447189193988,-0.9985846355557442,-0.7233523856906686,-0.0649813462048769,0.4542178101837635,2700.0,-0.9820887252688408,-26.45882036311989,676.0,5.610102183740105,0.007280762132722884,775.0,0.0010986328125
0.0,-7.389698450846531,-9.610598882676172,3200.0,-6.9053229756156655,0.03203125,0.001851851851851852,-27.0,0.2921172991394997,-0.014103913633152842,0.37782726624317264,0.0,-0.05641511604189873,0.0,-13.354129629338146,0.0,-7.380288954002362,0.3433700442314148,0.09377894084900618,-9.40858801789577,-9.464515053182883,0.2613257912665173,2905058.0,0.0,0.0,0.00667818485526368,31,-2.1061948932299854,-13.275054427950893,0.310232375562191,9.416101623771759,-0.99865243434906,-0.7209204615297494,-0.06490937806665897,0.4597043626010418,2700.0,-0.9834347113966941,-26.95300486149856,675.0,6.081692689252452,0.006593069422524423,800.0,0.0014892578125
0.0,-12.373001708031692,-9.723838416652438,3300.0,-13.655210280998933,0.023583984375,0.0,-27.0,0.2946802146732807,-0.01487934305332601,1.8184209739500692,0.0,-0.05648270100355148,0.0,-13.577988388243412,0.0,-12.35834217385325,0.3456150755286217,0.09112064372748137,-9.51845532426959,-9.573385684207915,0.3109408569916153,2996183.0,0.0,0.0,0.006469203473534435,32,-2.0729511721321616,-14.159045503784172,0.31668535619974136,9.527384642032107,-0.99869764149189,-0.7229694239962555,-0.06974456198513508,0.46415898501873015,2700.0,-0.9840126991271972,-26.999999543467275,675.0,6.882022277873571,0.005752496898639947,825.0,0.001611328125
0.0,-12.420718152838699,-9.601892950521702,3400.0,-13.735576894527668,0.022119140625,0.0,-27.0,0.2968921609222889,-0.017429585568606853,1.452685991333129,0.0,-0.056633409671485425,0.0,-13.808313642667937,0.0,-12.370738886097483,0.34684942215681075,0.0869074746966362,-9.401947708090164,-9.462017386467533,0.26461957077356274,3087308.0,0.0,0.0,0.00622051142854616,33,-2.0551596911223897,-13.714276119511773,0.3234902389347553,9.40849912724681,-0.9987514153122902,-0.7206037343254138,-0.07092711795121431,0.46980836763978007,2700.0,-0.9849287614226341,-27.0,675.0,6.719966953632715,0.004758630564901977,850.0,0.0012939453125
0.0,-12.681232158786585,-9.705271168619316,3500.0,-13.951356364842496,0.0247314453125,0.0,-27.0,0.2993990987539291,-0.018091369466856123,0.9647156548500433,0.0,-0.056848936900496486,0.0,-14.046544646041834,0.0,-12.63526495965459,0.3486856073141098,0.0800030279904604,-9.496273138564337,-9.554852102912148,0.2700780253657415,3178433.0,0.0,0.0,0.005852959607727826,34,-2.1082540505150975,-13.870289045833372,0.3309761993587017,9.501571461113292,-0.9988308921456337,-0.7217421070017735,-0.07231350895017385,0.4739147171378136,2700.0,-0.9864299789071083,-26.999999999675783,675.0,6.657907617615971,0.004779377020895481,875.0,0.0017822265625
0.0,-12.61367772794853,-9.700548954999402,3600.0,-13.998414368489637,0.025390625,0.0,-27.0,0.301364279538393,-0.015915891528129576,0.9302404814085381,0.0,-0.05748370690271258,0.0,-14.066048678314447,0.0,-12.576694444908608,0.35054826736450195,0.07372299563139677,-9.483129656252562,-9.547611517237087,0.21538639248206765,3269558.0,0.0,0.0,0.005753352330066264,35,-2.1015026948138256,-14.040588219667612,0.3380967766046524,9.490090728661908,-0.9988524422049523,-0.7214110799664922,-0.07371678296476603,0.4766081839799881,2700.0,-0.9877954259514808,-27.0,675.0,6.48557237937157,0.0054856653674505654,900.0,0.00166015625
0.0,-12.549251356520617,-9.738146907108781,3700.0,-14.001899097608106,0.023095703125,0.0,-27.0,0.30216175988316535,-0.017758697643876074,0.9083709153549279,0.0,-0.05785374213010073,0.0,-13.829885851130173,0.0,-12.529113624067643,0.3513952001929283,0.07643035091459752,-9.5152621436266,-9.583011130703568,0.2065561597617666,3360683.0,0.0,0.0,0.005737229925580322,36,-2.118542351878568,-14.062754354040026,0.34426032230257986,9.52285674231167,-0.9988559126853943,-0.723036358167883,-0.07394217699766159,0.4792873851954937,2700.0,-0.9872067913413047,-27.0,675.0,6.330939021542097,0.0045758171938359736,925.0,0.0011474609375
0.0,-12.500459294258567,-9.666324629413463,3800.0,-13.993463398973077,0.02509765625,0.0,-27.0,0.30327521488070486,-0.018809205619618297,0.7805320300338593,0.0,-0.05852345414459705,0.0,-14.038726320986294,0.0,-12.498184862792716,0.35197112187743185,0.08217707723379135,-9.444465116385254,-9.513208365904049,0.20191879766067844,3451808.0,0.0,0.0,0.005912494857329875,37,-2.077317017759924,-13.986418646586703,0.3506523832678795,9.45083025328953,-0.9988180220127105,-0.7190989517061098,-0.0734897980466485,0.4829367272555828,2700.0,-0.9859572812914849,-27.0,675.0,6.530785060239074,0.003783990751253441,950.0,0.0013916015625
0.0,-12.539540176620191,-9.729755330952328,3900.0,-13.99828318397663,0.021044921875,0.0,-27.0,0.3046508997678757,-0.018538086395710706,0.5801979145178684,0.0,-0.058507961314171554,0.0,-14.098772819855672,0.0,-12.529819328667674,0.3535384461283684,0.08590227980166673,-9.513136536410684,-9.579031916018163,0.20840338088190064,3542933.0,0.0,0.0,0.005985415901523084,38,-2.1249344971001847,-14.04359915097186,0.3570629574358463,9.519706512414393,-0.998802250623703,-0.719664797680889,-0.0738554859533906,0.48653908893465997,2700.0,-0.9851473078131676,-27.0,675.0,6.320442580382102,0.0034172952990047635,975.0,0.0016357421875
0.0,-12.536531768084453,-9.747509513652503,4000.0,-13.993688138944673,0.0317138671875,0.0,-27.0,0.3064250871539116,-0.018646612530574203,0.6671929310917297,0.0,-0.05904832594096661,0.0,-14.056705027001552,0.0,-12.532866450332456,0.3548104576766491,0.0864826099947095,-9.528229489176388,-9.59398501504352,0.19843961567994903,3634058.0,0.0,0.0,0.0063692601164802905,39,-2.0991511921522035,-14.064649180551722,0.3629606865346432,9.536288220750304,-0.9987192451953888,-0.7205266168151866,-0.07478606626391411,0.48960357457399367,2700.0,-0.9850211292505264,-26.999999999999815,675.0,6.171103892769021,0.0028707972553092985,1000.0,0.0016357421875
