train_0/avg_q,policy/steps,train_0/reward_-0.0_frac,train_1/mu_grads_std,train/episodes,test_1/subgoal_succ_rate,train_1/fw_bonus,train_1/subgoal_succ_rate,train_1/mu_loss,train_0/target_q,train_0/mu_grads,train_1/q_grads_std,test_0/avg_q,train_1/fw_loss,train_1/avg_q,train_0/q_loss,train_0/mu_loss,test/success_rate,train_0/reward,train_1/n_subgoals,train_1/reward_-27.0_frac,epoch,train/success_rate,train_0/next_q,train_1/mu_grads,train_0/mu_grads_std,train_1/current_q,train_0/fw_bonus,train_1/reward_-0.0_frac,train_0/reward_-1.0_frac,train_0/q_grads_std,train_0/current_q,train_1/q_loss,train_1/next_q,train_0/fw_loss,train_1/reward_-1.0_frac,train_1/q_grads,train_1/target_q,test/episodes,train_0/q_grads,train_1/reward,test_1/n_subgoals,test_1/avg_q
-27.0,982540.0,0.0,0.09010138362646103,1100.0,0.0,-0.9997829988598823,0.0,7.057183129647638,-9.754775859067456,-0.027161330729722977,0.39393417686223986,-27.0,0.000826982781291008,-7.443331724409267,0.09321721926211221,9.522732433021261,0.0,-0.8538377503544325,2700.0,0.0,10,0.0,-9.516817890492883,0.015022383071482182,0.29419188424944875,-1.5176782648650984,-0.9998923897743225,0.0,0.0511962890625,0.23620000742375852,-9.605174619755942,0.017151967345236746,-0.0432355128961754,3.0699498711328485e-05,0.00087890625,-0.02371275322511792,-1.517591187980958,275.0,0.05834430055692792,-1.4954976498658652,675.0,-7.540281984416114
-27.0,1073665.0,0.0,0.09010138362646103,1200.0,0.0,-0.9997875198721886,0.0,18.597131801282995,-9.727694116946846,-0.027898315573111176,0.4280616298317909,-27.0,0.0008259206166258082,-7.427760503990578,0.08987140489351987,9.501163283645374,0.0,-0.8533047824908863,2700.0,0.0,11,0.0,-9.495561215250126,0.015022383071482182,0.2981280140578747,-14.635841104137654,-0.9998816236853599,0.0,0.0370361328125,0.23692088574171066,-9.579068427053446,20.46586560411675,-27.0,3.339369850436924e-05,0.00087890625,-0.023331933887675405,-14.96544512457704,300.0,0.05791953457519412,-1.4990105542645324,675.0,-8.344841371119761
-27.0,1164790.0,0.0,0.09010138362646103,1300.0,0.0,-1.000098705291748,0.0,18.414873423389558,-9.814573592893035,-0.027242311136797072,0.43866379335522654,-27.0,0.000752648917841725,-7.542423524017685,0.08756041699193373,9.584006221298765,0.0,-0.854480458132457,2700.0,0.0,12,0.0,-9.579016085692087,0.015022383071482182,0.3022426299750805,-14.787204572437966,-0.999902968108654,0.0,0.05224609375,0.23764184340834618,-9.662773761720869,17.20313337024316,-26.999999999999478,2.8046453439856123e-05,0.0007568359375,-0.021934800455346702,-15.079461238076458,325.0,0.057483420334756376,-1.4844734451078694,675.0,-7.7557425705932905
-27.0,1255915.0,0.0,0.09010138362646103,1400.0,0.0,-1.0004102930426597,0.0,6.9332347655408295,-9.812121468521818,-0.026707526622340085,0.4403266593813896,-27.0,0.0006792793879867532,-5.203505269447448,0.08953823355814297,9.58517341475005,0.0,-0.8546594602041295,2700.0,0.0,13,0.0,-9.578974115078,0.015022383071482182,0.3063719853758812,-1.481042583647853,-0.999889375269413,0.0,0.0429443359375,0.23842977732419968,-9.663492814848897,0.07453137862583897,-9.128540316244703e-06,3.145599102936103e-05,0.000732421875,-0.0233425744343549,-1.4965879703692642,350.0,0.056889512296766045,-1.4965845962244202,675.0,-7.736637767878728
-27.0,1347040.0,0.0,0.09010138362646103,1500.0,0.0,-1.0003682121634483,0.0,6.2970366418957076,-9.786642066073693,-0.028745616087689996,0.4412861794233322,-27.0,0.0006891938028275035,-7.23475453752835,0.10487852053568907,9.585787898642852,0.0,-0.8540095003860187,2700.0,0.0,14,0.0,-9.575665661142137,0.015022383071482182,0.31071227565407755,-1.4865035400568978,-0.9999260991811753,0.0,0.0739501953125,0.23968154489994048,-9.636608399299996,0.045771092237709914,-7.870311528430708e-07,2.225992800504173e-05,0.000634765625,-0.023242697492241858,-1.4923234888265848,375.0,0.05651717130094767,-1.492323279225093,675.0,-7.52468123057468
-27.0,1438165.0,0.0,0.09010138362646103,1600.0,0.0,-1.0005456686019898,0.0,5.422494775993459,-9.828016652427042,-0.028450005734339357,0.4427866473793983,-27.0,0.0006474117792095058,-7.4015363711059,0.09210522672028766,9.595361556677894,0.0,-0.8550980601517949,2700.0,0.0,15,0.0,-9.58952588788974,0.015022383071482182,0.3147083580493927,-1.4914599012664207,-0.9999207943677902,0.0,0.1256103515625,0.24103011824190618,-9.675207587083804,0.03397057867496501,-5.21175652788672e-10,2.358584579269518e-05,0.0008056640625,-0.022861642763018608,-1.4956179918338077,400.0,0.0559082044288516,-1.4956179916320251,675.0,-7.534476365721466
-27.0,1529290.0,0.0,0.09010138362646103,1700.0,0.0,-1.0006734818220138,0.0,4.710265730178508,-9.856724707092544,-0.029007397685199977,0.44398885071277616,-27.0,0.0006173146102810279,-7.482392972349201,0.09115419060381198,9.624343820194042,0.0,-0.8558671511767898,2700.0,0.0,16,0.0,-9.617241564643981,0.015022383071482182,0.3175562180578709,-1.486368484325757,-0.9999289855360984,0.0,0.1370849609375,0.2433146946132183,-9.704379195566897,0.034379558714955946,-6.953240926124509e-11,2.1530946469283663e-05,0.001220703125,-0.023374934680759907,-1.4857468216552854,425.0,0.05564796291291714,-1.4857468216272536,675.0,-7.536850949825756
-27.0,1620415.0,0.0,0.09010138362646103,1800.0,0.0,-1.0005158990621568,0.0,3.9810351123872527,-9.887377073540934,-0.029551036981865765,0.4451803885400295,-27.0,0.0006544207120896317,-7.375765492130848,0.0899067269921239,9.655888359762184,0.0,-0.8560252173119807,2700.0,0.0,17,0.0,-9.648702388189516,0.015022383071482182,0.3199728988111019,-1.4823520681496813,-0.9999281570315361,0.0,0.121875,0.24555041268467903,-9.73469097484146,0.029764853438807092,-9.258779574763881e-11,2.1739867315773152e-05,0.000634765625,-0.024082560418173672,-1.4818932723711031,450.0,0.05515407221391797,-1.4818932723341276,675.0,-7.717849548567026
-27.0,1711540.0,0.0,0.09010138362646103,1900.0,0.0,-1.0007422983646392,0.0,3.5747656493905877,-9.817327882763816,-0.03087013023905456,0.44752685353159904,-27.0,0.0006011143370415084,-7.487491220742699,0.08627113022248444,9.589179594576674,0.0,-0.8546640474363812,2700.0,0.0,18,0.0,-9.58193788154525,0.015022383071482182,0.3198888495564461,-1.4922294429676266,-0.9998873546719551,0.0,0.1065185546875,0.24768304377794265,-9.665148123194335,0.02552109768598123,-1.0445880353620277e-10,3.1962565162757525e-05,0.00078125,-0.02482768930494785,-1.491132898261548,475.0,0.05477035827934742,-1.491132898190699,675.0,-7.470181462260936
-27.0,1802665.0,0.0,0.09010138362646103,2000.0,0.0,-1.0007386445999145,0.0,3.638999860421946,-9.80846877130304,-0.03214607872068882,0.45124285817146303,-27.0,0.0006019735883455724,-7.493376846660562,0.08711175659959919,9.58182410304048,0.0,-0.8545171269885031,2700.0,0.0,19,0.0,-9.574122533194593,0.015022383071482182,0.32008658796548844,-1.4863419365597355,-0.9999437376856803,0.0,0.2138916015625,0.2506636865437031,-9.657323145733923,0.016882945968321617,-1.311183501339163e-11,1.7836653773883883e-05,0.000634765625,-0.025736879045143723,-1.486168003227236,500.0,0.054542391654103996,-1.4861680032176081,675.0,-7.675089857103397
-27.0,1893790.0,0.0,0.09010138362646103,2100.0,0.0,-1.0010192900896073,0.0,3.94744347685291,-9.744590497002083,-0.032057886756956575,0.45440470725297927,-27.0,0.0005358940259611699,-7.367733632401551,0.08898746228941734,9.521571751631916,0.0,-0.8534851912845625,2700.0,0.0,20,0.0,-9.515052334635376,0.015022383071482182,0.3233460396528244,-1.4850932574752531,-0.9999350100755692,0.0,0.15341796875,0.25373240411281583,-9.593617375706778,0.01541801232320052,-5.0887493424331356e-14,2.002287610594067e-05,0.0006103515625,-0.026492744265124202,-1.4845840575537494,525.0,0.05437469659373164,-1.4845840575537295,675.0,-7.2522593511203715
-27.0,1984915.0,0.0,0.09010138362646103,2200.0,0.0,-1.000928094983101,0.0,4.037655711049824,-9.791868288124613,-0.03211812507361174,0.4578017324209213,-27.0,0.0005573704060225282,-7.4176166281117615,0.08816703117353959,9.56130115709108,0.0,-0.8544965363500523,2700.0,0.0,21,0.0,-9.554332123965969,0.015022383071482182,0.32813014537096025,-1.4839204870535307,-0.9999406933784485,0.0,0.1313232421875,0.255805578827858,-9.638006908749288,0.012949664202952502,-4.6764840320637616e-08,1.8598250130708037e-05,0.0008544921875,-0.028007389837875964,-1.4834780653099044,550.0,0.05442303093150258,-1.4834780495832092,675.0,-7.482710228441754
-27.0,2076040.0,0.0,0.09010138362646103,2300.0,0.0,-1.0010842949151992,0.0,4.104367661046931,-9.832083656286983,-0.033213431295007464,0.46099372804164884,-27.0,0.0005205939465668053,-7.4745881996376475,0.08988787666274937,9.602509674670127,0.0,-0.8551927279026131,2700.0,0.0,22,0.0,-9.59541650672563,0.015022383071482182,0.33144875317811967,-1.4755444574271157,-0.9999493390321732,0.0,0.1601806640625,0.2572475917637348,-9.678184115946468,0.013078583037625758,-8.114069332571368e-08,1.642893364532938e-05,0.00078125,-0.028670872282236814,-1.4759963481070488,575.0,0.054491824470460415,-1.4759963199161574,675.0,-7.658165061954457
-27.0,2167165.0,0.0,0.09010138362646103,2400.0,0.0,-1.0011094510555267,0.0,3.883232940492026,-9.857826146112028,-0.0338589352555573,0.4646762490272522,-27.0,0.0005146691575646401,-7.49320426412377,0.09246944196961333,9.625996730039253,0.0,-0.8556359187845374,2700.0,0.0,23,0.0,-9.619575945507126,0.015022383071482182,0.33474179953336713,-1.4690864106893493,-0.9999543383717537,0.0,0.260107421875,0.258895568549633,-9.70071822573601,0.014213786811347443,-5.16981673768196e-08,1.5180394507297024e-05,0.0005859375,-0.02957107578404248,-1.4690938230813608,600.0,0.05412706444039941,-1.469093806076853,675.0,-7.560064288875212
-27.0,2258290.0,0.0,0.09010138362646103,2500.0,0.0,-1.001333263516426,0.0,4.059838746210178,-9.845537126381787,-0.034568702522665265,0.4685413852334023,-27.0,0.00046197168121580033,-7.461781028934406,0.0862112044934689,9.611883914217227,0.0,-0.8556194222008344,2700.0,0.0,24,0.0,-9.604992543947366,0.015022383071482182,0.33954156637191774,-1.4934302575875922,-0.9999486193060875,0.0,0.241357421875,0.26136442720890046,-9.69149963949808,0.009274025168505668,-9.279661005769739e-09,1.6613317939118133e-05,0.0008056640625,-0.030101837310940027,-1.4942372570947702,625.0,0.05380954006686807,-1.4942372536999755,675.0,-7.491476074508117
-27.0,2349415.0,0.0,0.09010138362646103,2600.0,0.0,-1.0014138609170913,0.0,3.9435849948160757,-9.799664864304077,-0.035068183299154045,0.4724058978259563,-27.0,0.00044299644214333965,-7.4689287419569395,0.08725285313855508,9.568137004245042,0.0,-0.8552166401408613,2700.0,0.0,25,0.0,-9.561074360485147,0.015022383071482182,0.3422611549496651,-1.481658119636141,-0.9999324142932892,0.0,0.1136474609375,0.2643906034529209,-9.64690995855212,0.019459926910529245,-5.7958573561308026e-12,2.067415509827697e-05,0.0007568359375,-0.030942961107939482,-1.4812727946748747,650.0,0.053692145831882955,-1.4812727946729864,675.0,-7.576789344676934
-27.0,2440540.0,0.0,0.09010138362646103,2700.0,0.0,-1.001537936925888,0.0,19.088553918959498,-9.847871464955391,-0.035019183345139024,0.485698739439249,-27.0,0.00041378139139851554,-7.439396824095685,0.08549076886741461,9.618581698697108,0.0,-0.8549015561511624,2700.0,0.0,26,0.0,-9.612697663179208,0.015022383071482182,0.34345217421650887,-14.843978130366333,-0.9999436110258102,0.0,0.23359375,0.26723050475120547,-9.695070663925422,22.924582282425398,-27.0,1.786748882750544e-05,0.000537109375,-0.026505524385720493,-15.066437144554692,675.0,0.053695324901491405,-1.4927672226796858,675.0,-7.6905015015270815
-27.0,2531665.0,0.0,0.09010138362646103,2800.0,0.0,-1.001468649506569,0.0,19.08103731504587,-9.812902400473993,-0.03582108477130532,0.49525605514645576,-27.0,0.00043009520595660433,-8.139499914863293,0.08460806400258251,9.583800402317317,0.0,-0.8548007136007072,2700.0,0.0,27,0.0,-9.577124201964637,0.015022383071482182,0.34480083361268044,-14.807829521012584,-0.9999312296509743,0.0,0.223193359375,0.26867796331644056,-9.662733248462361,21.1048453404498,-27.0,2.0970604964531958e-05,0.0007080078125,-0.02603406421840191,-15.111945238046701,700.0,0.05357894385233521,-1.5001615466404474,675.0,-8.48685424755264
-27.0,2622790.0,0.0,0.09010138362646103,2900.0,0.0,-1.0016063809394837,0.0,19.170393140220373,-9.864561145875886,-0.03655118923634291,0.5039681240916252,-27.0,0.00039766729169059544,-7.8050368507690076,0.08605834457932335,9.632535577684216,0.0,-0.8554519820696441,2700.0,0.0,28,0.0,-9.626325922053047,0.015022383071482182,0.3469366833567619,-14.99752986885992,-0.9999288126826287,0.0,0.1484375,0.27065315991640093,-9.711178996276317,17.659965853582285,-27.0,2.1574440143012908e-05,0.0007080078125,-0.02737440993078053,-15.193011911832908,725.0,0.05340171763673425,-1.4804528298016522,675.0,-7.28678426722424
-27.0,2713915.0,0.0,0.09010138362646103,3000.0,0.0,-1.0017486840486527,0.0,19.28067658840544,-9.745626670492985,-0.03708188394084573,0.51312765032053,-27.0,0.0003641626906755846,-7.424811690870017,0.08437614039759248,9.515777391777709,0.0,-0.8541674157138914,2700.0,0.0,29,0.0,-9.509096202792355,0.015022383071482182,0.3485811442136765,-15.11139919030264,-0.9999331817030906,0.0,0.1788330078125,0.27159769386053084,-9.59395795136206,15.19196538936642,-27.0,2.0480326043070818e-05,0.0005126953125,-0.028449991112574936,-15.345192366678043,750.0,0.05342191103845835,-1.4943901205842849,675.0,-7.95680301598554
-27.0,2805040.0,0.0,0.09010138362646103,3100.0,0.0,-1.0014823377132416,0.0,19.23334817047963,-9.677078650204345,-0.037720353342592716,0.5234994485974311,-27.0,0.00042687292079790495,-7.540022491244015,0.08480847128362834,9.446899777390744,0.0,-0.8540041485350229,2700.0,0.0,30,0.0,-9.440986857900835,0.015022383071482182,0.3497842937707901,-14.982246524994997,-0.9999352261424065,0.0,0.1912353515625,0.272236480563879,-9.526733235284894,13.240646570236652,-27.0,1.9970119319623335e-05,0.000634765625,-0.028413003869354726,-15.23023333338806,775.0,0.05342979347333312,-1.5241342122943025,675.0,-7.760371216831939
-27.0,2896165.0,0.0,0.09010138362646103,3200.0,0.0,-1.001791536808014,0.0,19.23141170372687,-9.748591113276948,-0.03821182958781719,0.5311607092618942,-27.0,0.0003540766345395241,-7.451674370449346,0.08389780355467599,9.518024148135828,0.0,-0.8541970900652813,2700.0,0.0,31,0.0,-9.512673596403436,0.015022383071482182,0.35106845423579214,-14.874459071155803,-0.9999564677476883,0.0,0.2107421875,0.273262083530426,-9.597252969987725,10.539262264123566,-27.0,1.464557237795816e-05,0.00068359375,-0.028098537912592293,-15.138033821710684,800.0,0.05310264648869634,-1.5088082357731765,675.0,-7.336528253079653
-27.0,2987030.0,0.0,0.09010138362646103,3300.0,0.0,-1.001868885755539,0.0,19.301728665538626,-9.814561508607806,-0.039143056422472,0.5363797694444656,-27.0,0.00033585925193619915,-7.583543348658975,0.0834013620447992,9.584801990043106,0.0,-0.8549139414884849,2691.0,0.0,32,0.01,-9.578449372186112,0.015022383071482182,0.35236070603132247,-15.009690755020094,-0.999943844974041,0.0,0.254833984375,0.27386531233787537,-9.662584737015775,10.043955435174784,-27.0,1.7807932817959226e-05,0.0003662109375,-0.02788725756108761,-15.309415092704416,825.0,0.05300750620663166,-1.5090005419231602,675.0,-7.651485421265237
-27.0,3078155.0,0.0,0.09010138362646103,3400.0,0.0,-1.001457729935646,0.0,19.22118049415996,-9.696023542082042,-0.0393840323202312,0.5412996172904968,-27.0,0.00043266191350994633,-7.452929035374248,0.0854973593511362,9.468660466643742,0.0,-0.854217316499853,2700.0,0.0,33,0.0,-9.461749625955857,0.015022383071482182,0.35333478078246117,-14.932877182026498,-0.9999345988035202,0.0,0.1903564453125,0.2744551129639149,-9.546997918870359,11.042360785285277,-27.0,2.0122032083236263e-05,0.0004150390625,-0.029039588011801242,-15.241373340926547,850.0,0.0527212523855269,-1.5158943370202906,675.0,-6.937915626125022
-27.0,3169280.0,0.0,0.09010138362646103,3500.0,0.0,-1.0004484161734581,0.0,19.301456702369272,-9.843853987134882,-0.039489774871617554,0.5473251506686211,-27.0,0.000670307528343983,-7.482021474962414,0.08765478992612244,9.612944016351246,0.0,-0.8553869381954428,2700.0,0.0,34,0.0,-9.606760248363631,0.015022383071482182,0.3573067307472229,-15.247981012670447,-0.9999234646558761,0.0,0.1644287109375,0.27632479965686796,-9.69164183247157,12.528690997213795,-27.0,2.291350106133905e-05,0.0008056640625,-0.02855984037742019,-15.565234512803267,875.0,0.052448980137705804,-1.5064215245220112,675.0,-9.061712977239466
-27.0,3260405.0,0.0,0.09010138362646103,3600.0,0.0,-1.0009347915649414,0.0,19.22379380228939,-9.783931314107239,-0.040145845524966715,0.5538435235619545,-27.0,0.0005557909862545785,-7.922990374437852,0.09080520028203043,9.547840156006952,0.0,-0.855642165914469,2700.0,0.0,35,0.0,-9.540845530551241,0.015022383071482182,0.36157371252775194,-15.42463938362917,-0.9999301165342331,0.0,0.1921142578125,0.27696680650115013,-9.629901559259569,13.599151898747811,-27.0,2.1248801817819186e-05,0.00078125,-0.028525961004197596,-15.765781664775867,900.0,0.05236370358616114,-1.492497973369609,675.0,-7.3343802640318065
-27.0,3351530.0,0.0,0.09010138362646103,3700.0,0.0,-1.001097133755684,0.0,19.219398722558957,-9.876470881838472,-0.04176385272294283,0.5599077209830284,-27.0,0.0005175706202862785,-7.546038722969064,0.08887952702235061,9.64154590214467,0.0,-0.8563348101233714,2700.0,0.0,36,0.0,-9.634133956019468,0.015022383071482182,0.3653772309422493,-15.488010889864693,-0.9999340489506722,0.0,0.178564453125,0.27693235501646996,-9.72205635237649,11.409070928438416,-27.0,2.0264393765501153e-05,0.00068359375,-0.02908064443618059,-15.832819915780572,925.0,0.05220245709642768,-1.4852466735930647,675.0,-7.605431857777873
-27.0,3442655.0,0.0,0.09010138362646103,3800.0,0.0,-1.0012495279312135,0.0,19.192594058933754,-9.776967670398028,-0.042017255537211896,0.5660313114523887,-27.0,0.00048168501380132513,-7.666220512688889,0.08696170789809264,9.549560270912721,0.0,-0.8550130471921875,2700.0,0.0,37,0.0,-9.541524139592045,0.015022383071482182,0.36754226982593535,-15.428995765949685,-0.9999457865953445,0.0,0.2447265625,0.2762727625668049,-9.626519521011883,10.230165975035613,-27.0,1.732369246383314e-05,0.00078125,-0.029797576554119586,-15.783485982810385,950.0,0.05216062627732754,-1.51020229140413,675.0,-7.845953947165014
-27.0,3533780.0,0.0,0.09010138362646103,3900.0,0.0,-1.0015411049127578,0.0,19.401014832029993,-9.803068716477993,-0.04229066399857402,0.5722537189722061,-27.0,0.0004130348635953851,-7.606725727187095,0.08657230750026154,9.569866357519583,0.0,-0.8556909528721007,2700.0,0.0,38,0.0,-9.563051486831407,0.015022383071482182,0.3700663760304451,-15.352875633106581,-0.9999463334679604,0.0,0.20087890625,0.27585379332304,-9.649100032182528,8.382219597699986,-27.0,1.718502276162326e-05,0.000634765625,-0.030244423309341073,-15.689540352858145,975.0,0.05214274022728205,-1.4853782434831373,675.0,-7.70550989084738
-27.0,3624905.0,0.0,0.09010138362646103,4000.0,0.0,-1.0019796520471573,0.0,19.288691637665547,-9.792330130383482,-0.04325693044811487,0.5760827362537384,-27.0,0.0003097793480264954,-7.590900344730464,0.08232655790681283,9.560873959815705,0.0,-0.8548438106750836,2700.0,0.0,39,0.0,-9.5545538706909,0.015022383071482182,0.3717169903218746,-15.085674982544948,-0.999956139922142,0.0,0.2220947265625,0.27590220123529435,-9.639916586650454,5.123881737921691,-27.0,1.472979115533235e-05,0.0007568359375,-0.030525236623361707,-15.482031614515586,1000.0,0.05212066248059273,-1.515596067640581,675.0,-7.411704019384762
-27.0,3716030.0,0.0,0.09010138362646103,4100.0,0.0,-1.0019130825996398,0.0,19.340755308046813,-9.790461055399263,-0.043642552010715006,0.5796116650104522,-27.0,0.0003254546543757897,-7.6315916026616035,0.08220003575614984,9.561322555893426,0.0,-0.8542562153190374,2700.0,0.0,40,0.0,-9.555119108844405,0.015022383071482182,0.37175359949469566,-14.860725378599398,-0.9999457925558091,0.0,0.191943359375,0.27682444378733634,-9.637276182286048,6.332803813956837,-27.0,1.7322411304121486e-05,0.000341796875,-0.030494924215599895,-15.258809808084749,1025.0,0.05218600099906325,-1.4842351010534913,675.0,-7.512626559531988
