train_1/reward_-27.0_frac,train_0/fw_bonus,train_1/mu_grads_std,train_0/reward_-0.0_frac,train_0/target_q,train_1/q_grads_std,test/episodes,train_1/fw_loss,train_0/avg_q,train_1/fw_bonus,train_0/next_q,train_0/mu_loss,train_1/mu_grads,train_0/q_grads_std,train_1/q_loss,train_1/n_subgoals,train_0/q_grads,policy/steps,train_0/reward_-1.0_frac,train_1/reward,train_0/reward,train/success_rate,test_1/n_subgoals,train/episodes,train_0/mu_grads_std,epoch,train_0/q_loss,train_1/target_q,train_0/mu_grads,train_1/avg_q,train_1/mu_loss,train_1/current_q,train_1/next_q,train_1/reward_-0.0_frac,train_1/subgoal_succ_rate,test/success_rate,train_1/q_grads,train_1/reward_-1.0_frac,train_0/current_q,test_1/subgoal_succ_rate,test_1/avg_q,test_0/avg_q,train_0/fw_loss
0.0,-0.9986118912696839,0.2857788622379303,0.0,-6.643718785679167,0.39903737008571627,275.0,0.0017094641661969945,-11.556870770780751,-0.9967450276017189,-6.421507489988909,6.578798514596483,-0.006430996779818088,0.3112112618982792,3.5101335452002145,2063.0,0.04480752907693386,793364.0,0.000732421875,-1.4569276717375033,-0.9037684952432755,0.47,675.0,1100.0,0.38821164071559905,10,0.5766391149470541,-8.620309205545084,-0.06941526532173156,-4.7575296187379825,8.679961145646743,-8.562678112620082,-8.696099963951653,0.0,0.1303926320891905,0.0,-0.00266951082739979,0.002099609375,-6.703847232727147,0.0,-2.8975912801960098,-2.1252442911195346,0.00037537365860771386
0.0,-0.99874676913023,0.29726854562759397,0.0,-6.566596076508835,0.408651814609766,300.0,0.0016101013083243743,-12.659182753388393,-0.9971313595771789,-6.222898971844164,6.368924564391394,-0.010843442007899284,0.32130380868911745,3.135195008037133,1696.0,0.04524398576468229,849615.0,0.0016357421875,-1.4505157563588,-0.9050720350031043,0.7,675.0,1200.0,0.4000160351395607,11,0.37066405432241434,-6.190750517653277,-0.0760221928358078,-4.423712738737828,5.750159345675916,-6.131272819416871,-5.723058434876112,0.0,0.2275943396226415,0.0,-0.00850401206407696,0.0021728515625,-6.554872976575711,0.0,-1.95439044416879,-1.7246263498244863,0.00033949163334909824
0.0,-0.9987635746598243,0.3129086196422577,0.0,-5.226657702519868,0.42026943787932397,325.0,0.0015458441397640855,-11.794803889159523,-0.9973811954259872,-4.894768499958731,5.095368240083392,-0.01597753670066595,0.3243615999817848,3.267301130378203,1883.0,0.04407469071447849,910411.0,0.002099609375,-1.4620251537678997,-0.9062015860312386,0.6,675.0,1300.0,0.4118265837430954,12,0.7042103095619605,-7.670741715768786,-0.080443518422544,-4.438902551735644,7.479202730518739,-7.667214296582003,-7.511766194989998,0.0,0.22623473181093998,0.0,-0.009930925141088665,0.0027099609375,-5.151733620159034,0.0,-0.7556535780118581,-3.481164332985933,0.00033501903235446664
0.0,-0.9988604426383972,0.3213322877883911,0.0,-6.156361064309422,0.4325063146650791,350.0,0.0015961459488607944,-11.519618496390033,-0.9971856191754341,-5.848584620909142,6.002894844394921,-0.017218683520331977,0.33097731322050095,4.085968858871156,2089.0,0.04549000272527337,977635.0,0.003857421875,-1.4381174858179293,-0.9063413763360586,0.53,675.0,1400.0,0.42218342870473863,13,0.4150725450550479,-8.78423911974221,-0.08541785329580306,-3.908296091911354,8.867492386393355,-8.704982247444189,-8.876045111458875,0.0,0.17568214456677836,0.0,-0.010085090971551835,0.003173828125,-6.1829105306608785,0.0,-2.4094640727865797,-1.6925365430209787,0.00030924583770683964
0.0,-0.9989091575145721,0.3343163639307022,0.0,-5.551259282714669,0.4441559225320816,375.0,0.0014383093337528407,-12.186850860861448,-0.9977992892265319,-5.125140434524768,5.295483339201768,-0.016901976056396963,0.3373052030801773,2.7787846404492527,1948.0,0.04618920339271426,1040574.0,0.0034912109375,-1.4460789614735403,-0.9078183455421822,0.56,675.0,1500.0,0.4314080484211445,14,0.47033780450587803,-9.318173670210868,-0.08657812941819429,-4.731218964987428,9.474658484424358,-9.26717472571183,-9.491311239418208,0.0,0.21149897330595482,0.0,-0.010215316247195006,0.0024658203125,-5.444648711456068,0.0,-2.464777656581528,-1.8033659008754166,0.00029628338306793013
0.0,-0.9989645853638649,0.3440995059907436,0.0,-6.314545633305936,0.4506723195314407,400.0,0.001416878611780703,-12.71111152344421,-0.9978826195001602,-5.973993916162462,6.138206395445836,-0.01793785863555968,0.341307482868433,2.7352094846782427,1875.0,0.04686971046030521,1102925.0,0.0041259765625,-1.4458606929940288,-0.9097153862021514,0.53,675.0,1600.0,0.4405399739742279,15,0.5347099252416994,-9.67766504695317,-0.08836491629481316,-4.734569831844619,9.893723323823698,-9.583340305326299,-9.904876516803618,0.0,0.1808,0.0,-0.0103673912351951,0.00244140625,-6.299500067403685,0.0,-2.9772640989944863,-1.086439309013378,0.0002815357191138901
0.0,-0.9990695208311081,0.34757369831204415,0.0,-7.046805711079979,0.4594152271747589,425.0,0.0014026418910361826,-11.20819283770091,-0.9979379594326019,-6.914416084074506,7.094838404177539,-0.01826382027938962,0.3450027547776699,2.610865192480231,2149.0,0.04726689960807562,1171949.0,0.00517578125,-1.4326392688628402,-0.9105692323311814,0.43,675.0,1700.0,0.449604020267725,16,1.069345261725056,-9.444186162642051,-0.09010262042284012,-5.231701394414293,9.636121430488421,-9.362419437513715,-9.634867791205753,0.0,0.18613308515588645,0.0,-0.009137329924851657,0.0025634765625,-7.1529500610552175,0.0,-2.469741943934325,-1.9599810348822106,0.0002536169118684484
0.0,-0.999046516418457,0.3555504359304905,0.0,-4.9612723456823264,0.46754288896918295,450.0,0.001479633743292652,-10.34413529598973,-0.9976386144757271,-4.565291820443069,4.6817478584858865,-0.01841930071823299,0.34845596700906756,2.3641946172405937,2277.0,0.047073130309581754,1244916.0,0.0046630859375,-1.4269460079522105,-0.9121450002901839,0.35,675.0,1800.0,0.4619920067489147,17,0.7396355595894384,-8.209061572132299,-0.09345288965851069,-4.709751214623779,8.0664520892024,-8.107618985614149,-8.051444492653479,0.0,0.1629336846728151,0.0,-0.01142576104030013,0.0023193359375,-4.888155315264484,0.0,-1.9046385399513828,-0.827737288871586,0.0002597362210508436
0.0,-0.9991670817136764,0.36281776502728463,0.0,-6.073638909489387,0.4724263183772564,475.0,0.0013349501154152677,-7.553601340153651,-0.9982011675834656,-5.696644026694815,5.856974166310866,-0.019271172350272536,0.3522360108792782,2.0690724383220696,2078.0,0.047611950617283585,1311884.0,0.01259765625,-1.4282468144621816,-0.9136209150034119,0.41,663.0,1900.0,0.4718081995844841,18,0.41853523552101973,-4.130328172364716,-0.09758280646055936,-4.173863398710242,3.2048474542769383,-4.089420491126772,-3.2116894039236312,0.0,0.1766121270452358,0.16,-0.01973519562743604,0.002392578125,-6.073033681924533,0.00904977375565611,-2.1319630674271837,-2.2259945410929696,0.00022766085057810415
0.0,-0.9992499113082886,0.37555769830942154,0.0,-7.168800770873108,0.483600165694952,500.0,0.0013204151735408231,-13.116951761242737,-0.998257665336132,-6.77668496527067,6.978185749046976,-0.0208165327552706,0.35889403745532034,3.12647255629012,2098.0,0.04798440709710121,1377225.0,0.0234619140625,-1.4134210360542057,-0.9137868008925579,0.41,669.0,2000.0,0.47681995704770086,19,0.3587331800587887,-10.001169469978507,-0.09920333940535783,-4.050960019485613,10.225169080894768,-9.901935587816407,-10.239746324941091,0.0,0.2440419447092469,0.08,-0.01881281677633524,0.0023681640625,-7.2028339565242305,0.004484304932735426,-1.938976838173055,-1.9305052206736633,0.00020562155077641364
0.0,-0.9991722494363785,0.3878339476883411,0.0,-4.75966486467591,0.49388340562582017,525.0,0.0012847630656324326,-11.891333153214974,-0.9983962833881378,-4.527370339900637,4.664337823108253,-0.022594730788841843,0.36337462067604065,2.583620297804264,2037.0,0.04974813861772418,1442381.0,0.011083984375,-1.4187007789223571,-0.9139787867257837,0.52,675.0,2100.0,0.4820508323609829,20,0.7537445876741782,-5.051312243459313,-0.10222527962177992,-4.458569719102236,4.2143383022728385,-5.130633582908031,-4.2377465700855845,0.0,0.21993127147766323,0.0,-0.020643887389451266,0.00244140625,-4.836757225104511,0.0,-1.2585116045981324,-2.4679578146626238,0.0002262887872348074
0.0,-0.9992013797163963,0.40348585695028305,0.0,-6.334297036536276,0.5049941837787628,550.0,0.0012142346036853268,-8.833830711066863,-0.9986704930663108,-5.950598641002534,6.154555778194194,-0.02338424017652869,0.3692663863301277,2.7277280051275787,1824.0,0.05013019219040871,1501826.0,0.0134033203125,-1.4178017065685709,-0.9162772525887704,0.61,658.0,2200.0,0.4870109550654888,21,0.4181982004324302,-7.662094793121999,-0.10424436889588833,-3.5309354362936345,7.262793534238654,-7.635182876435596,-7.265838377947749,0.0,0.20888157894736842,0.12,-0.023699377290904523,0.0030517578125,-6.367133972170496,0.007598784194528876,-2.373971158179453,-1.9588494094385078,0.0002185358705901308
0.0,-0.9992322772741318,0.40794888883829117,0.0,-6.711189977388964,0.5169609174132347,575.0,0.0012129703041864558,-11.560802445262956,-0.998675411939621,-6.361825154909006,6.498982095435878,-0.024470698507502674,0.37457955777645113,3.008726775090634,1840.0,0.04921446032822132,1561688.0,0.0158447265625,-1.4322341032806434,-0.9149576605166658,0.59,675.0,2300.0,0.49292997270822525,22,0.4913099805521144,-9.08279493323953,-0.10472711585462094,-4.368039444325878,9.04951951727894,-8.990197670667282,-9.065070942109468,0.0,0.22608695652173913,0.0,-0.026225661300122736,0.0025146484375,-6.726735296864081,0.0,-2.134327401674626,-0.7285196864130556,0.0002103122213156894
0.0,-0.9992975115776062,0.41808212772011755,0.0,-6.167911114689078,0.5252290800213814,600.0,0.0011273616386461073,-11.108757553738442,-0.9990082606673241,-5.8478351171671985,5.993986753313081,-0.024428620096296073,0.38120361492037774,3.0785164574786954,2033.0,0.04917986104264856,1625002.0,0.028125,-1.4124397952662548,-0.9161052068389836,0.45,1394.0,2400.0,0.4952062301337719,23,0.5578543253812116,-9.445421589328589,-0.11212883852422237,-4.467561203887773,9.518606209338733,-9.276951366999187,-9.439883850113596,0.0,0.2439744220363994,0.0,-0.02717578983865678,0.0018798828125,-6.201888906567296,0.5351506456241033,-4.226194276319142,-2.1651076829440843,0.00019296011996630113
0.0,-0.9992638513445854,0.42611399218440055,0.0,-5.6878929429734315,0.530168867111206,625.0,0.0011454658670118079,-12.058050404113054,-0.9989378735423088,-5.335845829543229,5.545453637000435,-0.024646915169432758,0.38608134612441064,2.109035302607742,2048.0,0.049321623239666226,1690477.0,0.0172607421875,-1.4160124912581522,-0.9182772344487603,0.46,677.0,2500.0,0.4988268420100212,24,0.5337293768568941,-7.961652885684626,-0.11096545029431581,-5.1657596875957275,7.5550832131717325,-7.838725361680102,-7.543387909791133,0.0,0.21435546875,0.0,-0.027339514857158066,0.002392578125,-5.740219270737906,0.0029542097488921715,-2.940494230273479,-2.3046138654829766,0.00020191337280266451
0.0,-0.9993576437234879,0.4316252782940865,0.0,-6.631403648686051,0.5356272175908089,650.0,0.0010488761807209812,-11.145841282676002,-0.999313423037529,-6.2786414806621575,6.4558271581050635,-0.026001077657565475,0.39193678423762324,2.1444533462994797,2129.0,0.04946748474612832,1758572.0,0.0310302734375,-1.399594930668536,-0.9189274127347744,0.4,675.0,2600.0,0.5016764536499977,25,0.5175971743298257,-7.883106869602616,-0.11167697384953498,-4.364443812393727,7.513149815387578,-7.75660970719081,-7.524658189787402,0.0,0.19633630812588068,0.0,-0.028463811706751586,0.0021240234375,-6.668037763903418,0.0,-2.2122298065185575,-2.189874376006692,0.00017695860406092835
0.0,-0.999329648911953,0.4383315935730934,0.0,-6.4983150338847295,0.5375827834010124,675.0,0.0009903691287036053,-12.025480256780124,-0.9995408982038498,-6.149382670546269,6.314474101265146,-0.027305019646883012,0.397315526008606,2.24089957947158,2156.0,0.04927295232191682,1826351.0,0.02109375,-1.4106420035328484,-0.9185951362116611,0.39,675.0,2700.0,0.5066695243120194,26,0.4923762868222402,-8.919349588635196,-0.11300816684961319,-4.290727723431739,8.798644941264737,-8.825914756145707,-8.806750324845526,0.0,0.20871985157699444,0.0,-0.02958860285580158,0.00244140625,-6.537268235508788,0.0,-2.3985956476817107,-2.0780819414021847,0.00018440740641381125
0.0,-0.9993513494729995,0.44860507026314733,0.0,-6.371435698083474,0.5414153233170509,700.0,0.0010100296218297443,-11.550039034456907,-0.9994644612073899,-5.897650995000094,6.075120880340514,-0.026633277256041765,0.40521893873810766,1.7637193547970582,2092.0,0.04978552469983697,1892466.0,0.0318603515625,-1.425928911520168,-0.9181719564759987,0.51,1264.0,2800.0,0.513044522702694,27,0.3220472026969599,-4.036466044211724,-0.11289842892438173,-4.492423044214462,3.3249715512630935,-3.8066022795048724,-3.3026445137816602,0.0,0.22179732313575526,0.0,-0.029741465486586093,0.0020263671875,-6.370997390779993,0.4849683544303797,-3.1292276795102665,-1.7363093522874455,0.00017863446519186254
0.0,-0.9993903651833534,0.4578976906836033,0.0,-6.683343952248526,0.5466645330190658,725.0,0.0009183814021525904,-11.262308388829267,-0.9998207882046699,-6.370847696823892,6.525149843484513,-0.02447970802895725,0.4086627632379532,2.029319305135521,1996.0,0.049805921781808135,1955115.0,0.03427734375,-1.418865837949852,-0.9186162628553575,0.55,671.0,2900.0,0.518053263425827,28,0.5592593032650681,-8.553026215834834,-0.11724385526031256,-4.523632184798155,8.330731826004161,-8.478845640468307,-8.31415549287571,0.0,0.251503006012024,0.04,-0.028916545677930117,0.001953125,-6.7310789317965005,0.0029806259314456036,-2.015564410935697,-1.9172425328664997,0.00016825182756292635
0.0,-0.9994241118431091,0.46302277147769927,0.0,-6.779241018746402,0.5532698884606362,750.0,0.000911656575044617,-13.018933385146077,-0.9998469308018685,-6.463491359451685,6.6330632273681,-0.02601719619706273,0.41451031938195226,2.248448257416315,2133.0,0.05108076008036733,2022666.0,0.02451171875,-1.4186779279858457,-0.9171340036293258,0.44,675.0,3000.0,0.5232652768492698,29,0.5296507863262813,-9.012929648277707,-0.11862581111490726,-4.776074249902421,8.836110388578476,-8.920673564960788,-8.818332179880805,0.0,0.21518987341772153,0.0,-0.029569632140919566,0.0022705078125,-6.821805215909352,0.0,-2.7528194088473343,-1.9562496204416713,0.0001592733919096645
0.0,-0.9994134426116943,0.4707299008965492,0.0,-6.70930668965719,0.5610923737287521,775.0,0.0008693214826053008,-13.289013493549875,-1.0000115469098092,-6.409533414946497,6.567581643233739,-0.026801363192498685,0.418453062325716,2.1150421347462887,2177.0,0.0509854931384325,2092228.0,0.03046875,-1.4224024526251013,-0.9181025572557701,0.41,675.0,3100.0,0.5310417979955673,30,0.672158718591333,-9.5041997208185,-0.11640191115438939,-5.000750722989446,9.434265071911398,-9.422974990212362,-9.430993542856891,0.0,0.19016995865870465,0.0,-0.029466892965137957,0.0023193359375,-6.735887465825433,0.0,-2.9516731493706674,-1.0951367388653444,0.00016211455222219228
0.0,-0.9994512021541595,0.4767369955778122,0.0,-6.397744042657604,0.5657121375203132,800.0,0.0009602288118912838,-9.879788363192871,-0.9996580794453621,-6.080834633672489,6.252104416099872,-0.02734620594419539,0.42114381641149523,2.2808165499608712,2148.0,0.05126108443364501,2162188.0,0.0437255859375,-1.4237853129874565,-0.9171176927615307,0.42,675.0,3200.0,0.5386667877435685,31,0.524325573091391,-9.707139314150727,-0.12038762848824262,-4.878801369815772,9.671274339780826,-9.631886105170178,-9.678082788696901,0.0,0.159683426443203,0.0,-0.030091954069212078,0.00234375,-6.455099890962552,0.0,-1.2007676484588685,-1.5869052428813166,0.00015206836251309143
0.0,-0.9994126096367836,0.48137196004390714,0.0,-6.3520692312154745,0.5717050671577454,825.0,0.000925812014611438,-9.567313194341601,-0.9997918993234635,-6.059228758356657,6.236166781856886,-0.027729549584910272,0.4242939926683903,2.1657384158450097,2154.0,0.05159742599353194,2229787.0,0.0301513671875,-1.42202410131722,-0.9177113041834672,0.48,675.0,3300.0,0.5421764105558395,32,0.6482221754746392,-8.883789694422388,-0.12363685108721256,-4.232738272653411,8.654244803373695,-8.820236524593671,-8.638845552345419,0.0,0.21773444753946147,0.0,-0.029828883428126573,0.002001953125,-6.3832266721583455,0.0,-2.448422063782525,-2.1024117468070007,0.000162337368237786
0.0,-0.9994409859180451,0.4852779783308506,0.0,-7.001647327950397,0.5778463438153267,850.0,0.0009837959878495894,-12.401468000610135,-0.9995664477348327,-6.658484095415778,6.812817820937646,-0.028660911740735172,0.4319130353629589,2.821551999885814,2172.0,0.051640561781823635,2299336.0,0.03232421875,-1.4380659560265485,-0.9162921609982732,0.4,675.0,3400.0,0.5465259179472923,33,0.5234570425575932,-9.542185351174592,-0.12335738763213158,-4.771829311517566,9.400332138235562,-9.45489345144534,-9.407128459133585,0.0,0.1841620626151013,0.0,-0.02985976068302989,0.0019287109375,-7.024249190165024,0.0,-1.8548250700211726,-1.9291236064278592,0.00015478594395972322
0.0,-0.9994188085198402,0.4874976731836796,0.0,-5.981595416072247,0.5877111688256264,875.0,0.0010093273551319726,-12.88613428092695,-0.9994671806693077,-5.644780740746038,5.813971911284202,-0.029608438024297357,0.43395735025405885,2.308493518313612,2136.0,0.05213749371469021,2368005.0,0.0275390625,-1.4220796408888419,-0.9166417398359045,0.45,675.0,3500.0,0.5509360015392304,34,0.5588764842318708,-9.373808398436248,-0.12499658446758985,-4.370469276149343,9.244277178763552,-9.20938768755527,-9.225518935618103,0.0,0.18773408239700373,0.0,-0.03030877741985023,0.0022216796875,-6.021863280552774,0.0,-1.3675945835985417,-1.5673718490955972,0.00016068612821982243
0.0,-0.9994202122092247,0.49053479358553886,0.0,-6.886838743664472,0.5968909829854965,900.0,0.0009434277133550494,-10.946952038982106,-0.9997234031558037,-6.582207275920726,6.730568083747395,-0.030816220864653587,0.43842885047197344,2.381093499281311,2208.0,0.05211975267156958,2438016.0,0.04443359375,-1.4479981238924666,-0.9162704757254687,0.37,728.0,3600.0,0.5546378821134568,35,0.568551009433573,-9.535509453512734,-0.12123902216553688,-4.495101622361304,9.427615057946014,-9.488004798348081,-9.42312550749762,0.0,0.19701086956521738,0.04,-0.03078733370639384,0.002001953125,-6.937640660825164,0.08241758241758242,-1.6741149357409268,-2.208647841318463,0.00016031358427426312
0.0,-0.9994841381907463,0.49474307894706726,0.0,-6.452145540415432,0.6084957689046859,925.0,0.0009074108194909059,-13.459913089487404,-0.9998634457588196,-6.153728611694077,6.312770587430744,-0.03138395249843597,0.443131435662508,2.7286074880874955,1985.0,0.05273131188005209,2501586.0,0.056591796875,-1.431306275720999,-0.9174414703680668,0.53,675.0,3700.0,0.5588824927806855,36,0.6032308449601317,-9.490580665545018,-0.12313334103673697,-4.351286470026788,9.344918089542281,-9.402819227058725,-9.351882266196373,0.0,0.2141057934508816,0.0,-0.032317081559449436,0.002099609375,-6.493922324821232,0.0,-3.1461099422987022,-1.9916680400924638,0.00014330406029330333
0.0,-0.9994480028748512,0.49772212728857995,0.0,-5.428290056486641,0.6152280807495117,950.0,0.0008593231308623217,-11.346913341944044,-1.0000503987073899,-5.083432295780844,5.211141903935747,-0.030826497264206408,0.44405872747302055,2.3321663549293477,1961.0,0.05143625009804964,2565100.0,0.0794189453125,-1.4282909835266764,-0.916968818436726,0.51,675.0,3800.0,0.5662943556904793,37,0.5195140933440963,-8.662753404141327,-0.12561651840806007,-5.192968192795557,8.35148102413968,-8.520231803068121,-8.330215680763244,0.0,0.21009688934217235,0.0,-0.033807237166911364,0.00205078125,-5.490154269501081,0.0,-3.58925275235906,-1.8431175516513387,0.00015291618183255196
0.0,-0.9994049414992332,0.5003738820552825,0.0,-5.817756683652597,0.623974159359932,975.0,0.0009519898288999684,-9.686542108423064,-0.9996901229023933,-5.331132267975979,5.452896857243063,-0.029998453427106143,0.44763547256588937,2.9416238458060318,1636.0,0.05172235686331987,2620137.0,0.03134765625,-1.4223261840917985,-0.9165764158096863,0.7,675.0,3900.0,0.571770490705967,38,0.6724902929401606,-9.125371010285466,-0.127744822204113,-4.5483948477898695,9.030048509772536,-8.97056550299719,-8.992400033354299,0.0,0.23166259168704156,0.0,-0.03597162337973714,0.00205078125,-5.676320644705709,0.0,-1.9833258924342678,-1.5496403851148428,0.00016437294289062265
