train_1/fw_loss,train_1/q_grads,train_0/avg_q,train_1/reward_-0.0_frac,train_0/reward_-0.0_frac,train/success_rate,test_0/avg_q,train_1/target_q,train_1/reward_-1.0_frac,train_1/mu_loss,train_1/reward,train_0/mu_grads_std,train_0/fw_loss,train_1/q_grads_std,epoch,train_1/avg_q,test/episodes,test_1/subgoal_succ_rate,test_1/avg_q,train_0/target_q,train_0/fw_bonus,train_1/q_loss,train_1/mu_grads_std,test/success_rate,train_0/mu_loss,train_1/mu_grads,train_1/fw_bonus,train_0/reward,test_1/n_subgoals,train_0/mu_grads,train_0/q_grads,train_0/q_loss,train_0/reward_-1.0_frac,train_1/n_subgoals,train_0/q_grads_std,train_1/subgoal_succ_rate,train_0/next_q,train_0/current_q,train_1/next_q,train_1/current_q,train/episodes,train_1/reward_-27.0_frac,policy/steps
0.0015622777224052697,0.010261456575244665,-26.029997708450765,0.0,0.0,0.0,-27.0,-1.4736930585938517,0.0012939453125,1.0000671371605903,-1.4736577574440162,0.353399046510458,0.00011837533056677785,0.3551120422780514,10,-6.275855159279852,275.0,0.0,-7.206286162707243,-8.626935476392413,-0.9995584294199944,0.5437369501977007,0.5768879443407059,0.0,8.423461538651509,-0.016719949431717396,-0.997298875451088,-0.8603560858260607,675.0,-0.044782701414078474,0.05215265015140176,0.14584503289351064,0.0011474609375,2700.0,0.30729004815220834,0.01925925925925926,-8.395215597084729,-8.527278761774406,-6.26092167224688e-05,-1.4610989420603586,1100.0,0.0,970977.0
0.0013054661627393215,0.008328206883743406,-27.0,0.0,0.0,0.0,-27.0,-1.4477929741207791,0.001171875,1.0000005513793286,-1.4477926931067486,0.36627024263143537,9.673317799752112e-05,0.3883746415376663,11,-7.137695979901514,300.0,0.0,-7.727553062369503,-8.662374224254512,-0.9996417865157128,0.4211348401920477,0.5769210129976272,0.0,8.438062372019251,-0.01651222431100905,-0.9983345910906791,-0.8584105307018035,675.0,-0.0506912125274539,0.05360137606039643,0.15745343058225342,0.003515625,2700.0,0.3186026312410831,0.0,-8.422044780425953,-8.547568694011321,-5.173712083960131e-07,-1.4296982840534158,1200.0,0.0,1062102.0
0.0011565951208467595,0.007440457446500659,-27.0,0.0,0.0,0.0,-27.0,-1.4877153631261855,0.00126953125,1.0000016581686046,-1.4877144210302504,0.37422152161598204,7.46974189496541e-05,0.41668865233659746,12,-7.396244601995506,325.0,0.0,-7.407344025993902,-9.556026593105035,-0.9997266113758088,0.17623620149339225,0.5769894808530808,0.0,9.369467232444052,-0.01613710862584412,-0.9989349767565727,-0.857528123789234,675.0,-0.05650703264400363,0.055050534382462504,0.18705593779904944,0.0035400390625,2700.0,0.3273333564400673,0.0,-9.348810750697421,-9.415266759775765,-1.2725146265364556e-06,-1.4746619292741907,1300.0,0.0,1153227.0
0.0010929068259429187,0.006491525669116527,-27.0,0.0,0.0,0.0,-27.0,-1.4553203898903173,0.000927734375,1.0000000013541233,-1.4553203891089652,0.38289724886417387,5.7869154534273545e-05,0.4405905567109585,13,-7.318237319565351,350.0,0.0,-7.250448053239214,-9.537165041149466,-0.9997914224863053,0.11037729878609477,0.5770834684371948,0.0,9.334131342156018,-0.015882809180766344,-0.9991918280720711,-0.858406800935336,675.0,-0.059330953005701306,0.05518708126619458,0.145282349486682,0.00576171875,2700.0,0.3331782788038254,0.0,-9.312993764639856,-9.396578583859236,-1.4822036170569757e-09,-1.4518897825953898,1400.0,0.0,1244352.0
0.0009723194627440535,0.0056444280315190555,-27.0,0.0,0.0,0.0,-27.0,-1.488442699747829,0.000732421875,1.0000000000126352,-1.488442699740699,0.38632811084389684,3.382577283446153e-05,0.4469176195561886,14,-7.339714510415917,375.0,0.0,-7.47208933085686,-9.874114114897969,-0.9998840004205704,0.017044736165278362,0.5770846605300903,0.0,9.634860261117764,-0.01588034685701132,-0.9996781483292579,-0.8565536297348444,675.0,-0.059458236768841745,0.05559401921927929,0.10788684549440113,0.0422119140625,2700.0,0.3351608745753765,0.0,-9.624421030393686,-9.727155973172799,-1.23749381260408e-11,-1.4893526320709936,1500.0,0.0,1335477.0
0.0008881526198820211,0.005655988748185336,-27.0,0.0,0.0,0.0,-27.0,-1.473060072598414,0.00087890625,1.0000000000052531,-1.4730600725961267,0.38955785930156706,2.2098783483670557e-05,0.44598442539572714,15,-7.478475356703027,400.0,0.0,-7.51141973327231,-9.90757765561296,-0.9999291598796844,0.00776224912683218,0.5770846605300903,0.0,9.662093619712362,-0.015880331629887223,-1.000017596781254,-0.855928316792415,675.0,-0.05886809844523668,0.05496476897969842,0.09270750650223678,0.1125732421875,2700.0,0.33663971424102784,0.0,-9.653239181543146,-9.756016419136497,-6.135804531425934e-12,-1.4731691072184738,1600.0,0.0,1426602.0
0.0008290198777103797,0.006000622094143182,-27.0,0.0,0.0,0.0,-27.0,-1.508791910975634,0.00087890625,1.0000000002369174,-1.5087919108002097,0.39629535004496574,2.2123260964690417e-05,0.442672611027956,16,-7.498124696001057,425.0,0.0,-7.5156003495473165,-9.924599648715773,-0.9999290764331817,0.0076223029198504684,0.5770848274230957,0.0,9.673591880941288,-0.01586273140273988,-1.000256071984768,-0.8559465566446306,675.0,-0.05951776821166277,0.05439411411061883,0.08898158654536006,0.1201171875,2700.0,0.33878896161913874,0.0,-9.665234141906769,-9.76999398397553,-2.3776918163306666e-10,-1.5092765410473075,1700.0,0.0,1517727.0
0.0008072761294897646,0.005495375778991729,-27.0,0.0,0.0,0.0,-27.0,-1.493952894236871,0.000732421875,1.000000000100038,-1.4939528941802565,0.402795772254467,2.06385926276198e-05,0.4434024229645729,17,-7.4919109257119,450.0,0.0,-7.478759168661018,-9.847785483796603,-0.9999347850680351,0.007413115445509898,0.5771085307002067,0.0,9.604251230677614,-0.015727977827191354,-1.000343769788742,-0.8547057269170182,675.0,-0.06217333609238267,0.05422492465004325,0.08559564652291049,0.128466796875,2700.0,0.34035323187708855,0.0,-9.597629363315336,-9.695450121191536,-8.447735861460198e-11,-1.494185673077368,1800.0,0.0,1608852.0
0.0007325516984565183,0.004756242572329939,-27.0,0.0,0.0,0.0,-27.0,-1.4915238850782806,0.0007568359375,1.0000000000171316,-1.4915238850662718,0.40849127173423766,1.9809047967100923e-05,0.44725438207387924,18,-7.48474895799326,475.0,0.0,-7.49008429483679,-9.90107669602942,-0.9999380066990853,0.007642438513203957,0.5771833166480065,0.0,9.657607208725981,-0.015546566457487643,-1.000645139813423,-0.8556785816152115,675.0,-0.06446653492748737,0.054020969104021786,0.08729090315365445,0.123974609375,2700.0,0.3412875674664974,0.0,-9.649761529726675,-9.74733278799142,-1.630361096641141e-11,-1.4919779069315053,1900.0,0.0,1699977.0
0.0007023681202554144,0.004955916490871459,-27.0,0.0,0.0,0.0,-27.0,-1.505311470628041,0.000830078125,1.000000000006426,-1.505311470622837,0.4126743145287037,1.9206521824344235e-05,0.45081168711185454,19,-7.49501154633259,500.0,0.0,-7.533610397975143,-9.823940830589086,-0.9999403014779091,0.006526078914855957,0.5772261589765548,0.0,9.582155870453594,-0.01546212900429964,-1.0007668524980544,-0.8550577634188812,675.0,-0.06548896729946137,0.05384738566353917,0.0857238085765087,0.1708740234375,2700.0,0.3419493518769741,0.0,-9.575962369908662,-9.6732280940726,-6.460068176671809e-12,-1.506051487143018,2000.0,0.0,1791102.0
0.0006400877013220452,0.003959034592844546,-27.0,0.0,0.0,0.0,-27.0,-1.48095151103334,0.00068359375,1.0000000000021942,-1.4809515110318898,0.41673276871442794,1.810888727504789e-05,0.45129177197813986,20,-7.505594305856856,525.0,0.0,-7.510580272533666,-9.939837543000746,-0.9999445229768753,0.0057877731986227775,0.5772431775927543,0.0,9.698207377945668,-0.015398692176677286,-1.0010180473327637,-0.8561961871251696,675.0,-0.06704534403979778,0.053439566493034364,0.08555615470803588,0.1825439453125,2700.0,0.34284401684999466,0.0,-9.691203523506527,-9.786536392736298,-1.772922724758498e-12,-1.4814243084145982,2100.0,0.0,1882227.0
0.000627048936439678,0.0021801074792165307,-27.0,0.0,0.0,0.0,-27.0,-1.4598666817555208,0.0006591796875,1.0000000000027802,-1.459866681753192,0.42028922140598296,1.7552616168359236e-05,0.45129103660583497,21,-7.5068455637889056,550.0,0.0,-7.558066143915689,-9.82758103056326,-0.9999466672539711,0.005102790265923634,0.5772634789347648,0.0,9.583775580495608,-0.015329149831086398,-1.0010706156492233,-0.8551113677356625,675.0,-0.06863968558609486,0.05307239070534706,0.08440267351616011,0.1709716796875,2700.0,0.34389265850186346,0.0,-9.575411622092002,-9.673758341799475,-2.7982192396908154e-12,-1.4603045280062759,2200.0,0.0,1973352.0
0.0005744373615016229,0.000772920784947928,-27.0,0.0,0.0,0.0,-27.0,-1.4922767934836165,0.0006591796875,1.0000000000079208,-1.4922767934811418,0.4254982188344002,2.043387717094447e-05,0.4521035872399807,22,-7.446673175890704,575.0,0.0,-7.518628224743037,-9.85249400424534,-0.9999355703592301,0.00489699977800302,0.5773276776075363,0.0,9.614502507472949,-0.015163376345299184,-1.0012827813625336,-0.8554509474532097,675.0,-0.0705485736951232,0.05207874327898025,0.08488346259620823,0.162255859375,2700.0,0.34549412652850153,0.0,-9.606692774494098,-9.700784558094501,-7.431156058598582e-12,-1.4928025831471992,2300.0,0.0,2064477.0
0.0006359415754559449,-5.7585899048717694e-05,-27.0,0.0,0.0,0.0,-27.0,-1.4930978411589049,0.0006591796875,1.0000000000046447,-1.493097841157578,0.429589731246233,2.3598213965669855e-05,0.45402932688593867,23,-7.4676351550787645,600.0,0.0,-7.520644280481482,-9.809198269497792,-0.9999234020709992,0.004478519430209808,0.5773882523179055,0.0,9.571992489899307,-0.015064555522985756,-1.0010347425937653,-0.8545629027212271,675.0,-0.07061648741364479,0.05169434743002057,0.08428253742842709,0.1443115234375,2700.0,0.3464732006192207,0.0,-9.565021258281954,-9.657627345853626,-4.451778425679292e-12,-1.4934689750302632,2400.0,0.0,2155602.0
0.0007358137358096428,-0.0006047086557373404,-27.0,0.0,0.0,0.0,-27.0,-1.481986430518349,0.00078125,1.0000000000042604,-1.4819864305172814,0.433920880407095,2.5437233557568106e-05,0.45415776073932645,24,-7.503164097588925,625.0,0.0,-7.525138885156072,-9.84137235562523,-0.9999162957072258,0.0036377389092525163,0.5774219155311584,0.0,9.60328051091031,-0.015004758373834193,-1.0006319910287857,-0.8547529041548841,675.0,-0.07153256423771381,0.05131524875760078,0.08574400174150662,0.1230712890625,2700.0,0.3481320239603519,0.0,-9.595660043495055,-9.689181455850683,-4.2940808444662836e-12,-1.4822206498427342,2500.0,0.0,2246727.0
0.0007824016298400238,-0.001623539620777592,-27.0,0.0,0.0,0.0,-27.0,-1.4970737866890564,0.0006103515625,1.000000000003165,-1.49707378668827,0.4398751504719257,1.6634475446153375e-05,0.4559039808809757,25,-7.505728526305465,650.0,0.0,-7.490598364828767,-9.799024241960433,-0.9999502137303352,0.003334530148219224,0.5775013729929924,0.0,9.560708467125172,-0.014850443252362311,-1.0004440903663636,-0.8542412167065777,675.0,-0.07326343916356563,0.05089097050949931,0.08515803843360895,0.208837890625,2700.0,0.34975254610180856,0.0,-9.553838763526988,-9.646468992813272,-3.1943724894083175e-12,-1.4972631058500856,2600.0,0.0,2337852.0
0.0008302799295051954,-0.0019167146587278695,-27.0,0.0,0.0,0.0,-27.0,-1.5069509413145465,0.0006591796875,1.000000000002034,-1.5069509413136983,0.4445523679256439,1.9448320153969688e-05,0.45764745622873304,26,-7.492041751354043,675.0,0.0,-7.540961300493843,-9.740141760785425,-0.9999393701553345,0.009600621623783485,0.5775223627686501,0.0,9.504032738770587,-0.014811470336280764,-1.0002509921789169,-0.8539035008681821,675.0,-0.07453290950506926,0.05027350289747119,0.0850148088107785,0.1152099609375,2700.0,0.35072908625006677,0.0,-9.4954548026947,-9.5894324741549,-1.350140062311241e-12,-1.5043029714057894,2700.0,0.0,2428977.0
0.0007884155507781543,-0.0023302844958379863,-27.0,0.0,0.0,0.0,-27.0,-1.498599785981392,0.000537109375,1.0000000000009703,-1.4985997859810596,0.44711991399526596,1.818853725126246e-05,0.45678591057658197,27,-7.506749946760988,700.0,0.0,-7.510500099842047,-9.739712851187653,-0.999944232404232,0.003486550509937057,0.5775815233588218,0.0,9.499237354215827,-0.014711368223652243,-1.000419819355011,-0.854242832188902,675.0,-0.0751732837408781,0.04998099729418755,0.08339863741885656,0.1587158203125,2700.0,0.3517323300242424,0.0,-9.491120732938299,-9.587017823118536,-1.0408803970268577e-12,-1.4989240372307773,2800.0,0.0,2520102.0
0.0007613496025442145,-0.0020530562265776097,-27.0,0.0,0.0,0.0,-27.0,-1.4997497674998497,0.0006591796875,1.0000000000045328,-1.4997497674979967,0.44961634576320647,1.482373143062432e-05,0.457180043309927,28,-7.503077332753721,725.0,0.0,-7.4910478771381195,-9.701723505766202,-0.9999571576714515,0.0025781224437682847,0.5776690050959588,0.0,9.46229964017199,-0.014569396292790771,-1.0005290076136588,-0.853752061369596,675.0,-0.07787145804613829,0.04993529692292213,0.08392258299908753,0.2313232421875,2700.0,0.35212745144963264,0.0,-9.455640456181456,-9.552276942985378,-4.65874497575121e-12,-1.499867983650103,2900.0,0.0,2611227.0
0.0006223972100997344,-0.002138451230712235,-27.0,0.0,0.0,0.0,-27.0,-1.5006583399680178,0.000830078125,1.0000000000038707,-1.5006583399663214,0.4525577396154404,1.3953397012755885e-05,0.4560395203530788,29,-7.500249313099886,750.0,0.0,-7.501174893684019,-9.80915959228017,-0.999960520863533,0.0023359368628431834,0.577703146636486,0.0,9.57394173243026,-0.014508468168787658,-1.0010893791913986,-0.8547433439147426,675.0,-0.07865107022225856,0.04953099433332682,0.0856788558014944,0.2062255859375,2700.0,0.35288767516613007,0.0,-9.567212365029851,-9.657401378908574,-4.054619900118438e-12,-1.500825388098645,3000.0,0.0,2702352.0
0.0005800423561595381,-0.0022749125317204745,-27.0,0.0,0.0,0.0,-27.0,-1.5045401133222727,0.0005859375,1.0000000000009477,-1.5045401133218548,0.45518840849399567,1.3867634913822258e-05,0.4556282125413418,30,-7.501966191598153,775.0,0.0,-7.526021237793989,-9.8450615801859,-0.9999608606100082,0.0023579469045947785,0.5777192190289497,0.0,9.607702773833092,-0.014482568460516631,-1.001260194182396,-0.8548961799548124,675.0,-0.07970815412700176,0.04961578212678432,0.0840870568362773,0.1906005859375,2700.0,0.35284903943538665,0.0,-9.599157312385758,-9.69332812255538,-9.831656477585438e-13,-1.504173299167062,3100.0,0.0,2793477.0
0.0005808476693346165,-0.002352345496183261,-27.0,0.0,0.0,0.0,-27.0,-1.4970730778413053,0.0007080078125,1.000000000000249,-1.4970730778411963,0.45993309542536737,1.328444886894431e-05,0.45651769563555716,31,-7.508232379887357,800.0,0.0,-7.537537766776999,-9.872566800335203,-0.9999630898237228,0.002306580236939073,0.5777226403355599,0.0,9.63511106800473,-0.014476447249762714,-1.0012569397687912,-0.8545926881794003,675.0,-0.08194381669163704,0.04948011506348848,0.08479405292793527,0.21650390625,2700.0,0.353308966755867,0.0,-9.627255444411873,-9.719063140417784,-2.5993123636539233e-13,-1.4968480163955573,3200.0,0.0,2884602.0
0.0006215503686689772,-0.0020299683208577337,-27.0,0.0,0.0,0.0,-27.0,-1.4876359988282066,0.0006591796875,1.0000000000004268,-1.4876359988280456,0.4642872177064419,1.2267553654510265e-05,0.4574942097067833,32,-7.515423638190992,825.0,0.0,-7.498256583728625,-9.883320345298715,-0.9999670073390007,0.0021244869333405933,0.5777250975370407,0.0,9.645905852093884,-0.014472573483362793,-1.0010927766561508,-0.8550655958388234,675.0,-0.08270736467093229,0.04942081226035953,0.08548090032366759,0.2803466796875,2700.0,0.35371294990181923,0.0,-9.637880905616111,-9.73085546128895,-4.3943448863477825e-13,-1.487560214820025,3300.0,0.0,2975727.0
0.0005762882356066257,-0.0024904057325329633,-27.0,0.0,0.0,0.0,-27.0,-1.4876691439480112,0.0007568359375,1.000000000000017,-1.4876691439480054,0.4681763663887978,2.010567784509476e-05,0.45868469700217246,33,-7.499621080512206,850.0,0.0,-7.5028712119620415,-9.70517935367008,-0.9999368414282799,0.0020764564690841274,0.57773357629776,0.0,9.468054168799515,-0.01446649618446827,-1.0012753158807755,-0.8537246002495522,675.0,-0.08348399326205254,0.04946623733267188,0.08268119337592819,0.1459716796875,2700.0,0.35439912155270575,0.0,-9.459685547685776,-9.554806753739943,-1.7742423788942058e-14,-1.4876573397934572,3400.0,0.0,3066852.0
0.0005431039731774945,-0.002421712421346456,-27.0,0.0,0.0,0.0,-27.0,-1.505780991770762,0.0006591796875,1.0000000000000924,-1.5057809917707345,0.47265381142497065,1.5368226388545737e-05,0.4584995724260807,34,-7.501872735523921,875.0,0.0,-7.490433595261446,-9.824108985569703,-0.9999550953507423,0.002081116678989381,0.5777336955070496,0.0,9.584933103855935,-0.014466320862993598,-1.0014091610908509,-0.8555021976979333,675.0,-0.08409895170480013,0.04919098690152168,0.0835129131655583,0.165087890625,2700.0,0.35509911477565764,0.0,-9.577064822162274,-9.672118822564345,-9.211654358694283e-14,-1.5057582510948602,3500.0,0.0,3157977.0
0.0005239332436758559,-0.002337311493465677,-27.0,0.0,0.0,0.0,-27.0,-1.492319690201886,0.000927734375,1.0000000000001417,-1.492319690201839,0.4768079653382301,1.461492947782972e-05,0.4580564022064209,35,-7.494135151350813,900.0,0.0,-7.517456512236799,-9.798748370556364,-0.999957974255085,0.0020687967104288203,0.577734836935997,0.0,9.563080453521234,-0.014465586771257222,-1.0014864653348923,-0.8546315705243615,675.0,-0.08470015376806259,0.04931704923510551,0.08358095248202171,0.214501953125,2700.0,0.3548572599887848,0.0,-9.555108574603732,-9.646800689561314,-1.3977311978339688e-13,-1.4923527746457748,3600.0,0.0,3249102.0
0.0005454691956401803,-0.0030743720417376608,-27.0,0.0,0.0,0.0,-27.0,-1.486559970215626,0.000830078125,1.0000000000000684,-1.4865599702156032,0.4807578332722187,1.7559512252773855e-05,0.45724392458796503,36,-7.482582490153117,925.0,0.0,-7.499790534814076,-9.842601069893789,-0.9999466449022293,0.002442032432745225,0.5777410864830017,0.0,9.592706177635488,-0.014462411846034228,-1.0013996213674545,-0.8576809281803435,675.0,-0.08566055297851563,0.04935917519032955,0.08537317613221662,0.230224609375,2700.0,0.35520483255386354,0.0,-9.586650452010712,-9.689375002153996,-6.946200337177622e-14,-1.4867265304754613,3700.0,0.0,3340227.0
0.0004656294979213271,-0.0029964705929160116,-27.0,0.0,0.0,0.0,-27.0,-1.4999911595631148,0.0004638671875,1.0000000000001212,-1.4999911595630693,0.4850716330111027,1.4927587085367122e-05,0.45834324657917025,37,-7.499503165136228,950.0,0.0,-7.509999054585042,-9.857393849948298,-0.9999567687511444,0.0020839943467153054,0.5777418613433838,0.0,9.612494869039944,-0.014461205899715423,-1.00172161757946,-0.8574565952672856,675.0,-0.08595958277583123,0.04930193927139044,0.08613681275426406,0.2248779296875,2700.0,0.3560485802590847,0.0,-9.604511943883761,-9.705110399103834,-1.2431177044324595e-13,-1.5001964987109804,3800.0,0.0,3431352.0
0.00048799643845995886,-0.002846212888834998,-27.0,0.0,0.0,0.0,-27.0,-1.4906339551802885,0.000390625,1.0000000000000957,-1.4906339551802374,0.48871123865246774,1.4323866207632818e-05,0.4595922455191612,38,-7.5011004619359305,975.0,0.0,-7.5087615469076106,-9.89041789487742,-0.9999591007828712,0.002073198800164304,0.5777427554130554,0.0,9.645734416639622,-0.014460475812666119,-1.0016313940286636,-0.8573728896590183,675.0,-0.08623958639800548,0.049342384468764065,0.08413062353787251,0.2379150390625,2700.0,0.35697872787714,0.0,-9.637688813014103,-9.737612795997343,-1.0105786411708138e-13,-1.490507805690061,3900.0,0.0,3522477.0
0.0004542423084785696,-0.0030712412146385757,-27.0,0.0,0.0,0.0,-27.0,-1.4984875166545637,0.0005615234375,1.000000000000813,-1.4984875166541314,0.49317284002900125,1.5282237609426374e-05,0.4624766357243061,39,-7.503112789921238,1000.0,0.0,-7.507707622933443,-9.806934149005306,-0.9999554082751274,0.001970130776440529,0.5777542889118195,0.0,9.562823928048433,-0.014446138450875879,-1.001767534017563,-0.856741459951445,675.0,-0.08729946110397577,0.04937333157286048,0.08380097464968193,0.1964111328125,2700.0,0.35794949904084206,0.0,-9.55520162314866,-9.654175304313766,-8.618773564808975e-13,-1.4986041760742705,4000.0,0.0,3613602.0
