train_1/reward_-27.0_frac,train_0/target_q,train_1/reward_-0.0_frac,train_1/next_q,train_1/subgoal_succ_rate,train_0/current_q,train_1/q_grads,test_1/n_subgoals,train_1/target_q,train_1/q_grads_std,train_1/mu_grads_std,policy/steps,train_0/q_loss,test_1/subgoal_succ_rate,train_0/mu_grads_std,test_1/avg_q,train_0/mu_loss,test_0/avg_q,train/success_rate,train_1/fw_loss,train/episodes,test/episodes,train_0/q_grads,train_0/q_grads_std,test/success_rate,train_0/avg_q,train_1/mu_loss,train_1/reward_-1.0_frac,train_1/avg_q,train_0/next_q,train_0/reward_-1.0_frac,train_0/mu_grads,train_1/current_q,train_1/mu_grads,train_0/fw_loss,epoch,train_0/reward,train_1/q_loss,train_1/n_subgoals,train_1/reward,train_1/fw_bonus,train_0/reward_-0.0_frac,train_0/fw_bonus
0.0,-10.358265479416541,0.0,-2.8571686049159533e-20,0.0,-10.217275239060646,-0.03127910392358899,675.0,-1.5773899643449112,0.2785403273999691,0.23683276772499084,1001735.0,0.3259542451207954,0.0,0.36905195787549017,-1.8940660031456448e-07,10.081171039950139,-26.99999999376895,0.0,0.0015722399737569503,1100.0,275.0,-0.01996211800724268,0.21060942485928535,0.0,-26.99999999971995,1.0,0.0370361328125,-7.555551523949591e-06,-10.068629341159525,0.0323974609375,-0.05022564940154552,-2.4920889890849803e-06,0.03812306746840477,0.01020901493029669,10,-0.8932077539902821,5.984935840008994,2700.0,-1.5773899643449112,-0.9994838297367096,0.0,-0.9977877393364907
0.0,-10.597820258714775,0.0,-1.0960987695951344e-19,0.0,-10.423605898038149,-0.03163322145119309,675.0,-1.5645358844994917,0.2790420211851597,0.23683276772499084,1092860.0,0.6065683019351645,0.0,0.37712018489837645,-1.7204747068999118e-06,10.348372809888025,-26.99999999741197,0.0,0.0036208364414051174,1200.0,300.0,-0.02061257096938789,0.21354371607303618,0.0,-26.999999995680795,1.0,0.0871337890625,-7.956409931735133e-06,-10.324596716221285,0.0434326171875,-0.051212995871901514,-4.9037078785788735e-06,0.03812306746840477,0.009782095625996589,11,-0.8917329585165135,5.877174907244219,2700.0,-1.5645358844994917,-0.9988001361489296,0.0,-0.9978802740573883
0.0,-11.039713975750601,0.0,-2.6231053243119838e-21,0.0,-10.910598935661692,-0.03232109881937504,675.0,-1.5640795464190886,0.28024930134415627,0.23683276772499084,1183985.0,1.9379120270241592,0.0,0.38398503586649896,-1.0085884212256182e-07,11.187188124973705,-27.0,0.0,0.0029079914587782697,1300.0,325.0,-0.020038066571578382,0.22176007069647313,0.0,-26.999999999957016,1.0,0.0998779296875,-6.714650998257099e-06,-11.154140608388314,0.0207275390625,-0.056654781196266414,-8.158524117078436e-06,0.03812306746840477,0.009968498698435723,12,-0.8908298567192106,5.865704473048192,2700.0,-1.5640795464190886,-0.9990380272269249,0.0,-0.9978398740291595
0.0,-10.919844096318199,0.0,-26.999990325311256,0.0,-10.758534377763985,-0.02577755698002875,675.0,-24.461092860895807,0.29022674411535265,0.25042532458901406,1275110.0,0.7566955047626591,0.0,0.39148879796266556,-4.759777061855313,10.650024506744932,-27.0,0.0,0.011952797276899218,1400.0,350.0,-0.020232336316257715,0.2233770240098238,0.0,-26.999999999783185,27.99962343422098,0.0448486328125,-1.0582626022564863,-10.628563551685142,0.0108154296875,-0.058985089976340534,-25.204780705881937,0.05720947030931711,0.012363809847738595,13,-0.8968553025246365,36.17429277714982,2700.0,-1.585088304519013,-0.996019434928894,0.0,-0.9973207399249077
0.0,-12.17566539442168,0.0,-3.1950783176894975e-29,0.0,-12.032218314107165,-0.024855108046904207,675.0,-1.5704656389294542,0.3038554355502129,0.25743192434310913,1366235.0,2.653789534119297,0.0,0.3967910006642342,-7.290357584024325e-05,12.058411527334213,-27.0,0.0,0.0167998758610338,1500.0,375.0,-0.02020060704089701,0.226275472342968,0.0,-27.0,1.0,0.0157958984375,-6.583847335286676,-12.037274156956576,0.0201416015625,-0.0629881713539362,-0.00013377207326302915,0.06494994461536407,0.02521472005173564,14,-0.9060579392578803,5.917033328279716,2700.0,-1.5704656389294542,-0.9944017708301545,0.0,-0.9945355802774429
0.0,-3.819929199200968,0.0,-2.942584693344286e-26,0.0,-3.4826536108936055,-0.025175843620672822,675.0,-1.562023194876383,0.30399183854460715,0.25743192434310913,1457360.0,3.634136730679505,0.0,0.4033444680273533,-0.00017135590852700972,3.6492661186381747,-7.819817608873831e-11,0.0,0.016536768153309823,1600.0,400.0,-0.02005994520150125,0.23195642419159412,0.0,-17.550000000209664,1.0,0.0178466796875,-0.00036769041149932365,-3.6105525545332013,0.0498291015625,-0.06514882929623127,-0.00021605697052155159,0.06494994461536407,0.03290186584927142,15,-0.9114795652552857,5.839898324694242,2700.0,-1.562023194876383,-0.9944895759224892,0.0,-0.9928695678710937
0.0,-4.295729171537049,0.0,-5.508333909159612e-18,0.0,-3.9382009217253597,-0.02712722383439541,675.0,-1.5769999474156067,0.3143507957458496,0.27062517404556274,1548485.0,4.482242186267281,0.0,0.41024748235940933,-0.0017756678139114182,4.260987407709267,-1.9182737950439976e-05,0.0,0.015225102100521326,1700.0,425.0,-0.020513685932382942,0.23728887140750884,0.0,-7.283253748688032e-07,1.0000000000000002,0.0076416015625,-1.8140591813142468,-4.218610237670586,0.0194091796875,-0.06711522117257118,-6.551899990919913e-05,0.08041630685329437,0.034010786470025776,16,-0.9179582499506068,5.9696093233766065,2700.0,-1.5769999474156067,-0.9949273273348809,0.0,-0.9926292181015015
0.0,-2.9506004836393718,0.0,-1.6408722150056354e-15,0.0,-2.6077962963274413,-0.028587293205782772,675.0,-1.5676542571047336,0.31643287315964697,0.27062517404556274,1639610.0,1.5327486238712127,0.0,0.4201963260769844,-0.0018005346005540402,2.478336738357127,-2.5602329951414908e-05,0.0,0.013181633944623173,1800.0,450.0,-0.02118874415755272,0.24121445827186108,0.0,-0.16063464669178404,1.0000000000000384,0.0088134765625,-0.00020167269618012003,-2.4721168768490847,0.009765625,-0.07036469671875238,-0.0034632529864606345,0.08041630685329437,0.03729072189889848,17,-0.9273494252247474,5.87862565028334,2700.0,-1.567654257104732,-0.9956093415617943,0.0,-0.9919183760881424
0.0,-2.9705449855075656,0.0,-9.486449736332166e-20,0.0,-2.6545368253525807,-0.03092625131830573,675.0,-1.5835371243039844,0.3271924555301666,0.272603303194046,1730735.0,1.2573063677007141,0.0,0.4269556112587452,-1.0321786155225335e-05,2.507347618584029,-0.0005343777933752286,0.0,0.011712497158441693,1900.0,475.0,-0.02162120006978512,0.24283753894269466,0.0,-0.00012635289666035177,1.0,0.003515625,-9.618439599391962,-2.480674734865493,0.0035888671875,-0.07390621919184923,-8.195324925351709e-06,0.08060014247894287,0.041154127940535544,18,-0.9299929271055589,6.021501001515991,2700.0,-1.5835371243039844,-0.9960996299982071,0.0,-0.9910810574889183
0.0,-2.972264099216305,0.0,-7.86602472184361e-20,0.0,-2.657912470146843,-0.030935621401295067,675.0,-1.5772758558698114,0.32719151824712756,0.272603303194046,1821860.0,1.048432174345925,0.0,0.4322431206703186,-7.412374684212976e-06,2.5129462452515976,-9.845718325668812e-07,0.0,0.007807235990185291,2000.0,500.0,-0.02147094705142081,0.24448129981756211,0.0,-0.0005391673892524409,1.0,0.0042236328125,-5.498884212817234e-06,-2.475106870493289,0.0024658203125,-0.07826261930167674,-8.290215627441289e-06,0.08060014247894287,0.038115923292934895,19,-0.926434041743778,5.96664507479637,2700.0,-1.5772758558698114,-0.9974029704928398,0.0,-0.9917395204305649
0.0,-3.0172156244199164,0.0,-1.9415778001992394e-20,0.0,-2.6883879370894617,-0.03095455840229988,675.0,-1.581839661381673,0.3271862640976906,0.272603303194046,1912985.0,1.000399304653444,0.0,0.44133404865860937,-1.1929975196509798e-05,2.5364170474575607,-0.15054956669411865,0.0,0.007862493291031569,2100.0,525.0,-0.021228132164105774,0.24639990516006946,0.0,-0.04309211699020977,1.0,0.00849609375,-1.939754274043063e-06,-2.490155405545476,0.002685546875,-0.07891360130161047,-9.51357354535092e-06,0.08060014247894287,0.039280205685645345,20,-0.9293453780635901,6.0021444657328145,2700.0,-1.581839661381673,-0.9973845139145852,0.0,-0.9914872005581856
0.0,-11.675053599805963,0.0,-26.99999999694891,0.0,-11.52698069136151,-0.02329660556279123,675.0,-24.656624767085027,0.330400437861681,0.27304320111870767,2004110.0,0.7512542893984323,0.0,0.4458409704267979,-4.733832361995114,11.355235385468411,-26.99999200703027,0.0,0.006576160027179867,2200.0,550.0,-0.021817447617650032,0.24933290369808675,0.0,-16.80874049792018,27.999999475402888,0.0165771484375,-1.894889288245603,-11.332304100284617,0.004443359375,-0.08081995230168104,-25.695293927198726,0.08247094247490168,0.03929191771894693,21,-0.9284035327247693,46.89618041968814,2700.0,-1.5745383442525054,-0.9978138163685799,0.0,-0.9914846524596215
0.0,-11.380627559596709,0.0,-4.777297344596951e-44,0.0,-11.238589361536018,-0.01858607246540487,675.0,-1.605789356151945,0.3364504374563694,0.26973283290863037,2095235.0,0.6292596560378685,0.0,0.4516639165580273,-1.4096345973058684e-07,11.084320178646792,-26.999994592791033,0.0,0.006181965745054185,2300.0,575.0,-0.022540511190891267,0.2505370810627937,0.0,-26.99998263751297,1.0,0.0185546875,-2.6617831358886024,-11.04786735042672,0.0026123046875,-0.0803185360506177,-2.0719373457031457e-07,0.07963290065526962,0.03961819978430867,22,-0.9214230065415905,6.210655633326603,2700.0,-1.605789356151945,-0.997945387661457,0.0,-0.9914139553904533
0.0,-11.350829130015608,0.0,-4.239651735092707e-37,0.0,-11.21457962800777,-0.01862924457527697,675.0,-1.591209951446217,0.33646785393357276,0.26973283290863037,2186360.0,0.6209524075495685,0.0,0.45971240401268004,-0.00012298696359075475,11.062900335379577,-26.999984446117026,0.0,0.0039310272200964395,2400.0,600.0,-0.02200419451110065,0.2534347765147686,0.0,-26.999980037885063,1.0,0.069775390625,-8.337181876661553e-07,-11.042479915454908,0.012548828125,-0.07975826356559992,-2.256622100768011e-06,0.07963290065526962,0.031867778254672886,23,-0.915950630644511,6.087117250508325,2700.0,-1.591209951446217,-0.9986966133117676,0.0,-0.9930936723947525
0.0,-11.087560728664574,0.0,-3.0297964525986356e-11,0.0,-10.951951581647396,-0.021732585225254297,675.0,-1.5795790316221434,0.3411867909133434,0.2697382867336273,2277485.0,0.5091278562125171,0.0,0.4647460140287876,-0.4705833256196573,10.804835466004281,-26.999935858649415,0.0,0.004311667470028624,2500.0,625.0,-0.021658005053177477,0.2561922617256641,0.0,-26.99995260149532,1.0000000000212315,0.0552490234375,-0.014763170013393223,-10.78216088225918,0.0374267578125,-0.08335987161844968,-0.020052491795318993,0.07963526993989944,0.023768685944378375,24,-0.9109499690850498,5.926382182023154,2700.0,-1.5795790315954945,-0.9985695660114289,0.0,-0.9948489814996719
0.0,-11.016775894276725,0.0,-27.0,0.0,-10.870935286885015,-0.02209104588255286,675.0,-24.53294443585103,0.34910867288708686,0.26956838369369507,2368610.0,0.4076736387009001,0.0,0.4672513358294964,-26.999999928193315,10.708351198972093,-26.999981252168713,0.0,0.002750383110833354,2600.0,650.0,-0.020796804595738648,0.2595041677355766,0.0,-26.999974181584943,28.0,0.1164794921875,-16.15736923775501,-10.681794325472588,0.0388427734375,-0.08972385246306658,-26.999999986258064,0.0803707093000412,0.015973345190286637,25,-0.9085122386859439,63.42257059822045,2700.0,-1.5813492210072582,-0.9990906193852425,0.0,-0.9965384498238563
0.0,-10.641495359543788,0.0,-27.0,0.0,-10.500098844701167,-0.0220387349370867,675.0,-24.429262057815755,0.34913185313344003,0.26956838369369507,2459735.0,0.30324121780814794,0.0,0.4716402642428875,-26.999999681906445,10.34206879714037,-26.999998107702623,0.0,0.0018237938667880372,2700.0,675.0,-0.02031472292728722,0.2608064390718937,0.0,-26.99999936254609,28.0,0.08359375,-26.99999988747448,-10.31182257128194,0.126171875,-0.09033305272459984,-26.99999998256372,0.0803707093000412,0.006571006507147104,26,-0.9003664812509669,65.91858398939374,2700.0,-1.5894241671907365,-0.9993998587131501,0.0,-0.9985762163996696
0.0,-10.574232183932612,0.0,-27.0,0.0,-10.430216569704829,-0.02190437326207757,675.0,-24.404736004186752,0.3492430210113525,0.26956838369369507,2550860.0,0.2227818637412588,0.0,0.4752878829836845,-26.999999946985422,10.261607095413002,-26.999999984123836,0.0,0.0009798167113331147,2800.0,700.0,-0.019640140887349843,0.2623773507773876,0.0,-26.999999121195174,28.0,0.453662109375,-26.999999880292506,-10.234181022798786,0.19599609375,-0.09000933412462472,-26.99999997927022,0.0803707093000412,0.0024626063619507476,27,-0.8962918546283618,66.47301533557854,2700.0,-1.593321941686736,-0.9996815279126168,0.0,-0.9994666308164597
0.0,-10.716225788703744,0.0,-9.266492051222774e-47,0.0,-10.583293136170216,-0.02645868994295597,675.0,-1.5805259874337936,0.3509773313999176,0.2680293321609497,2641985.0,0.28784163434148874,0.0,0.48221008479595184,-1.419614884391746e-09,10.43915421257527,-27.0,0.0,0.0011624349368503316,2900.0,725.0,-0.019972074031829833,0.26482839807868,0.0,-26.999999996952734,1.0,0.2295654296875,-24.839864553128976,-10.416461817632936,0.194384765625,-0.09228779133409262,-2.717631304788906e-11,0.07927997410297394,0.0025639436556957663,28,-0.8957565839242306,6.0105148190316005,2700.0,-1.5805259874337936,-0.9996205732226372,0.0,-0.9994446471333504
0.0,-10.525938195196616,0.0,-1.8313718486766563e-48,0.0,-10.379989464726119,-0.02645868994295597,675.0,-1.5960734416148625,0.3509773313999176,0.2680293321609497,2733110.0,0.22935683739514828,0.0,0.4874297440052032,-6.248623005164998e-10,10.229211252849684,-26.999999999997502,0.0,0.0006187875849718693,3000.0,750.0,-0.02103509372100234,0.26580042764544487,0.0,-26.99999999996739,1.0,0.510986328125,-7.34866639529697e-11,-10.207713909409359,0.2059814453125,-0.09346006456762553,-8.47144726405472e-12,0.07927997410297394,0.0028228926326846703,29,-0.8941580962215084,6.142060680575954,2700.0,-1.5960734416148625,-0.9998020112514496,0.0,-0.9993885263800621
0.0,-10.320977967374954,0.0,-9.270232265079599e-74,0.0,-10.173905793418959,-0.02645869553089142,675.0,-1.5640926145919365,0.3509773313999176,0.2680293321609497,2824235.0,0.20815642081817382,0.0,0.4903296932578087,-9.176479465345513e-10,10.017166067888686,-27.0,0.0,0.0003441852099058451,3100.0,775.0,-0.02148737097159028,0.2678641349077225,0.0,-26.99999999961801,1.0,0.4505126953125,-2.3180374261916084e-10,-9.998814883669466,0.2429443359375,-0.09532593376934528,-4.415993334963758e-12,0.07927997410297394,0.002226773020811379,30,-0.8869002570572775,5.877959782402139,2700.0,-1.5640926145919365,-0.999893669784069,0.0,-0.9995177313685417
0.0,-10.37587919843187,0.0,-1.631541092020774e-77,0.0,-10.223738840707572,-0.026458721607923508,675.0,-1.55524105548684,0.35097736120224,0.2680293321609497,2915360.0,0.20241528692887836,0.0,0.49154315441846846,-4.0480706577272413e-10,10.059192860501597,-27.0,0.0,0.00022810313930676784,3200.0,800.0,-0.022305890265852214,0.2690261617302895,0.0,-26.999999999999858,1.0,0.5758056640625,-7.548808271963535e-11,-10.045665833196114,0.2212158203125,-0.09752447940409184,-1.850322177692975e-11,0.07927997410297394,0.0023752410837914796,31,-0.8875414070047555,5.8028300760438185,2700.0,-1.55524105548684,-0.999932411313057,0.0,-0.9994855344295501
0.0,-10.294403548859261,0.0,-1.6248245795820729e-77,0.0,-10.142864703716963,-0.02645879713818431,675.0,-1.5648596461804118,0.35097751021385193,0.2680293321609497,3006485.0,0.19322588016711573,0.0,0.4944388955831528,-8.23663122102671e-10,9.982073985747105,-26.99999999999834,0.0,0.00020591413722286233,3300.0,825.0,-0.02264117761515081,0.2696030095219612,0.0,-26.99999999999997,1.0,0.657958984375,-2.8846134293885105e-10,-9.96537077419064,0.1509765625,-0.09844450373202562,-2.836951355455224e-11,0.07927997410297394,0.0026809311180841177,32,-0.8871804392823833,5.889243723784628,2700.0,-1.5648596461804118,-0.9999398127198219,0.0,-0.9994192913174629
0.0,-10.33293052286327,0.0,-1.1349250640788795e-78,0.0,-10.181784837607788,-0.026459085196256636,675.0,-1.565957769897068,0.35097792744636536,0.2680293321609497,3097610.0,0.1784363858364496,0.0,0.4968505546450615,-3.8138812051638806e-09,9.992867189352562,-26.99999999955655,0.0,0.0006468679719546344,3400.0,850.0,-0.022915939707309006,0.2717506378889084,0.0,-26.999999967784845,1.0,0.533837890625,-5.594807724852328e-11,-9.977642629234087,0.2354248046875,-0.10107034724205732,-2.4893548264907626e-11,0.07927997410297394,0.0022349213220877575,33,-0.8887299871144932,5.896286880077793,2700.0,-1.565957769897068,-0.9997926473617553,0.0,-0.9995159655809402
0.0,-10.221514640035883,0.0,-9.254387274033037e-74,0.0,-10.073304078042465,-0.026459870859980583,675.0,-1.5596297676573159,0.35097894072532654,0.2680293321609497,3188735.0,0.16543127908579874,0.0,0.5023529887199402,-6.339140216564351e-10,9.917067616771456,-26.999999857469938,0.0,0.0002757345762802288,3500.0,875.0,-0.023796136816963555,0.2730694442987442,0.0,-26.999999998725894,1.0,0.544482421875,-3.3564941653704786e-11,-9.897439988413252,0.276708984375,-0.09913075659424067,-1.00101732346484e-11,0.07927997410297394,0.0017762743489583954,34,-0.8880293919966789,5.847825509441812,2700.0,-1.5596297676573159,-0.9999165087938309,0.0,-0.9996153771877289
0.0,-10.275983745747835,0.0,-2.9114829259762584e-79,0.0,-10.122294886175828,-0.026460468536242843,675.0,-1.5757491960932384,0.3509796433150768,0.2680293321609497,3279860.0,0.1522093857498527,0.0,0.5054370313882828,-2.2056067362209833e-09,9.935636632095441,-26.999998938482413,0.0,0.0001536402856800123,3600.0,900.0,-0.024630641331896186,0.27446695417165756,0.0,-26.999999836090467,1.0,0.7070556640625,-9.814611764480381e-11,-9.925205299102938,0.228125,-0.09827194716781378,-1.1184751430041943e-11,0.07927997410297394,0.0020230580965289848,35,-0.8886972860025708,5.976958144238587,2700.0,-1.5757491960932384,-0.9999572619795799,0.0,-0.9995618671178818
0.0,-10.383901856121776,0.0,-1.4618428720174706e-76,0.0,-10.203595833285023,-0.0264624145347625,675.0,-1.5759674179586,0.350981080532074,0.2680293321609497,3370985.0,0.21890688918468076,0.0,0.5074851155281067,-3.830869858169668e-09,10.052202266616254,-27.0,0.0,0.005280384520301595,3700.0,925.0,-0.024623970268294215,0.2769636273384094,0.0,-26.99999999955213,1.0,0.0289794921875,-1.1314899622135691e-10,-10.0341383716106,0.2128662109375,-0.09965762980282307,-1.7744156012287803e-11,0.07927997410297394,0.007217579934513196,36,-0.892802886878053,5.972044561921932,2700.0,-1.5759674179586,-0.9982462763786316,0.0,-0.9984360828995704
0.0,-1.7460167646058848,0.0,-6.960929484989113e-70,0.0,-1.383038939508766,-0.026469424832612276,675.0,-1.5552430149022256,0.3509819507598877,0.2680293321609497,3462110.0,0.7573126670300944,0.0,0.5121912568807602,-5.57911491324078e-10,1.2207591578380441,-5.506900253792628e-16,0.0,0.0045607068808749315,3800.0,950.0,-0.024768853653222324,0.2796003259718418,0.0,-8.91,1.0,0.2224365234375,-2.3252658735048785e-10,-1.2108692434326636,0.14833984375,-0.09698652811348438,-1.9296879113338357e-11,0.07927997410297394,0.016608671215362848,37,-0.899308627116261,5.792857102086041,2700.0,-1.5552430149022256,-0.9984864547848702,0.0,-0.9964007511734962
0.0,-11.22321219048693,0.0,-3.894635318184913e-70,0.0,-11.080815203895668,-0.02649280889891088,675.0,-1.5882551417831565,0.35097571834921837,0.2680293321609497,3553235.0,0.7853648783944399,0.0,0.5167809024453163,-3.1195002613881155e-09,10.952632575074432,-27.0,0.0,0.00746960326214321,3900.0,975.0,-0.027398473164066673,0.28120787292718885,0.0,-10.260000076795016,1.0,0.1798583984375,-2.89489442024555e-10,-10.939585978257565,0.0901123046875,-0.09617346115410327,-5.230641398549369e-11,0.07927997410297394,0.02539013563655317,38,-0.906542121397797,6.0675914752287285,2700.0,-1.5882551417831565,-0.9975156545639038,0.0,-0.9944975808262825
