train_0/q_grads_std,train_0/avg_q,train_0/q_loss,train_1/reward_-0.0_frac,train_0/mu_loss,train_1/q_loss,epoch,test/episodes,train_0/fw_bonus,train_1/mu_grads,test_1/n_subgoals,train_0/mu_grads,test_0/avg_q,train_1/q_grads,train_1/target_q,train_1/next_q,train_1/reward,train_1/reward_-1.0_frac,train_1/mu_grads_std,train_1/fw_bonus,train_0/fw_loss,train_0/reward,train_0/q_grads,train_1/mu_loss,train_0/mu_grads_std,train_1/current_q,train/episodes,test_1/subgoal_succ_rate,train_0/reward_-1.0_frac,train_1/q_grads_std,test/success_rate,train_0/next_q,train_1/reward_-27.0_frac,test_1/avg_q,train_0/reward_-0.0_frac,train_1/fw_loss,policy/steps,train_1/n_subgoals,train_1/avg_q,train_1/subgoal_succ_rate,train_0/target_q,train_0/current_q,train/success_rate
0.29199478030204773,-4.383530507032174e-13,0.5695410376119664,0.0,1.268834424733704e-13,7.41688328797868,33,850.0,-0.9999609261751174,-0.0893641721457243,678.0,-0.06847003847360611,-5.733267504881351e-13,-0.033824972528964284,-11.695626053426006,-21.55487726913199,-1.9687243525382656,0.0013916015625,0.6599487900733948,-0.9999487027525902,1.3616263913718285e-05,-0.7130297784700815,0.02320898063480854,21.50478718078281,0.47488462924957275,-11.453111525651202,3400.0,0.004424778761061947,0.2951171875,0.7074777156114578,0.0,-1.3531041366111605e-13,0.0,-14.044177495164469,0.0,0.0007770920783514157,2193318.0,2700.0,-13.795866784138585,0.008148148148148147,-0.713029778470214,-1.9743703651844054e-13,0.0
0.29199478030204773,-1.164017050260673e-13,0.5639822008873908,0.0,1.4541722190366442e-13,7.789418845055392,34,875.0,-0.9999697864055633,-0.09109735209494829,675.0,-0.06847022473812103,-3.228042773360163e-13,-0.036370822414755824,-11.89495546742192,-21.44813351802291,-2.006060807225731,0.001513671875,0.6638528048992157,-1.0001343071460724,1.1593465580972407e-05,-0.7093232726569113,0.02320908196270466,21.387003983674283,0.474884569644928,-11.669306750061043,3500.0,0.0,0.3244384765625,0.7264202833175659,0.0,-1.4911036597617767e-13,0.0,-14.511769236115216,0.0,0.0007391717284917831,2283329.0,2700.0,-14.143954082424267,0.017407407407407406,-0.7093232726570574,-1.6798840346629507e-13,0.0
0.2919948101043701,-1.218172722500967e-12,0.5629648958178729,0.0,1.2900924095539586e-13,7.23714071490546,35,900.0,-0.9999591141939164,-0.09128956254571677,675.0,-0.06847044825553894,-6.910815255062633e-15,-0.03931321501731873,-11.835404785815511,-21.687503139438284,-2.0183810441660173,0.0013671875,0.6669529870152473,-1.0001898169517518,1.4030438205736572e-05,-0.7086465468841198,0.023209277959540486,21.59015376750427,0.4748845100402832,-11.596326544009719,3600.0,0.0,0.2821044921875,0.7430802926421165,0.0,-1.456762512009966e-13,0.0,-14.063536181501313,0.0,0.0007278296790900641,2374123.0,2700.0,-14.226603700804501,0.005925925925925926,-0.7086465468842624,-1.5122839642789836e-13,0.0
0.2919948399066925,-1.751847324996634e-12,0.5642880270236056,0.0,3.651384543624035e-13,6.787820264166254,36,925.0,-0.9999652937054634,-0.09216294940561057,678.0,-0.06847066525369883,-5.220686882548034e-15,-0.041394214052706955,-12.087361105353432,-21.726525868523176,-1.9959797822069958,0.0014892578125,0.6684966519474983,-1.0004068285226821,1.2618552352705592e-05,-0.7095285464143671,0.02320967768318951,21.624281005294854,0.4748844802379608,-11.851363124961356,3700.0,0.004424778761061947,0.317041015625,0.7586652651429177,0.0,-3.6756738130850366e-13,0.0,-14.026773402411003,0.0,0.0006834933592472225,2464721.0,2700.0,-13.990753940634248,0.008148148148148147,-0.7095285464147274,-5.521543148424011e-13,0.0
0.2919948399066925,-1.890551972685411e-14,0.564152110004398,0.0,3.7916712669822613e-13,7.198187910747658,37,950.0,-0.9999281942844391,-0.09248634725809098,678.0,-0.06847071647644043,-1.410545254396279e-15,-0.043439123686403035,-11.937653202491669,-21.681874173722345,-1.9699060177605134,0.0010498046875,0.6720462456345558,-1.000700718164444,2.109004535668646e-05,-0.7094367451813014,0.02320987661369145,21.569357167921233,0.4748845100402832,-11.695624412662378,3800.0,0.004424778761061947,0.1753662109375,0.7724532142281533,0.0,-3.8758729743158943e-13,0.0,-13.35935524088594,0.0,0.0006234517190023325,2554996.0,2700.0,-14.118891386159978,0.013333333333333334,-0.7094367451816812,-4.258689755416272e-13,0.0
0.2919937275350094,-4.285985653537992e-12,0.5650679974159754,0.0,4.399895778701623e-13,6.2114993102748555,38,975.0,-0.9999765262007714,-0.09327042736113071,680.0,-0.06847097724676132,-3.804203450700071e-15,-0.04545201603323221,-11.934253551565531,-21.669116156192427,-1.9470139786943037,0.0013916015625,0.6737897470593452,-1.0006685972213745,1.0056548330794612e-05,-0.7100468546508637,0.023209909070283176,21.59380565691348,0.4748844802379608,-11.687178864551006,3900.0,0.007352941176470588,0.3239013671875,0.7885376662015915,0.0,-4.610406182509249e-13,0.0,-14.127020579307597,0.0,0.0006300147972069681,2645858.0,2700.0,-13.85685914839288,0.005555555555555556,-0.7100468546513155,-9.45675623420139e-13,0.0
0.2945752561092377,-9.921246165034704,0.8345820769313537,0.0,9.486539630988045,4.800512522841673,39,1000.0,-0.9999766021966934,-0.09069901704788208,680.0,-0.06874901801347733,-26.780917033786643,-0.04698166493326426,-11.803795582305357,-21.809302658038884,-1.9397193096250702,0.001025390625,0.6760880902409554,-1.0008497536182404,1.0039044991572154e-05,-0.7100224785106548,0.024229122092947364,21.74391475982186,0.4749193489551544,-11.567105895842014,4000.0,0.007352941176470588,0.3281494140625,0.8044573798775673,0.0,-9.519671349434068,0.0,-13.066292347773262,0.0,0.0005930007144343108,2736694.0,2700.0,-14.1165679657529,0.005925925925925926,-9.767251259427677,-9.430888387928016,0.0
0.29793930277228353,-26.532719937702176,0.9341969220346948,0.0,9.513768525528567,5.223099243907418,40,1025.0,-0.9999750763177871,-0.09032427221536636,678.0,-0.06874901801347733,-26.87042065307907,-0.048275997210294005,-11.94430625036887,-21.69204489648356,-1.9875357326993253,0.0013916015625,0.6789796903729439,-1.00087713599205,1.0389037595359695e-05,-0.710094954330998,0.02430414343252778,21.659998650035117,0.4749193489551544,-11.694220742739185,4100.0,0.004424778761061947,0.333056640625,0.8184332579374314,0.0,-9.521984319722787,0.0,-14.385789534255942,0.0,0.0005874074820894748,2826934.0,2700.0,-13.692287735348517,0.014444444444444444,-9.870501143481567,-9.432951501753829,0.0
0.30568461716175077,-26.69904646528457,0.8203344255693044,0.0,9.651968571622541,5.680203652476747,41,1050.0,-0.9999742448329926,-0.0913148932158947,676.0,-0.06874901801347733,-26.93787263354523,-0.05056478697806597,-11.769340685238603,-21.725970552706446,-1.9572489832578868,0.0013427734375,0.683649368584156,-1.0011434704065323,1.057588618778027e-05,-0.7108025524117693,0.024565637996420264,21.683674441307364,0.4749193489551544,-11.535587921961323,4200.0,0.0014792899408284023,0.3450927734375,0.8316808849573135,0.0,-9.650958561321286,0.0,-14.556515318673718,0.0,0.0005329909501597286,2916687.0,2700.0,-14.238588533741956,0.022222222222222223,-10.041914153621365,-9.57411420299663,0.0
0.31030615121126176,-26.973175786064292,0.9564871190555506,0.0,9.588643622271231,5.511520711085684,42,1075.0,-0.9999683991074562,-0.09116164296865463,675.0,-0.06874901801347733,-26.98473083718226,-0.052973049134016036,-11.812076283924677,-21.666842747731817,-1.9170451186626452,0.001025390625,0.6875361770391464,-1.00110684633255,1.1906580618870067e-05,-0.7106165318233252,0.024468887178227306,21.652133173376047,0.4749193489551544,-11.554441697089965,4300.0,0.0,0.3212646484375,0.8442541867494583,0.0,-9.590900708562199,0.0,-14.576862541751439,0.0,0.0005404755254858173,3007760.0,2700.0,-14.162847661527197,0.0007407407407407407,-10.010219790251483,-9.523702650186062,0.0
0.3140925332903862,-26.981076440737212,1.0795548015421188,0.0,9.703906889872355,5.091956622874934,43,1100.0,-0.999960869550705,-0.09167678728699684,675.0,-0.06874901801347733,-26.99979492380181,-0.05527854925021529,-11.760210204758033,-21.61246613612342,-1.9897755074060115,0.0010986328125,0.6905787751078606,-1.0013039499521255,1.3626564259539009e-05,-0.711735810717073,0.024246210837736724,21.59974124727355,0.4749193489551544,-11.48774405581263,4400.0,0.0,0.310888671875,0.8550909027457237,0.0,-9.700172520874887,0.0,-14.082456848698145,0.0,0.0005002052334020845,3098885.0,2700.0,-14.129177261970472,0.0,-10.124408732475818,-9.630405517524908,0.0
0.3163011446595192,-26.978058729088968,0.9146163713555364,0.0,9.742940648751475,6.590477313842136,44,1125.0,-0.9999717757105827,-0.09041511192917824,675.0,-0.06874901801347733,-26.980486873622286,-0.05612357761710882,-11.792188590461384,-21.63244636961114,-1.9531181911297608,0.001513671875,0.6924849912524224,-1.0012803375720978,1.1139986565922299e-05,-0.7119487775853486,0.024119249358773232,21.626852769171183,0.4749193489551544,-11.52150796893785,4500.0,0.0,0.3378662109375,0.8654581755399704,0.0,-9.731848518235624,0.0,-14.050547090550396,0.0,0.0005050306877819821,3189964.0,2700.0,-14.052982439723882,0.0007407407407407407,-10.161149369136254,-9.664546866246072,0.0
0.318939308822155,-26.98602719999221,1.0291886413026634,0.0,9.610235112765796,4.7150007902351785,45,1150.0,-0.9999868422746658,-0.09162838850170374,675.0,-0.06874901801347733,-26.99914376250574,-0.058143737353384496,-11.720235964305592,-21.720441605274416,-1.9648073594078597,0.001123046875,0.6939597889780998,-1.001318797469139,7.699993659571192e-06,-0.7092585600359598,0.023808227386325598,21.717070668418806,0.4749193489551544,-11.453280813711611,4600.0,0.0,0.359765625,0.8749694332480431,0.0,-9.60686090739178,0.0,-14.062107630808574,0.0,0.0004971664755430538,3281008.0,2700.0,-14.011213821743322,0.0014814814814814814,-10.034108482239555,-9.53246728866842,0.0
0.32017752379179,-26.98427162738915,0.6494726079915776,0.0,9.697702858882996,4.269278395112561,46,1175.0,-0.9999706462025643,-0.09084828291088343,675.0,-0.06874901801347733,-26.999999996223256,-0.05988155091181398,-11.742050060827925,-21.753846952086374,-1.9807400740544836,0.0008544921875,0.695142051577568,-1.0014703661203384,1.1396170384614379e-05,-0.710959447069763,0.02351975655183196,21.747843770802085,0.4749193489551544,-11.48410161886622,4700.0,0.0,0.3312744140625,0.8819011360406875,0.0,-9.690531946337705,0.0,-13.91912097158355,0.0,0.0004662008439481724,3372099.0,2700.0,-14.076058228870833,0.0007407407407407407,-10.14435202658349,-9.639407016637339,0.0
0.32153446823358534,-26.99999957620705,0.8290976786871991,0.0,9.625365581357393,4.50348832465784,47,1200.0,-0.999975772202015,-0.09115829225629568,675.0,-0.06874901801347733,-27.0,-0.06062148753553629,-11.59540380000613,-21.793629208325388,-1.9909824154783564,0.0012939453125,0.6960071548819542,-1.0014472395181655,1.0229663973859716e-05,-0.7090821198857157,0.023558370163664223,21.78670955340834,0.4749193489551544,-11.329255955208245,4800.0,0.0,0.34619140625,0.889171913266182,0.0,-9.613620410357337,0.0,-14.487105632523186,0.0,0.0004709264678240288,3463224.0,2700.0,-14.041027567911692,0.0,-10.060786192718174,-9.558182590800683,0.0
0.3230501674115658,-26.999999999999996,0.7432123150748625,0.0,9.612606303669654,5.069600005541185,48,1225.0,-0.9999605745077134,-0.09143774472177028,675.0,-0.06874901801347733,-27.0,-0.06135074989870191,-11.564237346829955,-21.799194570182728,-1.9647835670977656,0.0009765625,0.6966412097215653,-1.0014421224594117,1.3698180237042833e-05,-0.70847637637562,0.02354330914095044,21.79000002346192,0.4749193489551544,-11.29176256539446,4900.0,0.0,0.3182861328125,0.895523051917553,0.0,-9.604345718410784,0.0,-14.602614327084758,0.0,0.00047197197636705823,3554349.0,2700.0,-14.133631602908189,0.0,-10.045245101928275,-9.544079321497625,0.0
0.3240201108157635,-26.995842001330132,0.9488762111386706,0.0,9.576342777215132,3.717633540244269,49,1250.0,-0.9999800980091095,-0.09142745826393366,675.0,-0.06874901801347733,-26.999115383435644,-0.06249381937086582,-11.600776269401553,-21.718384590416626,-1.9699593954683223,0.000927734375,0.6967925399541854,-1.0016619622707368,9.238857023774471e-06,-0.709499329522805,0.023628061497583987,21.709001030567137,0.4749193489551544,-11.338437157637609,5000.0,0.0,0.352490234375,0.9022496566176414,0.0,-9.601509790762233,0.0,-13.854751733205113,0.0,0.00042706089589046315,3645474.0,2700.0,-14.177057337130693,0.0,-10.051580907998783,-9.546963464987684,0.0
0.32535488680005076,-26.997596973292097,0.9375725246395765,0.0,9.672480269985389,5.827325723113203,50,1275.0,-0.9999777674674988,-0.0913984090089798,675.0,-0.06874901801347733,-26.999999955474387,-0.06266918666660785,-11.587432159278467,-21.723343707217197,-1.9738169631680649,0.000927734375,0.6968136116862297,-1.0018087387084962,9.769922371560824e-06,-0.7097423066203191,0.023717670515179635,21.77239087498768,0.4749193489551544,-11.306789142716271,5100.0,0.0,0.328466796875,0.9073522195219994,0.0,-9.67041965403884,0.0,-14.403465422510722,0.0,0.0003970735393522773,3736599.0,2700.0,-13.95580542513856,0.0,-10.108692807737635,-9.607190290826635,0.0
0.3271693423390388,-26.99999999972565,0.7536023221608539,0.0,9.670689001383133,5.124501267276191,51,1300.0,-0.9999757617712021,-0.090096334554255,675.0,-0.06874901801347733,-26.999997601066344,-0.06255617467686533,-11.696378520256019,-21.76829964817328,-1.9941006519613438,0.0009765625,0.699216715991497,-1.0017511039972304,1.0230765929009067e-05,-0.709497156303405,0.024160789884626867,21.742465495739744,0.4749193489551544,-11.414414876924942,5200.0,0.0,0.36767578125,0.9132438883185386,0.0,-9.677977367686344,0.0,-14.258250162097042,0.0,0.0004088462927029468,3827724.0,2700.0,-14.132359329849214,0.0,-10.12636453583097,-9.624991425464511,0.0
0.32896674498915673,-26.995775475750467,0.9327986346075061,0.0,9.729276349295587,5.159733216910285,52,1325.0,-0.9999853223562241,-0.08978398200124502,675.0,-0.06874901801347733,-26.99999332908988,-0.06390054654330016,-11.838865860613371,-21.745631009971294,-1.9721220520572387,0.000732421875,0.6996897339820862,-1.001885685324669,8.0460924664294e-06,-0.7091601454478222,0.024122932413592934,21.72893543905411,0.4749193489551544,-11.558895402788412,5300.0,0.0,0.367529296875,0.9198999434709549,0.0,-9.730599716649987,0.0,-14.476848362240142,0.0,0.00038134678106871434,3918849.0,2700.0,-14.083847939622402,0.0,-10.158329385191191,-9.658935887963999,0.0
0.33053864762187,-26.99948015566663,0.8125070236252551,0.0,9.75353577754672,7.144607586194207,53,1350.0,-0.9999846190214157,-0.08913197033107281,675.0,-0.06874901801347733,-26.999999999990372,-0.06513334494084119,-11.875510540924619,-21.78233971180091,-1.9803286734269931,0.000830078125,0.7019454181194306,-1.0020147740840912,8.21085030793256e-06,-0.7115157415857538,0.024840327352285384,21.735409179544654,0.4749193489551544,-11.586236645398092,5400.0,0.0,0.3753662109375,0.9268287986516952,0.0,-9.761520645865314,0.0,-13.898920946196261,0.0,0.00035497850549290886,4009974.0,2700.0,-14.19769256210571,0.0,-10.20717960565003,-9.703181322038583,0.0
0.33248575553298,-26.999999965038253,0.8682608178032701,0.0,9.776764758521065,4.130874355092457,54,1375.0,-0.9999854996800422,-0.08920835442841053,675.0,-0.06874901801347733,-26.99999999999539,-0.06521250940859318,-11.702044262459953,-21.77151950189587,-1.979235062940279,0.00068359375,0.7039201214909554,-1.0018783390522004,8.006841153473942e-06,-0.7117603293874708,0.024920221883803606,21.73619571087904,0.4749193489551544,-11.447452622660839,5500.0,0.0,0.377783203125,0.9355030104517936,0.0,-9.791126038041197,0.0,-14.147733714055077,0.0,0.00038285408591036684,4101099.0,2700.0,-13.985692482589814,0.0,-10.232083914610788,-9.725930997087415,0.0
0.3338695473968983,-26.99999999946364,1.017240092243569,0.0,9.653122411546285,4.139148926933872,55,1400.0,-0.9999663770198822,-0.08822461254894734,675.0,-0.06874901801347733,-26.999999999677435,-0.06577165555208922,-11.833793347981707,-21.78613861147069,-2.002457372091885,0.0009521484375,0.7071057811379433,-1.001814168691635,1.2371120800480639e-05,-0.7117019401368452,0.024520491156727074,21.74837748921125,0.4749193489551544,-11.567359586050161,5600.0,0.0,0.349658203125,0.9453392520546913,0.0,-9.650691794503867,0.0,-13.88800309056289,0.0,0.00039596444185008295,4192224.0,2700.0,-14.039175115585369,0.0,-10.092319484242008,-9.59004586035539,0.0
0.3346999198198318,-26.999996867903914,0.6560207835912268,0.0,9.590382199857952,3.823848873140752,56,1425.0,-0.9999741196632386,-0.08489615153521299,675.0,-0.06874901801347733,-26.99999999988079,-0.06805719174444676,-12.047333811532045,-21.729950815572348,-1.9985935147866258,0.0008544921875,0.7106895089149475,-1.0017768800258637,1.0602665668102418e-05,-0.708043705050659,0.024653309769928456,21.696820183881222,0.4749193489551544,-11.775333024544494,5700.0,0.0,0.3409423828125,0.953545731306076,0.0,-9.585956143131279,0.0,-14.163199075079563,0.0,0.00040358237092732454,4283349.0,2700.0,-13.975751312337099,0.0,-10.03311048183591,-9.528657187140293,0.0
0.3371996693313122,-26.999999809816448,0.6829820957301991,0.0,9.674944518880173,3.9774400114732473,57,1450.0,-0.9999777466058731,-0.08004398588091136,675.0,-0.06874901801347733,-26.999999993216527,-0.06999139301478863,-11.905205483843938,-21.7387107384484,-1.9849135441225372,0.000830078125,0.7132346019148826,-1.0019804120063782,9.774658008154801e-06,-0.7107921008500853,0.02532119881361723,21.71567462982715,0.4749193489551544,-11.62503477103656,5800.0,0.0,0.361669921875,0.96249158680439,0.0,-9.669048473188095,0.0,-14.1719043238564,0.0,0.000361998471635161,4374474.0,2700.0,-14.04159014294872,0.0,-10.127357829696031,-9.620502061899018,0.0
0.3397636696696281,-26.999999205772287,0.9067137545095623,0.0,9.563965760157496,4.5102029437876325,58,1475.0,-0.9999810591340065,-0.07881128899753094,675.0,-0.06874901801347733,-26.999999998183814,-0.07140413038432598,-11.9053506489763,-21.727388624407627,-1.986338230943511,0.000830078125,0.7146980330348015,-1.0019733548164367,9.019744516081118e-06,-0.7100247116475658,0.02520948206074536,21.677368533059667,0.4749193489551544,-11.635874612330388,5900.0,0.0,0.3658935546875,0.9698657289147377,0.0,-9.562097642564982,0.0,-13.987715381883087,0.0,0.0003634431879618205,4465599.0,2700.0,-14.104307558169527,0.0,-10.016371580708116,-9.510348566963192,0.0
0.341343192756176,-26.999999866435818,0.8002382232972132,0.0,9.445761101932225,3.049857449161586,59,1500.0,-0.999977944791317,-0.07851341366767883,675.0,-0.06874901801347733,-26.999977519954097,-0.07211993597447872,-11.813161984988207,-21.69526827789468,-2.006441315152915,0.00087890625,0.716054804623127,-1.0019451349973678,9.732311218613176e-06,-0.7115734434359183,0.024796572281047702,21.65252435662918,0.4749193489551544,-11.54180287459292,6000.0,0.0,0.3694580078125,0.9765572533011436,0.0,-9.458409321943165,0.0,-14.051186494276534,0.0,0.0003692056066938676,4556724.0,2700.0,-14.024428653429059,0.0,-9.94407126032657,-9.428693894883953,0.0
0.34366160482168195,-26.9995461360985,0.9212052874936358,0.0,9.63041533016393,3.628112251441121,60,1525.0,-0.9999588951468468,-0.07848690785467624,675.0,-0.06874901801347733,-27.0,-0.07405923698097468,-11.773026198693454,-21.74594041845263,-1.9632873854265198,0.001025390625,0.7174655333161354,-1.0018677443265915,1.4079030449920538e-05,-0.7125893116914085,0.024638938857242464,21.726238011935088,0.4749193489551544,-11.513154484953386,6100.0,0.0,0.32880859375,0.9824911385774613,0.0,-9.628895755268479,0.0,-13.95748381203076,0.0,0.00038501746021211145,4647849.0,2700.0,-14.034905729718972,0.0,-10.088423222696813,-9.575294938181298,0.0
0.3466262839734554,-26.999998967913964,0.8439933350291667,0.0,9.580169280166924,3.8116343599798066,61,1550.0,-0.9999821841716766,-0.07781477700918912,675.0,-0.06874901801347733,-26.999999994284824,-0.07537828981876374,-11.748990149579944,-21.81090895639938,-1.9565537909162232,0.0008056640625,0.7176722049713135,-1.001950353384018,8.763984430970595e-06,-0.7084017368521017,0.02465083971619606,21.833981357708254,0.4749193489551544,-11.46828172352445,6200.0,0.0,0.3575439453125,0.9891797080636024,0.0,-9.585103246912425,0.0,-14.140608122933438,0.0,0.00036813834303757177,4738974.0,2700.0,-13.996422557963708,0.0,-10.014800930992012,-9.511925628105264,0.0
0.349353189766407,-26.999999983694686,0.7667304442507898,0.0,9.707108073878954,4.224990104218271,62,1575.0,-0.9999905169010163,-0.07785372566431761,675.0,-0.06874901801347733,-27.0,-0.0772067228332162,-11.847753974801861,-21.782850014492208,-2.005007792296965,0.00068359375,0.7176823809742927,-1.0019833624362946,6.863277258162271e-06,-0.7107740651073982,0.024729475565254688,21.81639500258524,0.4749193489551544,-11.57218608123354,6300.0,0.0,0.375927734375,0.9945007562637329,0.0,-9.70519482228277,0.0,-13.959349567565761,0.0,0.0003613956971094012,4830099.0,2700.0,-14.089460093177602,0.0,-10.147948869589694,-9.64204547503292,0.0
0.35196527987718584,-27.0,0.9348949921279729,0.0,9.72529510561514,6.374844129340102,63,1600.0,-0.999976459145546,-0.07793979346752167,675.0,-0.06874901801347733,-27.0,-0.07868567109107971,-11.690430476244467,-21.824790325687466,-1.9800715305922494,0.000830078125,0.7176179885864258,-1.00211081802845,1.0072855275211623e-05,-0.7103397873994254,0.024445965234190226,21.81656876858239,0.4749193489551544,-11.41630339579722,6400.0,0.0,0.3218017578125,1.0012188255786896,0.0,-9.710330752975425,0.0,-13.905546430428958,0.0,0.00033535103866597635,4921224.0,2700.0,-14.023192938409117,0.0,-10.149846646106841,-9.643360748979925,0.0
0.3556527577340603,-27.0,0.8827409876379566,0.0,9.581986390722705,4.465556753444828,64,1625.0,-0.9999727979302406,-0.07622927371412516,675.0,-0.06874901801347733,-27.0,-0.07896556723862887,-11.828286006953615,-21.830154438086595,-2.0152028044285544,0.000732421875,0.7209103733301163,-1.0020852923393249,1.09053563278394e-05,-0.7092881588236196,0.02402441422455013,21.79853982179148,0.4749193489551544,-11.575715894243775,6500.0,0.0,0.3623291015625,1.0095469564199449,0.0,-9.59096158552517,0.0,-13.977558416121981,0.0,0.00034056882068398406,5012349.0,2700.0,-13.983328603303434,0.0,-10.035492771369107,-9.526506542214216,0.0
0.3581176847219467,-26.999999999999993,0.9008153498530742,0.0,9.58615907459488,4.000134938333841,65,1650.0,-0.9999795451760292,-0.07628092654049397,675.0,-0.06874901801347733,-27.0,-0.08044499233365059,-11.804676367067092,-21.817210774711764,-1.987277459865436,0.000927734375,0.7221774965524673,-1.0020451486110686,9.36477796926738e-06,-0.7077900693373522,0.023802383104339242,21.80232183359565,0.4749193489551544,-11.53387430293572,6600.0,0.0,0.3737060546875,1.0159705221652984,0.0,-9.598700293918366,0.0,-13.97287652244966,0.0,0.00034876976496889256,5103474.0,2700.0,-13.987252608597288,0.0,-10.030792723770915,-9.528016164372778,0.0
0.36128430962562563,-27.0,0.7247705495387574,0.0,9.648142951301441,6.13673743032638,66,1675.0,-0.9999812200665474,-0.07607020288705826,675.0,-0.06874901801347733,-27.0,-0.08158097602427006,-11.774628676463962,-21.731914905626944,-2.0123615735203204,0.00078125,0.7227007016539574,-1.0020668983459473,8.985665806449105e-06,-0.7089505675750842,0.02326490208506584,21.676397833301735,0.4749193489551544,-11.487563209188078,6700.0,0.0,0.334130859375,1.0242126435041428,0.0,-9.657913804331134,0.0,-13.848264085815808,0.0,0.0003443280373176094,5194599.0,2700.0,-14.001594906428023,0.0,-10.094910010107549,-9.591511708205223,0.0
0.3655071444809437,-27.0,0.7385016525959249,0.0,9.72451675036812,5.120475330760201,67,1700.0,-0.9999868720769882,-0.07465345747768878,675.0,-0.06874901801347733,-27.0,-0.08313219733536244,-11.703377548463632,-21.784826005788368,-1.9765229650955007,0.000732421875,0.7254126325249672,-1.0020449489355088,7.69224061514251e-06,-0.7121394364679873,0.022279118420556188,21.71369665861087,0.4749193489551544,-11.438359234278332,6800.0,0.0,0.3800048828125,1.0329883456230164,0.0,-9.715013659770474,0.0,-14.072954067785128,0.0,0.00034881109168054535,5285724.0,2700.0,-13.977543907190134,0.0,-10.164298224779074,-9.65746028703102,0.0
0.3688525542616844,-27.0,0.6517528258482475,0.0,9.413843336781962,3.645298034765478,68,1725.0,-0.9999865874648094,-0.07340288646519184,675.0,-0.06874901801347733,-27.0,-0.08479976486414671,-11.690688022873271,-21.7169310657562,-2.0184436164207,0.00068359375,0.7263324081897735,-1.00207277238369,7.76098704591277e-06,-0.7068048132983676,0.021567871142178775,21.675047654866013,0.4749193489551544,-11.41517382081906,6900.0,0.0,0.3569091796875,1.0395754843950271,0.0,-9.406012484847883,0.0,-14.011255494690356,0.0,0.0003431261400692165,5376849.0,2700.0,-14.020569930753847,0.0,-9.864001108504912,-9.355593856615986,0.0
0.370668076723814,-27.0,0.800143258050495,0.0,9.741123408657607,4.288151585847244,69,1750.0,-0.9995189934968949,-0.07364524900913239,675.0,-0.06874901801347733,-27.0,-0.08637836724519729,-11.88606693908048,-21.662979440442086,-2.0020278497904656,0.0009521484375,0.7271519303321838,-0.9973174184560776,0.00011447589693034388,-0.7110632126976271,0.020647260500118135,21.642063098730194,0.4749193489551544,-11.638060808731433,7000.0,0.0,0.3139404296875,1.047561025619507,0.0,-9.73103450096953,0.0,-13.993053494126125,0.0,0.0013146851910278202,5467974.0,2700.0,-14.05056478168496,0.0,-10.179466675040828,-9.673239357899442,0.0
0.3729023352265358,-27.0,1.0186456569886357,0.0,9.663872838386151,5.158060181039703,70,1775.0,-0.9997917979955673,-0.07364524900913239,675.0,-0.06874901801347733,-27.0,-0.08650230672210454,-11.947090935335348,-21.79086683120183,-1.98819147451577,0.0012939453125,0.7271519303321838,-0.9983556061983109,5.221481444550591e-05,-0.7076961944367213,0.02001461503095925,21.77724113993695,0.4749193489551544,-11.717622708972044,7100.0,0.0,0.3120361328125,1.0545347094535829,0.0,-9.663032709501131,0.0,-13.955749081493597,0.0,0.001102575247932691,5559099.0,2700.0,-14.010503718680035,0.0,-10.090077133116193,-9.595329829615187,0.0
0.37449957728385924,-27.0,1.2109814749794765,0.0,9.659258344310029,5.496416296799465,71,1800.0,-0.9994791209697723,-0.07364524900913239,675.0,-0.06874901801347733,-27.0,-0.08780317045748234,-12.048078582294798,-21.798207970795033,-2.0266308286605637,0.000830078125,0.7271519303321838,-0.999208927154541,0.00012357870683672446,-0.7095540125163098,0.01937777381390333,21.790039051364232,0.4749193489551544,-11.78030520887177,7200.0,0.0,0.3384521484375,1.0604112446308136,0.0,-9.654400995761279,0.0,-14.017956753268512,0.0,0.0009282350569264963,5650224.0,2700.0,-13.991014946394042,0.0,-10.081340663751938,-9.585149279123259,0.0
0.3754140496253967,-27.0,0.900460532241846,0.0,9.6818911184073,3.5471928188564803,72,1825.0,-0.999395526945591,-0.07364531457424164,675.0,-0.06874901801347733,-27.0,-0.08762619532644748,-11.868031983674365,-21.871759726895522,-1.9898297351515795,0.0009765625,0.7271518707275391,-0.9996790155768395,0.00014265680669041104,-0.7095366311586986,0.01917244796641171,21.874103543070113,0.4749193489551544,-11.617911170609156,7300.0,0.0,0.317431640625,1.0648649215698243,0.0,-9.666818631624192,0.0,-14.033056631947552,0.0,0.0008321944493218325,5741349.0,2700.0,-14.030956202737064,0.0,-10.098418590361916,-9.598164601214632,0.0
0.3774224042892456,-27.0,0.7823592599319531,0.0,9.471982778512437,3.857028003497246,73,1850.0,-0.9996508106589317,-0.07364656031131744,675.0,-0.06874901801347733,-27.0,-0.08800179939717054,-11.937380059515544,-21.838945191770858,-2.008930915036035,0.000927734375,0.7271501421928406,-0.9998686656355857,8.439174131353866e-05,-0.7096154486564046,0.018461248418316246,21.84465755479073,0.4749193489551544,-11.689553582233994,7400.0,0.0,0.333935546875,1.0704656273126603,0.0,-9.478933001118873,0.0,-14.034000721650992,0.0,0.0007934446228318847,5832474.0,2700.0,-14.020483505922565,0.0,-9.933054853141503,-9.423756952979257,0.0
