train_1/target_q,train_1/q_grads_std,train_1/next_q,test_1/subgoal_succ_rate,train_0/next_q,train/episodes,epoch,train_0/fw_loss,train_1/mu_grads,train_0/q_loss,train_0/q_grads_std,test_0/avg_q,train_1/q_grads,train_0/fw_bonus,train_0/reward_-1.0_frac,train_1/mu_grads_std,train_1/fw_loss,train/success_rate,train_1/reward_-27.0_frac,train_1/reward_-0.0_frac,train_1/avg_q,test/success_rate,train_1/q_loss,train_1/subgoal_succ_rate,train_1/reward_-1.0_frac,train_1/reward,train_0/target_q,train_0/mu_grads,train_0/avg_q,train_0/reward,train_1/mu_loss,test/episodes,train_0/q_grads,train_0/mu_grads_std,train_1/n_subgoals,test_1/avg_q,train_0/mu_loss,train_0/current_q,train_0/reward_-0.0_frac,train_1/current_q,policy/steps,train_1/fw_bonus,test_1/n_subgoals
-2.547897564117375,0.5087616845965386,-4.663772545672834e-24,0.0,-9.37542367215028,2600.0,25,2.7192568359168946e-05,0.0011754792649298906,0.11073212736552311,0.3096568189561367,-27.0,-0.016125207766890526,-0.9998948454856873,0.1787109375,0.18978556990623474,0.000434674014832126,0.0,0.0,0.0,-20.429244066019823,0.0,0.008421963476006687,0.0,0.0027587890625,-2.547897564117375,-9.635600940462712,-0.04095227848738432,-27.0,-0.5888286936024087,5.5127486910924e-24,650.0,0.013937744288705289,0.36290112510323524,2700.0,-20.4899122003111,9.384946996130449,-9.487944860536732,0.0,-2.549733188469166,2365844.0,-1.0007211208343505,675.0
-2.470623466559482,0.5138649746775628,-1.1665396851943278e-16,0.0,-9.339750480504085,2700.0,26,2.5127751177933534e-05,0.0011754792649298906,0.12098475294526442,0.30963820666074754,-27.0,-0.01661968594416976,-0.9999038308858872,0.20869140625,0.18978556990623474,0.00043831297516589985,0.0,0.0,0.0,-20.497941782162272,0.0,0.04076407611509632,0.0,0.00419921875,-2.470623466559482,-9.563065724478628,-0.042495331261307,-27.0,-0.5826419741988502,5.049065666442606e-17,675.0,0.013535162969492375,0.368120451271534,2700.0,-20.64399456400993,9.349701307557428,-9.4291825924312,0.0,-2.4684573795200384,2456969.0,-1.000706773996353,675.0
-2.472323581637794,0.5196564435958863,-7.421303906580359e-13,0.0,-9.387487574896676,2800.0,27,2.6029326772913918e-05,0.001229259735555388,0.11376134096554011,0.3105490170419216,-27.0,-0.017125745443627237,-0.9998999014496803,0.199658203125,0.18985793702304363,0.00040399418576271274,0.0,0.0,0.0,-20.522571779197918,0.0,0.0087768870869742,0.0,0.003271484375,-2.4723235816374656,-9.63220608282897,-0.04403064241632819,-27.0,-0.5817803979436575,7.856825092582222e-13,700.0,0.013647583429701626,0.3735900163650513,2700.0,-20.4921755475925,9.394421022050338,-9.48801392400588,0.0,-2.473707839826529,2548094.0,-1.0008421748876573,675.0
-2.5052716184691235,0.5242113620042801,-5.679815750372188e-17,0.0,-9.275571280811459,2900.0,28,2.1336654458536942e-05,0.0013868415262550116,0.11380797131959661,0.3101856462657452,-27.0,-0.01845546583645046,-0.9999203354120254,0.24677734375,0.19012288749217987,0.0004150920838583261,0.0,0.0,0.0,-20.490266613568263,0.0,0.050914425464098675,0.0,0.0033203125,-2.5052716184691235,-9.51709951878848,-0.046207085531204936,-27.0,-0.5751937043161888,6.69638604170359e-17,725.0,0.013186730304732918,0.37974114790558816,2700.0,-20.52395750114946,9.28181747352075,-9.373856572049501,0.0,-2.500900382967566,2639219.0,-1.0007983952760697,675.0
-2.499713416457598,0.5280161365866661,-2.810017201434973e-28,0.0,-9.231551855664069,3000.0,29,1.8088339606947558e-05,0.0013868436217308044,0.11257043171613168,0.3089544244110584,-27.0,-0.020437098620459438,-0.9999344542622566,0.2918701171875,0.19012288749217987,0.00044389793838490733,0.0,0.0,0.0,-20.489683491495203,0.0,0.019785769680386527,0.0,0.0032470703125,-2.499713416457598,-9.471449357655647,-0.04809790337458253,-27.0,-0.5712970903452514,2.993752417617232e-28,750.0,0.012903717276640237,0.3853815749287605,2700.0,-20.4587422664881,9.235459002856237,-9.330684137624436,0.0,-2.500113691734988,2730344.0,-1.0006847262382508,675.0
-2.458817950991579,0.532120119035244,-1.8399688894487254e-28,0.0,-9.374139688267515,3100.0,30,1.7846031187218615e-05,0.0013868436217308044,0.11014318513155592,0.30831312015652657,-27.0,-0.02179214861243963,-0.9999355182051659,0.3104736328125,0.19012288749217987,0.00041489977520541287,0.0,0.0,0.0,-20.50283362546476,0.0,0.012604952970832578,0.0,0.0035400390625,-2.458817950991579,-9.631914860435224,-0.04908044645562768,-27.0,-0.5753439845932007,1.777067616861916e-28,775.0,0.012510347925126553,0.3904053449630737,2700.0,-20.488584174717168,9.378921760773597,-9.47867009617153,0.0,-2.4589304391138507,2821469.0,-1.0007991373538971,675.0
-2.525939024154286,0.5361447185277939,-5.669033959245077e-30,0.0,-9.245668711988092,3200.0,31,1.6989652385746014e-05,0.0013868436217308044,0.10457610110608777,0.3092165686190128,-27.0,-0.023227067245170475,-0.9999392345547676,0.281591796875,0.19012288749217987,0.0003832431997579988,0.0,0.0,0.0,-20.496782991696247,0.0,0.013983566663886804,0.0,0.003369140625,-2.525939024154286,-9.50427385278625,-0.04999831756576896,-27.0,-0.5683685976047854,5.6121772895488634e-30,800.0,0.01223730391357094,0.39705755636096,2700.0,-20.40037440255555,9.248733790713706,-9.35701376267548,0.0,-2.5265929249318715,2912594.0,-1.0009240597486495,675.0
-2.480060228666116,0.5397151201963425,-6.113842007417075e-36,0.0,-9.207573638351175,3300.0,32,1.3766303345619235e-05,0.0013868436217308044,0.09302069248101222,0.31021947264671323,-27.0,-0.02467100266367197,-0.9999532580375672,0.347119140625,0.19012288749217987,0.000394268095260486,0.0,0.0,0.0,-20.46624327279369,0.0,0.01392773303972133,0.0,0.003857421875,-2.480060228666116,-9.466168457020107,-0.051399476174265143,-27.0,-0.5663396324318455,4.623562412887915e-36,825.0,0.012096004141494632,0.3996887572109699,2700.0,-20.501852309404434,9.21271478239738,-9.314542175745846,0.0,-2.4792248172670694,3003719.0,-1.0008805632591247,675.0
-2.461814162704468,0.5447291761636734,-6.418934190565186e-22,0.0,-9.16915832957952,3400.0,33,1.3191408697821316e-05,0.0013868436217308044,0.08805314013609136,0.31008814424276354,-27.0,-0.02562135918997228,-0.999955752491951,0.3609130859375,0.19012288749217987,0.00036602749023586514,0.0,0.0,0.0,-20.499359678297722,0.0,0.013449457119785905,0.0,0.003369140625,-2.461814162704468,-9.42181181280919,-0.052474561240524055,-27.0,-0.5648021715580398,6.31183362437831e-22,850.0,0.012104471353814006,0.4017545819282532,2700.0,-20.560597999640077,9.173336956483377,-9.268453199876479,0.0,-2.462328315235511,3094844.0,-1.000991988182068,675.0
-2.491704421460157,0.5508987516164779,-1.1279430408949755e-09,0.0,-9.286234859483296,3500.0,34,1.39979706318627e-05,0.0014504512946587056,0.08926133630371288,0.30978474766016006,-27.0,-0.026607579737901687,-0.999952246248722,0.3592041015625,0.19013407230377197,0.00033991621166933327,0.0,0.0,0.0,-20.51971803503775,0.0,0.011461248138081647,0.0,0.002783203125,-2.4917044209210872,-9.535069542415922,-0.05368939395993948,-27.0,-0.5671084233101282,1.230847974710169e-09,875.0,0.012186773587018251,0.4042630881071091,2700.0,-20.49592876428327,9.289295947936195,-9.381881818068758,0.0,-2.491822095464169,3185969.0,-1.0010950237512588,675.0
-16.181908421123318,0.5588504776358605,-27.0,0.0,-9.141909658449153,3600.0,35,1.3064740346635518e-05,0.012328471057116985,0.0868587808138562,0.3100865975022316,-27.0,-0.02852244391106069,-0.9999563127756119,0.3517333984375,0.20191536843776703,0.0003400202302145772,0.0,0.0,0.0,-20.541751970953886,0.0,19.110331165287448,0.0,0.002685546875,-2.466765354717063,-9.383761323492092,-0.05450781872496009,-27.0,-0.5639600242000598,27.0,900.0,0.012240351131185889,0.4061169855296612,2700.0,-20.642318227706408,9.145451671608543,-9.233082760470872,0.0,-15.927829887290198,3277094.0,-1.0010946393013,675.0
-16.336521325413322,0.5700495481491089,-27.0,0.0,-9.254824684145282,3700.0,36,1.2377944915442641e-05,0.012328471057116985,0.0880061643046535,0.3100886806845665,-27.0,-0.027982916822656988,-0.9999592944979667,0.362451171875,0.20191536843776703,0.00032580088736722246,0.0,0.0,0.0,-20.536117150022864,0.0,17.35751261634124,0.0,0.0027099609375,-2.4941170285383123,-9.490676308421062,-0.05477293645963073,-27.0,-0.5648213666929223,27.0,925.0,0.012265064218081535,0.40692307725548743,2700.0,-20.656520985167504,9.257554980542112,-9.338177067896257,0.0,-16.115927544707464,3368219.0,-1.001150718331337,675.0
-16.176127720400974,0.5857274144887924,-27.0,0.0,-9.186473445174997,3800.0,37,1.2078650388502866e-05,0.012328471057116985,0.08771279097594915,0.3102236598730087,-27.0,-0.025028263591229914,-0.999960595369339,0.3795654296875,0.20191536843776703,0.0003278296244388912,0.0,0.0,0.0,-20.557245260797714,0.0,15.1529945215137,0.0,0.0028076171875,-2.4848865094634673,-9.422892102936284,-0.05617102039977908,-27.0,-0.5631554322902957,27.0,950.0,0.012375142588280142,0.4076281890273094,2700.0,-20.657065655197748,9.190594664918715,-9.271013722482703,0.0,-16.01815261974583,3459344.0,-1.0011427134275437,675.0
-16.129622638590813,0.6175957545638084,-27.0,0.0,-9.272149606139973,3900.0,38,1.0773835310828871e-05,0.012328471057116985,0.08604273299338412,0.30981998816132544,-27.0,-0.020225464180111886,-0.9999662652611733,0.3779296875,0.20191536843776703,0.0002995732280396624,0.0,0.0,0.0,-20.573195079788096,0.0,10.721932952883922,0.0,0.0022216796875,-2.4668052557783087,-9.51499414633005,-0.056064109224826096,-27.0,-0.5661048495181603,27.0,975.0,0.012374953972175718,0.40942104533314705,2700.0,-20.568079541715797,9.27627258411771,-9.359575891648703,0.0,-15.9382442145892,3550469.0,-1.0012542217969895,675.0
-16.07934301686797,0.6436316430568695,-27.0,0.0,-9.160978832389592,4000.0,39,1.1779505643971789e-05,0.012328471057116985,0.08629986866978549,0.3100317850708961,-27.0,-0.019013243447989225,-0.999961893260479,0.3631103515625,0.20191536843776703,0.00030881214188411833,0.0,0.0,0.0,-20.603441608077965,0.0,7.247383170620561,0.0,0.002490234375,-2.4798332512429626,-9.398622849651446,-0.05637342175468803,-27.0,-0.5625148885821545,27.0,1000.0,0.012328915018588304,0.4109838016331196,2700.0,-20.594646514257438,9.164872359980473,-9.247404235364538,0.0,-15.8739900056782,3641594.0,-1.0012177646160125,675.0
