test/episodes,train_0/q_loss,train_1/q_loss,policy/steps,test/success_rate,train_1/mu_grads_std,train_0/avg_q,train_0/q_grads,train_1/reward_-27.0_frac,train/success_rate,train_0/current_q,train_1/reward_-0.0_frac,epoch,train_0/target_q,train_1/subgoal_succ_rate,test_1/subgoal_succ_rate,train_1/next_q,train_1/reward_-1.0_frac,train_1/avg_q,train_0/mu_grads,test_1/n_subgoals,train_0/mu_loss,test_0/avg_q,train_1/target_q,train_0/next_q,train_1/mu_loss,train_1/reward,train_1/mu_grads,train_0/fw_bonus,train_0/mu_grads_std,train_0/reward_-1.0_frac,train_0/reward_-0.0_frac,train_1/q_grads,train_1/q_grads_std,train_1/fw_bonus,train_1/fw_loss,test_1/avg_q,train_1/current_q,train_0/fw_loss,train_0/reward,train_0/q_grads_std,train/episodes,train_1/n_subgoals
275.0,0.9280835826774215,0.649486697904805,988454.0,0.04,0.24158712662756443,-22.745408543798565,0.002485095750307664,0.0,0.05,-9.60099476918354,0.0,10,-9.705818778572318,0.06749156355455568,0.05043227665706052,-3.553190820665751,2.44140625e-05,-11.655238894810989,-0.04901415146887302,694.0,9.45104735936658,-16.48157371078254,-4.876768732120452,-9.402652550434444,3.565563931395535,-2.1112717630545377,-0.03563023237511516,-0.9950513571500779,0.3934456527233124,0.0065673828125,0.0,-0.05468195164576173,0.2714759796857834,-0.9608736127614975,0.17909776605665684,-4.565811475864211,-4.881441601169927,0.022133516147732735,-0.8004309493189794,0.1910936411470175,1100.0,2667.0
300.0,0.9656963935108436,0.8379092464722053,1070202.0,0.2,0.24670329466462135,-22.288849833688325,0.0011661567550618201,0.0,0.14,-9.377571602639652,0.0,11,-9.46437384985499,0.07886557886557886,0.7209039548022599,-3.293117941264616,0.0,-11.02955644653225,-0.049292806070297956,1770.0,9.192387933504332,-11.544521277643595,-4.675231419828061,-9.131120046406163,3.305377102795885,-2.0659449777231202,-0.03752596648409963,-0.9945944815874099,0.4098645806312561,0.0020263671875,0.0,-0.06065489528700709,0.29534086138010024,-0.9583059698343277,0.19035443030297755,-7.1145787030645895,-4.678162612620904,0.02414140650071204,-0.8118846401339397,0.19981739185750486,1200.0,2574.0
325.0,1.0343966192894722,1.0852240342839985,1150895.0,0.2,0.2520847827196121,-21.351146831055075,0.0004478030117752496,0.0,0.16,-9.235804414531163,0.0,12,-9.312658142927157,0.11228070175438597,0.529004329004329,-3.136849224371222,0.0,-10.796315864270184,-0.05145301036536694,1155.0,9.027500636206721,-11.163322915116296,-4.57702060630406,-8.949475702765902,3.155053317731949,-2.071425204375555,-0.039672178123146294,-0.99404985755682,0.42616624385118484,0.001123046875,0.0,-0.06736052129417658,0.3143428035080433,-0.9542029544711113,0.20834233313798906,-2.5537519181327695,-4.576546760199134,0.02653488740324974,-0.8256260056354222,0.20977651625871657,1300.0,2565.0
350.0,1.1123088487136203,1.2435882591027825,1228674.0,0.4,0.25746083036065104,-21.255961769332302,0.0014710990770254284,0.0,0.17,-9.350356488424534,0.0,13,-9.430456438015693,0.11794472557415336,0.08383233532934131,-3.234855255445022,0.0,-10.649889502058752,-0.05546764703467488,501.0,9.13610887533472,-13.708981811457129,-4.6510858770113135,-9.04179850126619,3.2600335958599063,-2.037859219054371,-0.04040557276457548,-0.9937355577945709,0.4408307269215584,0.00068359375,0.0,-0.07311689164489507,0.3313164830207825,-0.9517682448029519,0.21901624724268914,-4.873302773162016,-4.645696730280468,0.02791622020304203,-0.8345752966131841,0.21945250667631627,1400.0,2569.0
375.0,1.1205243645327059,1.2660054318213827,1302694.0,0.32,0.2621648110449314,-21.326980431275075,0.0015931256377371028,0.0,0.32,-9.299780972330066,0.0,14,-9.375691770233628,0.11372219890893831,0.6125970664365833,-2.946483911695722,0.0,-10.536122493417352,-0.05837311903014779,1159.0,9.0564074029141,-11.226008356284096,-4.393706684421168,-8.972304501916701,2.972771592408294,-1.9733274896192596,-0.04110744213685393,-0.9933498620986938,0.45356611907482147,0.00078125,0.0,-0.07752051614224911,0.3469452053308487,-0.9502194330096245,0.225806325674057,-2.4704661753797996,-4.400782253249884,0.029611261421814562,-0.8384351857530419,0.22756510972976685,1500.0,2383.0
400.0,1.1832307395430095,1.3420156129510705,1376988.0,0.32,0.2684099331498146,-21.026129978611145,0.0013249478448415174,0.0,0.36,-9.313064120182588,0.0,15,-9.391766454326568,0.1131051752921536,0.29927007299270075,-2.7428748975434316,0.0,-10.242440067708806,-0.0601853447034955,685.0,9.06842764040029,-9.513571415707476,-4.255388041578885,-8.973039193035962,2.780950356388197,-1.9982051868777488,-0.04341331133618951,-0.9930693581700325,0.4655206650495529,0.0006103515625,0.0,-0.08262875434011221,0.36422637924551965,-0.9469719037413598,0.24004372134804725,-4.785097213955667,-4.2603542787200865,0.030844022613018753,-0.8435195436548384,0.23551741875708104,1600.0,2396.0
425.0,1.150509016907648,1.6081743297067064,1448820.0,0.24,0.27528067752718927,-20.59383192975136,-0.00024969757978396954,0.0,0.43,-9.266831644901226,0.0,16,-9.346041766199278,0.1210920299427565,0.5860927152317881,-2.698638539089212,0.0,-9.804954758519164,-0.060553945787251,1208.0,9.022483375425901,-11.19869040068187,-4.223381661068634,-8.925622327713139,2.7492442335756744,-2.0032321779741324,-0.04533146498724818,-0.9926268339157105,0.47567516192793846,0.0003173828125,0.0,-0.08760343790054322,0.38014047518372535,-0.9453803643584251,0.24702106453478337,-2.7471580770487307,-4.230308339106388,0.03278885665349662,-0.8450072640393046,0.242570224404335,1700.0,2271.0
450.0,1.2472261478927882,1.7543436225671762,1514959.0,0.64,0.28214816749095917,-20.117620798783044,-0.0016306520585203544,0.0,0.46,-9.464740159000767,0.0,17,-9.53066554314682,0.12697695436059647,0.18287037037037038,-2.5566903535014047,0.0,-9.5404144739967,-0.06210304014384747,432.0,9.242035905167466,-14.184135633032993,-4.1014184656516495,-9.121711552616565,2.6111526431641776,-1.9918420965979748,-0.04753587078303099,-0.9923719391226768,0.4850745819509029,0.0005859375,0.0,-0.0937898013740778,0.3946056418120861,-0.944768163561821,0.2497049681842327,-4.3253185621509695,-4.102581097022885,0.03390908492729068,-0.8497382138033572,0.2491945017129183,1800.0,2213.0
475.0,1.160388449678212,1.7464409087182589,1579143.0,0.52,0.28826354518532754,-20.66945671961754,-0.0027798826224170623,0.0,0.52,-9.383288439839443,0.0,18,-9.459844392426362,0.12810886907555138,0.788130185067007,-2.520004447161516,0.0,-9.477382010295969,-0.06316488087177277,1567.0,9.15084868884538,-11.868300190500056,-4.03126470361792,-9.032898113284217,2.5565486688899153,-1.9317982342596225,-0.05005107382312417,-0.9922177508473397,0.49377828612923624,0.000341796875,0.0,-0.09878593292087316,0.40792726203799246,-0.9442117005586624,0.25214458666741846,-1.7745227038938582,-4.026880355691824,0.03458666685037315,-0.8523100510094082,0.2547566920518875,1900.0,2131.0
500.0,1.1328103394101365,1.8401596067964938,1642381.0,0.6,0.29407191202044486,-20.537008607719258,-0.004599361075088381,0.0,0.52,-9.339813256293926,0.0,19,-9.408284165990967,0.12779850746268656,0.20876288659793815,-2.383710807635208,0.0,-9.55432928831475,-0.06333037056028842,388.0,9.109262572562168,-12.981004123553877,-3.8848468963462297,-8.983696539443098,2.437585602027295,-1.887022579285258,-0.052589208167046306,-0.9919481605291367,0.5017591819167138,0.000390625,0.0,-0.10250700134783983,0.42001268118619917,-0.9418674215674401,0.2624220550060272,-3.395665468928121,-3.8964596424290745,0.035771471355110405,-0.8564355094655184,0.25975102186203003,2000.0,2144.0
525.0,1.1713162011934533,1.9100824869829864,1709421.0,0.28,0.29929308593273163,-21.02486584184603,-0.005962348054163158,0.0,0.47,-9.46985453922537,0.0,20,-9.543486921117593,0.1312410841654779,0.06846846846846846,-2.3376892163768126,0.0,-9.388267344801257,-0.06403711251914501,555.0,9.244241727281088,-15.19187611377507,-3.882871158983627,-9.114646873544018,2.3938986777730156,-1.9444862707416177,-0.05455204779282212,-0.9916899114847183,0.5085710689425469,0.00029296875,0.0,-0.10551007315516472,0.4309384822845459,-0.9421707913279533,0.26109210811555383,-4.013997408080065,-3.8887054450109018,0.03690644130110741,-0.8565749384761148,0.26554538309574127,2100.0,2103.0
550.0,1.1307338758352112,1.9589071579020245,1769617.0,0.64,0.3040642574429512,-20.218170356701524,-0.006840681447647512,0.0,0.51,-9.52907114190079,0.0,21,-9.601899068248354,0.13970235237638023,0.7605633802816901,-2.3534435937774605,0.0,-9.046318511172958,-0.06599924452602864,1065.0,9.296902511730668,-11.631902903157423,-3.8680044201462813,-9.15517997587052,2.4011292940894835,-1.9155532904966095,-0.05585470600053668,-0.9917006865143776,0.514955087006092,0.00048828125,0.0,-0.10920513607561588,0.44043674021959306,-0.9409210413694382,0.2665710777044296,-1.4209727915612511,-3.8658311178822276,0.0368591639213264,-0.8623542427892972,0.27115782126784327,2200.0,2083.0
575.0,1.0474503452351944,1.965732262424919,1832647.0,0.56,0.30968757569789884,-20.766860594642328,-0.007879872457124293,0.0,0.44,-9.405692961807755,0.0,22,-9.489637877137,0.11898016997167139,0.7071984435797666,-2.3203130875726927,0.0,-9.39732966987271,-0.06719671208411455,1028.0,9.180671292163174,-10.817999148302327,-3.822918821942708,-9.050069212446695,2.363626251341679,-1.8987806740078668,-0.058171296305954454,-0.9918612226843834,0.5215127274394036,0.0004150390625,0.0,-0.11325613372027873,0.4504946701228619,-0.9411892771720887,0.2653950970619917,-1.8222385928696851,-3.8217260005039746,0.03615357847884297,-0.8597001423077018,0.27602552622556686,2300.0,2118.0
600.0,1.2351891516125677,2.0872676059468547,1894733.0,0.48,0.31534114107489586,-20.637625144099292,-0.0085635642753914,0.0,0.52,-9.602869339291251,0.0,23,-9.67488728220496,0.12088452088452088,0.8011015911872705,-2.3672777406263856,0.0,-9.498868580475008,-0.06835352461785078,1634.0,9.370809877656107,-13.26119887299133,-3.875478907293066,-9.250744904518854,2.4110739410727797,-1.916334303298936,-0.0596940778195858,-0.9918208301067353,0.5272270202636719,0.0005859375,0.0,-0.11690299771726131,0.4601603582501411,-0.9409205555915833,0.2665731780230999,-1.5891953252585282,-3.8771573035457956,0.036331129167228936,-0.8594724231421423,0.280845707654953,2400.0,2035.0
625.0,1.1016296114150155,2.0464991125761736,1957817.0,0.56,0.3218880519270897,-20.424850332275323,-0.008845589566044509,0.0,0.52,-9.662241694513309,0.0,24,-9.734808974210456,0.13901760889712697,0.8809297912713473,-2.297188990505508,0.0,-9.027346862177398,-0.07118812836706638,2108.0,9.443946514681684,-11.102257612584813,-3.8108415157697153,-9.301238156399979,2.327006667234566,-1.9008998282122775,-0.062335163820534945,-0.9918437466025353,0.5329117432236672,0.000244140625,0.0,-0.12033312171697616,0.47016367092728617,-0.9402029827237129,0.2697190947830677,-1.1762071340665539,-3.8158259212018146,0.036230366211384535,-0.8591909181675874,0.28487303480505943,2500.0,2158.0
650.0,1.1381837831693336,2.209249475965308,2017726.0,0.44,0.32760089710354806,-20.84699785578388,-0.009879290801472962,0.0,0.6,-9.456807481779318,0.0,25,-9.536028612497502,0.12695109261186263,0.6274694261523989,-2.306009655280273,0.0,-9.289599246202743,-0.07129512783139944,1063.0,9.230644467665693,-13.647482507072896,-3.8095188117144887,-9.095767092514894,2.3454303839788713,-1.8961139569204533,-0.06471931003034115,-0.9918000385165214,0.5375817701220512,0.0004150390625,0.0,-0.12550238966941835,0.4797822743654251,-0.9409583806991577,0.2664073549211025,-2.178329641574754,-3.811889531251873,0.03642243556678295,-0.8582047109019186,0.2888510927557945,2600.0,1922.0
675.0,1.126183934210937,2.2050672898632455,2077239.0,0.52,0.33254535049200057,-20.87901572484095,-0.011149317538365722,0.0,0.55,-9.5751537964783,0.0,26,-9.664042280751888,0.13085539714867617,0.8850188837599664,-2.2845686598503065,0.0,-8.939573089780914,-0.07157919723540544,2383.0,9.342466434088811,-10.731404603727468,-3.7783377976239385,-9.227338353941994,2.318396147470966,-1.8893689496086155,-0.06559513173997403,-0.991849584877491,0.5426764443516732,9.765625e-05,0.0,-0.12950857654213904,0.487879554182291,-0.940700787305832,0.26753665059804915,-4.213975720768469,-3.776178167215362,0.03620476704090834,-0.8533588694772334,0.2937560275197029,2700.0,1964.0
700.0,1.1031521947374066,2.160275597020811,2132850.0,0.68,0.3372174896299839,-20.406007596898096,-0.011728064296767116,0.0,0.59,-9.465417705044837,0.0,27,-9.544713241634387,0.13478486262312078,0.7443365695792881,-2.2461176769398348,0.0,-9.047261592146537,-0.07236624322831631,927.0,9.237085591179738,-14.72742844154441,-3.7436465302883257,-9.110922756066914,2.267904723788436,-1.8847714330957388,-0.06649136003106833,-0.9917488873004914,0.5466922953724861,0.000244140625,0.0,-0.13328789211809636,0.4957284018397331,-0.94005067050457,0.2703867837786674,-1.7425092825047979,-3.7452212848534545,0.03664726624265313,-0.8516239562159171,0.2972904406487942,2800.0,1929.0
725.0,0.9879149756492882,2.3340252054387904,2184054.0,0.6,0.34193659722805025,-20.44769103379338,-0.012809752579778432,0.0,0.67,-9.3720810320058,0.0,28,-9.452470833140058,0.14318975552968569,0.8449367088607594,-2.206052873632644,0.0,-8.89716404193609,-0.07332404721528292,1580.0,9.15791221920647,-14.020141992113498,-3.7099945611568557,-9.017013072397955,2.238731982142223,-1.9071065426302085,-0.06807981394231319,-0.9919831424951553,0.5517682731151581,0.00029296875,0.0,-0.13837189115583898,0.5040156245231628,-0.940702348947525,0.2675298422574997,-1.4537595852881693,-3.695881478844494,0.035617747250944375,-0.851191768222634,0.3014343462884426,2900.0,1718.0
750.0,1.2548789606384572,2.2794615925231705,2241259.0,0.48,0.34761355593800547,-20.822922692394524,-0.013711007731035351,0.0,0.61,-9.092873629647062,0.0,29,-9.192638114478374,0.12838569880823403,0.7129109863672815,-2.2335964081147175,0.0,-9.09069784117775,-0.07508878670632839,1247.0,8.880360912501093,-8.358257074735716,-3.7259664234529652,-8.735436926298764,2.275383904664838,-1.8895455135629162,-0.0694099696353078,-0.9919446364045144,0.5566843539476395,0.000390625,0.0,-0.1427344985306263,0.5130179271101951,-0.9396867334842682,0.27198235020041467,-1.9326801522115058,-3.7301472005810665,0.03578698905184865,-0.8503546423642547,0.3054558105766773,3000.0,1846.0
775.0,1.0424851269195254,2.0587005460831262,2292420.0,0.8,0.35285810977220533,-19.730672056595047,-0.012670126650482416,0.0,0.66,-9.584294518300808,0.0,30,-9.667452512429039,0.13948380010982978,0.7962085308056872,-2.0415286249126696,0.0,-8.799779050030303,-0.0766680296510458,844.0,9.350047203027298,-12.31985842530215,-3.518580912473722,-9.227276800073266,2.0735085541737925,-1.827366204133432,-0.07125859223306179,-0.991884671151638,0.5606066524982453,0.000390625,0.0,-0.14697716310620307,0.5240636005997658,-0.9380331873893738,0.2792315810918808,-5.823225242318394,-3.5200990966475607,0.036050516087561844,-0.8537548367276031,0.3091157615184784,3100.0,1821.0
800.0,1.0054643543606965,2.0326411875192028,2350377.0,0.6,0.35783216208219526,-20.660992016345556,-0.012611443898640573,0.0,0.55,-9.474292054207636,0.0,31,-9.577471840140758,0.1392984239959329,0.43664717348927873,-2.043593912941592,0.0,-8.894196573892895,-0.0766513416543603,513.0,9.254534438832405,-14.032828863258677,-3.517443368326714,-9.130648410107282,2.0590228154108123,-1.8342015343463571,-0.07260990533977747,-0.9919489428400994,0.5650603875517846,0.0005126953125,0.0,-0.15157357156276702,0.5354943245649337,-0.9380563959479332,0.2791298784315586,-5.577527056458872,-3.5112278529715093,0.03576807323843241,-0.8522488842863822,0.3127184592187405,3200.0,1967.0
825.0,0.9381923529926155,1.9641254643268682,2401873.0,0.76,0.361584597080946,-20.586119809848135,-0.012001038459129632,0.0,0.64,-9.418652522909651,0.0,32,-9.521531035159768,0.12583148558758314,0.20652173913043478,-2.034310814577117,0.0,-8.92724674397906,-0.07871615458279849,276.0,9.20445357568,-10.516843292540416,-3.5033789651632974,-9.061025907169098,2.0661587129720944,-1.8215773153613555,-0.07433172259479762,-0.9920805811882019,0.5696493729948997,0.0006103515625,0.0,-0.15574151054024696,0.5445959165692329,-0.9385159581899643,0.27711508572101595,-3.811893026039786,-3.50230915746029,0.035189542546868326,-0.851972906949959,0.317491065710783,3300.0,1804.0
850.0,1.0075053128585576,1.879694365875277,2455607.0,0.64,0.3660547524690628,-20.555284438229403,-0.012000333331525326,0.0,0.62,-9.749441472066255,0.0,33,-9.847308759097965,0.12738160043549265,0.6857142857142857,-2.0096806694111984,0.0,-8.966229942359522,-0.07870714608579873,805.0,9.529920280088007,-17.334976191710382,-3.5180723857265632,-9.404141053703537,2.052897140782315,-1.8489534750566237,-0.07603230252861977,-0.9922379717230797,0.5743817374110222,0.0006591796875,0.0,-0.1605364117771387,0.5532168433070183,-0.9377507090568542,0.28047002404928206,-2.121404108262975,-3.518923832277809,0.03449785839766264,-0.8534920297817734,0.3223076552152634,3400.0,1837.0
875.0,1.013465870131808,1.911064592844566,2504686.0,0.76,0.36998080313205717,-20.60084419341931,-0.01288367824163288,0.0,0.72,-9.666916921481356,0.0,34,-9.75820539544494,0.14672036823935558,0.2054263565891473,-2.0458648818621423,0.0,-8.635561476129586,-0.07998424377292394,258.0,9.450997308007828,-14.415640342415829,-3.5667892021115564,-9.313126229504643,2.086953932147926,-1.8702746087292326,-0.07724170405417681,-0.9921345293521882,0.5793239891529083,0.0010009765625,0.0,-0.16458001174032688,0.5628323927521706,-0.9384251922369004,0.2775130167603493,-2.813202431801637,-3.5637401270093902,0.034952464140951635,-0.8578226332800114,0.3271579585969448,3500.0,1738.0
900.0,0.9969955780203257,2.182102568438171,2558039.0,0.76,0.3740195848047733,-21.807518302850085,-0.012532086833380163,0.0,0.59,-9.740081792820357,0.0,35,-9.822643850069188,0.11353944562899787,0.7976608187134503,-2.0442837866090544,0.0,-9.151601251231382,-0.0800903221592307,855.0,9.535466731055255,-16.434779703949076,-3.5457086990746047,-9.386028779217629,2.069488861434883,-1.8436894707992906,-0.08006608989089728,-0.9921734616160393,0.584034013748169,0.000537109375,0.0,-0.16830392107367514,0.5710112288594246,-0.9366953492164611,0.2850967556238174,-1.940329444046871,-3.5406670259209627,0.03478134740144014,-0.8558767691960384,0.33147330954670906,3600.0,1876.0
925.0,0.935790605826627,2.212590892929883,2606725.0,0.8,0.379376233369112,-21.52266259181636,-0.012119080312550068,0.0,0.64,-9.744029339222447,0.0,36,-9.858864062122489,0.1307113938692886,0.24369747899159663,-2.02276456546634,0.0,-9.073893455895343,-0.08184043057262898,238.0,9.539348579845603,-14.533415859636785,-3.5395847667886984,-9.40013948884231,2.0389850778527516,-1.8702776050398824,-0.08223597183823586,-0.9922633364796638,0.5884898602962494,0.000634765625,0.0,-0.17181951440870763,0.5783481106162072,-0.9350620463490487,0.292257259786129,-4.487548639109659,-3.534941573055731,0.03438633284531534,-0.8572034485172481,0.3354917883872986,3700.0,1729.0
950.0,0.9673709372972666,2.1441589395119776,2660671.0,0.72,0.38376395106315614,-21.519394380773463,-0.011892167711630463,0.0,0.63,-9.972664454192865,0.0,37,-10.05768908504295,0.12699256110520724,0.726552179656539,-2.035053229746862,0.0,-8.977503321613321,-0.08213215786963701,757.0,9.759940177684149,-14.411051986931943,-3.5105698836964443,-9.62341993475954,2.043086513200472,-1.822517646644701,-0.08354964647442102,-0.9922872200608254,0.5924384012818337,0.000439453125,0.0,-0.17545193433761597,0.5860448256134987,-0.9338292375206947,0.29766196087002755,-6.410163537592436,-3.5034314605833723,0.034281381778419016,-0.8569102128712984,0.3391971543431282,3800.0,1882.0
975.0,0.884873677266911,2.1658330412357345,2707093.0,0.76,0.38871968984603883,-20.872322049941598,-0.012236049794591964,0.0,0.75,-9.73235819225145,0.0,38,-9.821538641211575,0.15987841945288753,0.23809523809523808,-1.9968222034322047,0.0,-8.589146795499115,-0.08385142497718334,252.0,9.515519519462018,-21.011417826420576,-3.5267967540812877,-9.38092943201498,2.010586445075313,-1.8892862193613837,-0.08521556090563535,-0.9923326849937439,0.5963411137461663,0.00048828125,0.0,-0.17879093773663043,0.5946118026971817,-0.9336505576968193,0.29844529256224633,-5.461494207436559,-3.526039993305156,0.034081549383699894,-0.8565423229323642,0.3428075842559338,3900.0,1645.0
