train_0/mu_grads_std,train_1/next_q,train_1/n_subgoals,test/episodes,train_0/q_grads_std,train_1/reward_-27.0_frac,train_0/next_q,train_0/q_grads,train_1/mu_grads,train_1/fw_bonus,train_1/avg_q,train/episodes,train_1/reward_-1.0_frac,test_1/avg_q,train_1/q_grads_std,train_1/reward_-0.0_frac,train_1/subgoal_succ_rate,train_0/q_loss,train_1/reward,train_0/current_q,train/success_rate,train_0/fw_loss,train_0/mu_grads,train_1/current_q,train_0/reward_-0.0_frac,train_0/mu_loss,train_1/fw_loss,test_1/subgoal_succ_rate,test/success_rate,train_0/avg_q,train_1/q_grads,train_0/fw_bonus,policy/steps,train_0/target_q,train_0/reward,epoch,train_1/mu_loss,test_0/avg_q,train_1/q_loss,train_1/mu_grads_std,train_1/target_q,test_1/n_subgoals,train_0/reward_-1.0_frac
0.3645834229886532,-7.049684249741523,2110.0,165.0,0.27352763786911966,0.0,-5.328919303790714,0.03157608127221465,-0.009122075675986708,-0.9952401936054229,-14.396376709233097,1100.0,0.01259765625,-4.360998094353628,0.4186821885406971,0.0,0.15829383886255924,0.9505498620182425,-2.2326845571868033,-5.5933854081043455,0.45,0.00030297352132038215,-0.07961697578430176,-8.0523725495581,0.0,5.475136694550272,0.0016830160340759904,0.0,0.0,-9.776138929541633,-0.014987696753814816,-0.9989744648337364,704358.0,-5.50481128238725,-0.7417296991949115,10,7.145068029339585,-2.4418030792354406,17.275487230694466,0.4008582323789597,-8.271930391514084,405.0,0.02744140625
0.37743974179029466,-11.779461127502753,2160.0,180.0,0.28237292543053627,0.0,-5.628035145074085,0.03107540854252875,-0.006559098511934281,-0.995446401834488,-9.970262485645819,1200.0,0.0134765625,-13.714229504130522,0.4238648608326912,0.0,0.14629629629629629,1.0217732975294063,-2.3004668233443226,-5.897530912975291,0.42,0.0002865334230591543,-0.08155974950641394,-12.000466724158715,0.0,5.800467505660937,0.0016302144154906272,0.0,0.0,-9.201076151336409,-0.012656599259935319,-0.9990308955311775,767318.0,-5.766439320580984,-0.7386859466183523,11,11.96841338378189,-1.4485008112466151,11.558493411835084,0.4086753182113171,-12.065088184021857,405.0,0.0400146484375
0.3888404548168182,-9.960444180462865,2172.0,195.0,0.2907233819365501,0.0,-5.327852138189579,0.0325032414868474,-0.01099934931844473,-0.9959273502230644,-13.746649337464046,1300.0,0.013330078125,-6.092122529819039,0.42930313274264337,0.0,0.20349907918968693,0.6051636532985227,-2.300202541710314,-5.676073530049593,0.39,0.0002574707177700475,-0.08362685721367598,-10.679394959792424,0.0,5.499201192223874,0.0015070644236402585,0.01937046004842615,0.0,-9.788128883553567,-0.01957778581418097,-0.9991306573152542,828138.0,-5.621617547828575,-0.7452843743114499,12,10.016826246832057,-2.5522500964210533,13.748331739647437,0.415033882111311,-10.679294749403082,413.0,0.0292724609375
0.3987702988088131,-12.825740709016525,2056.0,210.0,0.3019416190683842,0.0,-5.9529105597491085,0.03388320170342922,-0.011228210642002523,-0.996331338584423,-12.81735795937655,1400.0,0.013427734375,-18.333252018381216,0.4391939453780651,0.0,0.24319066147859922,0.45920362501516426,-2.304514964259215,-6.319367639801183,0.43,0.00024050305073615165,-0.08794136326760053,-12.783904625039483,0.0,6.117088745469434,0.0014036226988537238,0.7607687210072896,0.0,-13.17979843638487,-0.021711438428610563,-0.9991888985037803,885750.0,-6.272722228242122,-0.7467637797082716,13,12.897778252061556,-1.393059659041537,7.9414884387012465,0.4189863264560699,-12.948466233909347,1509.0,0.03466796875
0.40999119728803635,-12.827484127500815,1935.0,225.0,0.3111912116408348,0.0,-5.129475607963849,0.03420194536447525,-0.012189644644968212,-0.9962642788887024,-17.61821136056458,1500.0,0.0153076171875,-19.8620367782964,0.4499999903142452,0.0,0.24289405684754523,0.5375930705108903,-2.273113918602758,-5.47267664788473,0.57,0.00024196654194383883,-0.09281678255647421,-12.773883286407031,0.0,5.2868347692877204,0.0014207964995875955,0.0,0.0,-14.087672519656905,-0.022542715538293123,-0.9991838902235031,939948.0,-5.439366513947705,-0.7474033926460834,14,12.994114834107393,-1.297355953800021,9.012051762937716,0.4243030473589897,-12.931046071775194,405.0,0.0471435546875
0.4209619462490082,-14.184307753668293,1976.0,240.0,0.31738647967576983,0.0,-4.642436946591555,0.034676180128008126,-0.012372330832295119,-0.9965977981686592,-18.805459162155014,1600.0,0.0146728515625,-17.014810825878605,0.4626179449260235,0.0,0.21002024291497975,0.5420466853361445,-2.2672463738221267,-4.952932401609819,0.51,0.00023234736327140126,-0.09151586294174194,-13.92029783931415,0.0,4.731300070342143,0.0013353959511732683,0.31497418244406195,0.0,-13.402357714819228,-0.023055755300447345,-0.9992169082164765,996234.0,-4.998585779007643,-0.7486018335112021,15,14.364342800704467,-1.0935737246715174,5.0168239103479095,0.42912323772907257,-13.983364675566875,581.0,0.0603759765625
0.42985900267958643,-13.288115936933519,2021.0,255.0,0.32410339266061783,0.0,-4.273039450813619,0.03514450341463089,-0.01375098554417491,-0.9969614565372467,-18.048906709170115,1700.0,0.0141845703125,-16.749868557102076,0.47228505164384843,0.0,0.24641266699653636,0.6075261719099138,-2.2465548168260283,-4.583322236124329,0.52,0.00024315634109370877,-0.09427360016852618,-13.283089193152914,0.0,4.398076216892699,0.0012422804487869144,0.0,0.0,-9.690068361727088,-0.022333470173180103,-0.9991798043251038,1052355.0,-4.656002405183477,-0.7435205358022359,16,13.389249520644658,-2.1747589113217214,4.742914385837508,0.4361412562429905,-13.327290578792525,405.0,0.0671142578125
0.438671662658453,-13.709314430239479,1931.0,270.0,0.33000459149479866,0.0,-5.6358930215707925,0.036113906744867565,-0.014296711282804608,-0.9967606320977211,-16.810355437856064,1800.0,0.01474609375,-20.06690671740371,0.4873161122202873,0.0,0.17089590885551528,0.5946532462318119,-2.2679462599138787,-5.994799767200847,0.59,0.00023613107696291992,-0.09646081905812025,-13.577062108444025,0.0,5.755602003743706,0.0012937027990119533,0.0,0.0,-9.070338582165181,-0.0208227735478431,-0.9992039129137993,1108694.0,-5.95619319351947,-0.7425194848274259,17,13.877518300025681,-0.4512243944643288,5.107305231992685,0.4426759734749794,-13.65801771482764,405.0,0.044189453125
0.4500443324446678,-11.503112241589786,2123.0,285.0,0.33035229817032813,0.0,-4.728351120075317,0.036142841540277006,-0.014846727531403304,-0.9965553849935531,-15.225747659709663,1900.0,0.0143798828125,-20.76757893408841,0.49638683572411535,0.0,0.10504003768252473,0.6617311761634111,-2.249675957954969,-5.082204778162598,0.37,0.00024587195075582714,-0.09377030190080404,-11.69077393893457,0.0,4.880851637357339,0.0013462535425787792,0.0,0.06666666666666667,-5.924121002533787,-0.021576285501942037,-0.9991704806685447,1172475.0,-4.958691458366881,-0.7355348067947489,18,11.662159038717451,-1.4580553870810913,4.44463506172235,0.4494482293725014,-11.803991132052513,401.0,0.055810546875
0.45835758522152903,-8.856011146882716,1975.0,300.0,0.33580435886979104,0.0,-4.564577324360505,0.037006942369043824,-0.014579929830506443,-0.99672582000494,-18.242265502694227,2000.0,0.013525390625,-20.075492013267546,0.5044097021222115,0.0,0.26987341772151896,0.9959008965502137,-2.2416802333002126,-4.722025862392995,0.56,0.0002367580211284803,-0.09537750575691462,-9.33077176756493,0.0,4.737403829192902,0.001302614068845287,0.0,0.0,-8.72472570101054,-0.023393900785595178,-0.9992017582058906,1226462.0,-4.694853831235617,-0.7365863295530289,19,9.082321870643455,-2.7138217335786807,4.466621359219522,0.45427813529968264,-9.458021736848956,405.0,0.0640380859375
0.466308318823576,-12.921361288077032,2058.0,315.0,0.3387842282652855,0.0,-5.187762061796301,0.036968587804585694,-0.014320956310257316,-0.997198922932148,-17.222939037948013,2100.0,0.01484375,-19.72140320603756,0.5155938401818275,0.0,0.14334305150631682,0.520571822053539,-2.2594315651582293,-5.532601323150212,0.54,0.00022449624921137002,-0.0995276089757681,-12.956969935564004,0.0,5.3494897927385034,0.0011814761615823953,0.45582047685834504,0.0,-10.192519218204573,-0.023488114448264243,-0.9992438524961471,1287361.0,-5.483456374953836,-0.7354799091906898,20,13.037947855831556,-1.6495196221555686,6.957179167304764,0.45990772917866707,-12.951794977973043,713.0,0.08349609375
0.4733821481466293,-12.186775333071509,1693.0,330.0,0.3403797931969166,0.0,-4.729261183830234,0.036367806140333414,-0.016148874629288913,-0.9971939295530319,-17.719735532825066,2200.0,0.0146240234375,-13.687900479637758,0.5295165836811065,0.0,0.25575900767867693,0.590656042123225,-2.2751407634365024,-5.064116374110892,0.66,0.00023916598875075578,-0.10293554048985243,-12.331395241354834,0.0,4.895024337291673,0.0011827572277979925,0.5261875761266748,0.0,-10.777114519199872,-0.02437516888603568,-0.9991934925317765,1335623.0,-4.991184628035149,-0.7366025735162112,21,12.338438664379305,-1.4031473933168133,4.669334153811076,0.466297323256731,-12.378293886032159,821.0,0.0599609375
0.4795536510646343,-12.636768096579557,1537.0,345.0,0.34158015474677084,0.0,-4.83898108515555,0.03618283625692129,-0.01684571783989668,-0.997391727566719,-17.277937034446193,2300.0,0.01630859375,-14.745557796762984,0.5457629084587097,0.0,0.25894599869876384,0.6596811354060528,-2.2418650215829983,-5.12249164703576,0.73,0.00023699967096035834,-0.10630135536193848,-12.57497733226342,0.0,5.037089611049356,0.0011321075246087276,0.7425670775924583,0.2,-10.065475514429384,-0.02476525972597301,-0.9992009356617928,1380002.0,-5.111397796446755,-0.7320634171002893,22,12.741146463643762,-2.136457401956946,6.434660671600353,0.467857126891613,-12.670839577757505,1379.0,0.0562744140625
0.48610289990901945,-12.534423569905828,1286.0,360.0,0.34338816329836847,0.0,-5.41745940381602,0.03591563701629639,-0.01647688583470881,-0.9974575400352478,-16.810487888693242,2400.0,0.016748046875,-17.89094615135463,0.5625671654939651,0.0,0.2931570762052877,0.5610609042343209,-2.2642020308980135,-5.774696656369628,0.87,0.00024135847634170203,-0.10862441398203374,-12.418672991795926,0.0,5.553289302653672,0.0011152567953104154,0.0125,0.06666666666666667,-10.806107082970325,-0.026981158927083016,-0.9991859674453736,1417941.0,-5.682470805084579,-0.7326456140035589,23,12.716641957965086,-1.49136883523315,6.3811625639409515,0.4709684938192368,-12.54237683444116,400.0,0.0665771484375
0.4931259214878082,-11.752568710201237,1553.0,375.0,0.34567030146718025,0.0,-4.749175505970493,0.03505346868187189,-0.017340794065967204,-0.9972670495510101,-17.3898982460125,2500.0,0.01484375,-20.536920550862003,0.5760295271873475,0.0,0.30006439150032194,0.5650946300794993,-2.218542837041241,-5.0352987140478564,0.8,0.000251577923700097,-0.11412005629390479,-11.751675691734926,0.0,4.930961035171828,0.0011640323733445256,0.0,0.0,-10.828456672765807,-0.02943803295493126,-0.9991508930921554,1461730.0,-5.051097781162838,-0.7312269314825244,24,11.903275305459752,-3.1551655525992772,6.971643944516396,0.47613702788949014,-11.807232764290493,405.0,0.0612060546875
0.5011710301041603,-12.175216115628814,1768.0,390.0,0.3501253746449947,0.0,-5.772515925133117,0.03430901039391756,-0.01922061378136277,-0.9968934908509255,-18.049063029325033,2600.0,0.0136962890625,-20.27341041704451,0.5855509325861931,0.0,0.24434389140271492,0.6534671341896253,-2.1780746933953194,-6.1104946945527345,0.65,0.00023777682836225721,-0.11498734485358,-12.076168351635157,0.0,5.917519774143529,0.0012596801825566217,0.610655737704918,0.13333333333333333,-10.943643838551765,-0.029715660586953165,-0.9991982579231262,1512207.0,-5.976449790216156,-0.7333078672640113,25,12.39632868620842,-1.1579656172049788,5.052587809660731,0.47838232666254044,-12.168986218346646,976.0,0.08857421875
0.5111156851053238,-11.94009338545454,1869.0,405.0,0.3543253667652607,0.0,-5.44200549129869,0.033997421804815534,-0.019193801423534752,-0.997358325123787,-17.420975203838836,2700.0,0.0154052734375,-20.639266207870346,0.5969527557492256,0.0,0.24665596575708934,0.6821145700852865,-2.142430402204991,-5.686634249029374,0.59,0.00024499435858160723,-0.11786464080214501,-11.972063597286093,0.0,5.580751518734308,0.0011406603298382834,0.8596938775510204,0.0,-11.14511606492557,-0.03170314459130168,-0.9991734892129898,1564551.0,-5.64196968039015,-0.7317818978113791,26,12.243662894493673,-1.2273188735744722,4.922831280665865,0.48134487569332124,-12.063883782357365,2352.0,0.04677734375
0.5227740466594696,-12.342599100415594,1918.0,420.0,0.35779488533735276,0.0,-5.529792834955517,0.03364376872777939,-0.019360588025301696,-0.997233709692955,-18.548155645219936,2800.0,0.01474609375,-21.621137394554616,0.6066362917423248,0.0,0.24191866527632952,0.5725052360698133,-2.1287029560524386,-5.848568255043795,0.54,0.00024269795903819613,-0.12083660867065191,-12.294113268383454,0.0,5.6603214172711915,0.0011725704098353162,0.014598540145985401,0.0,-10.962838650875467,-0.030967775080353022,-0.9991813659667969,1618162.0,-5.791798761851806,-0.7346220034669386,27,12.587904124042666,-1.451421079067473,4.02066487167114,0.4864337719976902,-12.419850353929217,411.0,0.051318359375
0.5296639934182167,-12.161955028470446,1806.0,435.0,0.36132290214300156,0.0,-5.274918629420323,0.033786069694906475,-0.020463837031275033,-0.9971817463636399,-17.811148052890633,2900.0,0.013916015625,-21.071862571713243,0.6126566722989082,0.0,0.2646733111849391,0.5422285854762573,-2.1561924085282955,-5.638160350268552,0.63,0.0002405917282885639,-0.12272499259561301,-12.109599989227082,0.0,5.4397962919005325,0.001185874137445353,0.8781047000382117,0.0,-10.913494587290698,-0.030860806303098797,-0.9991886138916015,1669207.0,-5.5453386709953465,-0.7366379711700575,28,12.45696387195619,-1.366575920613348,4.523751253441085,0.4935441642999649,-12.208638462773061,2617.0,0.054833984375
0.5341774702072144,-12.595963707008513,1937.0,450.0,0.3665584474802017,0.0,-5.198365720721371,0.034072289057075975,-0.020472039375454186,-0.9975141108036041,-18.169945838580205,3000.0,0.0148681640625,-20.203807705035302,0.6177944272756577,0.0,0.2710376871450697,0.5868553874817062,-2.134870469650559,-5.527809083635031,0.56,0.0002173206659790594,-0.11993905492126941,-12.38196337536689,0.0,5.348259266253362,0.0011007711684214883,0.9630947920569501,0.13333333333333333,-10.532911794901455,-0.03064769241027534,-0.9992684960365296,1722528.0,-5.460442429819943,-0.7403200518303492,29,12.888924421193792,-1.3650805408558129,3.8514069699447675,0.49995988458395,-12.49176528151376,5338.0,0.055029296875
0.5389314070343971,-11.471041607525539,1898.0,465.0,0.3735503025352955,0.0,-5.655483337324815,0.03537684362381697,-0.020728250639513134,-0.9972482830286026,-17.86582123476574,3100.0,0.01572265625,-17.584639587619783,0.6235743463039398,0.0,0.2528977871443625,0.6159389672987479,-2.119954161363421,-5.968072017051176,0.6,0.00020414918326423505,-0.11909419689327479,-11.562148632237943,0.0,5.8013949903117235,0.0011688366023008712,0.47331460674157305,0.13333333333333333,-9.892470120939144,-0.03206945275887847,-0.9993137031793594,1775027.0,-5.899518640368067,-0.7383171951853,30,11.755511668205141,-1.3255899825948882,5.34146914295403,0.5078249990940094,-11.648239639948686,712.0,0.1218017578125
0.5459146037697792,-12.225817771718273,1887.0,480.0,0.3763638541102409,0.0,-5.69836358576715,0.03512223307043314,-0.021478342171758414,-0.9972255498170852,-16.172557080125344,3200.0,0.0155517578125,-20.910677371104953,0.6299325942993164,0.0,0.3052464228934817,0.6269493644831498,-2.0962729400249374,-6.032438072424415,0.55,0.00020220962614985182,-0.11980978045612574,-12.30592660410558,0.0,5.863922009399822,0.0011746575648430735,0.7562904385334291,0.06666666666666667,-10.320846193194225,-0.03246081303805113,-0.9993203625082969,1826290.0,-5.968488745362624,-0.7452951780545846,31,12.481037976743831,-1.6375627014643976,4.452890863385075,0.5147315010428428,-12.377220430853207,1391.0,0.113037109375
0.5515009358525276,-9.391656816645161,1873.0,495.0,0.3786663725972176,0.0,-5.771492723357747,0.035276923701167105,-0.02327741663902998,-0.9974437251687049,-17.364038669026076,3300.0,0.0151611328125,-10.69023068560486,0.6351699590682983,0.0,0.29257875066737854,0.7757620887972069,-2.137782561017957,-6.088684839541904,0.65,0.0001953689512447454,-0.12122865989804268,-9.743230086648344,0.0,5.920229091306618,0.0011187942989636212,0.9017605633802817,0.0,-11.235225927780029,-0.03425712306052446,-0.9993438392877578,1878045.0,-5.967705172047263,-0.7529182362435677,32,9.629455210200735,-1.5841490461895933,6.204841523194537,0.5196453481912613,-9.86961361599611,2840.0,0.099658203125
0.555114072561264,-10.711767858070655,1906.0,510.0,0.38086883798241616,0.0,-4.497787575823477,0.03485381016507745,-0.02431769813410938,-0.9972413256764412,-15.646292903048286,3400.0,0.0162841796875,-3.839231897390377,0.6443156152963638,0.0,0.36621196222455404,0.6701214702626224,-2.037701445669518,-4.868603731402575,0.65,0.0001850701308285352,-0.12009416371583939,-11.03985692035883,0.0,4.636564376407892,0.001170617903699167,0.821353065539112,0.0,-10.039984258290273,-0.03389971889555454,-0.9993792071938514,1927384.0,-4.8140432254319,-0.7600681878666364,33,10.866683507696797,-1.4564759491174426,6.356647227025521,0.5251293987035751,-11.083159956312269,1892.0,0.1103271484375
0.5612363219261169,-11.216757618844978,1963.0,525.0,0.3864032723009586,0.0,-4.795053914152879,0.03451059833168983,-0.02321722833439708,-0.9968903809785843,-14.558302885492875,3500.0,0.016162109375,-16.361005668851632,0.6528169602155686,0.0,0.2913907284768212,0.5803215544241093,-2.065427427839313,-5.1199447184859395,0.5,0.00018141016407753342,-0.12266956865787507,-11.462682969591606,0.0,4.951078931462985,0.0012604806339368223,0.6700507614213198,0.3333333333333333,-9.205068078778204,-0.035481659974902865,-0.9993917614221572,1979271.0,-5.14157545511967,-0.7597234285985905,34,11.470965915839535,-1.2205143178865019,5.057578122372251,0.5317878112196922,-11.556255862738315,985.0,0.1248046875
0.5656404003500939,-11.54851924387105,1697.0,540.0,0.388493524491787,0.0,-5.10761130554318,0.03463221695274114,-0.02448495673015714,-0.9970059096813202,-15.803717743352564,3600.0,0.0171630859375,-19.311682811674505,0.6595279470086097,0.0,0.2498526812021214,0.602181384624229,-2.0642295058631133,-5.434138004302025,0.67,0.00017602386324142572,-0.12427438162267208,-11.75455061193819,0.0,5.2518695310477455,0.0012308969016885385,0.01699029126213592,0.0,-10.4614336452323,-0.036454565823078156,-0.9994102597236634,2028078.0,-5.409513082221816,-0.7609914786902664,35,11.773841226843235,-1.2942969306639611,4.189987568877354,0.537820503115654,-11.840924807229488,412.0,0.1398193359375
0.5724416300654411,-11.36546299847227,1861.0,555.0,0.39315278753638266,0.0,-5.231318108899022,0.03583679171279073,-0.025658115278929472,-0.9967714935541153,-17.99793987710906,3700.0,0.015283203125,-19.655292485210826,0.6665529131889343,0.0,0.1826974744760881,0.6189743193909514,-2.074260013584717,-5.583921977012628,0.59,0.00017545046503073536,-0.11711245253682137,-11.587849376590132,0.0,5.379229639569002,0.001290917315054685,0.9236016371077762,0.0,-8.908846022482438,-0.038103175535798076,-0.9994122162461281,2082483.0,-5.510909790810016,-0.7598017852200428,36,11.610623875458078,-1.3576870933318488,4.893049712050722,0.5462224677205085,-11.679644037884097,3665.0,0.119921875
0.5761341139674186,-6.773917814925251,1447.0,570.0,0.39616227298974993,0.0,-5.447694915388677,0.03642156021669507,-0.026505589392036198,-0.9970454797148705,-15.921358438007713,3800.0,0.0153564453125,-19.598375242637953,0.6742425248026848,0.0,0.36281962681409813,0.6477066083049718,-2.1115904710470206,-5.792643729109019,0.88,0.00019719021001947113,-0.11704651024192572,-7.382376870122991,0.0,5.616318956432464,0.0012207663647131994,0.9590818363273453,0.06666666666666667,-9.184691913025027,-0.040369321778416636,-0.9993375897407532,2121846.0,-5.7014489585281805,-0.7572379621968139,37,7.036286050669721,-1.5517941061818306,4.169855174382336,0.5546435818076134,-7.5689362116789,5010.0,0.088916015625
0.5802616670727729,-11.222651984673622,1240.0,585.0,0.40145034715533257,0.0,-5.447027148836425,0.037246950808912514,-0.029137745825573803,-0.9973708763718605,-16.73160809241857,3900.0,0.016064453125,-16.864767763176992,0.6825315564870834,0.0,0.36693548387096775,0.620838771822169,-2.0170246045210662,-5.800425302248245,0.92,0.0002054860186035512,-0.11875687334686517,-11.3395915446385,0.0,5.590998196173096,0.0011374467678251677,0.38317757009345793,0.0,-9.98361376181749,-0.03998582186177373,-0.9993091136217117,2156873.0,-5.723849544191865,-0.7607098466982279,38,11.5176699750488,-1.406423112693257,4.496288391392566,0.5595376089215278,-11.44581908861436,642.0,0.1001953125
