train_0/avg_q,train_0/q_loss,train_1/reward_-0.0_frac,train_1/avg_q,test_1/avg_q,train_1/n_subgoals,test_1/subgoal_succ_rate,train/success_rate,train_0/current_q,train_1/fw_bonus,policy/steps,train_1/q_grads,train_1/reward_-1.0_frac,train_0/reward,train_0/q_grads_std,train_1/q_grads_std,train_1/mu_grads_std,train_1/current_q,train_1/mu_loss,train_1/subgoal_succ_rate,train_1/target_q,test_1/n_subgoals,train_0/next_q,train_0/fw_loss,test/episodes,train_0/mu_grads_std,train_0/mu_loss,train_1/mu_grads,train_0/target_q,train_0/q_grads,train_1/next_q,epoch,train_1/q_loss,train_0/mu_grads,test/success_rate,train/episodes,train_1/reward_-27.0_frac,train_1/reward,train_0/fw_bonus,train_1/fw_loss,train_0/reward_-0.0_frac,train_0/reward_-1.0_frac,test_0/avg_q
-8.405108808304277,0.5486161218009047,0.0,-16.054397154244366,-16.770478371506986,2614.0,0.0,0.08,-5.978074592104974,-0.993807464838028,832767.0,0.02347957165911794,0.005322265625,-0.8046165259809641,0.2762520745396614,0.4141508713364601,0.08689817041158676,-15.496603562482738,17.377119138093583,0.306044376434583,-15.669119203448016,675.0,-5.623664256748397,0.00030516201222781093,275.0,0.42236448675394056,5.7785952954517334,0.019959809258580208,-5.906991284439149,0.02681522537022829,-17.34943926074443,10,4.490609329158403,-0.08589391820132733,0.0,1100.0,0.0,-1.7399335185014935,-0.9987105935811996,0.001983275846578181,0.0,0.0010498046875,-4.876251165305816
-11.747607583930709,0.6280618763953715,0.0,-16.75303413676596,-18.19342569926815,2608.0,0.055944055944055944,0.07,-5.668921468006782,-0.9939208477735519,903954.0,0.021025878470391036,0.0047607421875,-0.8042651134914195,0.28449506759643556,0.42602615654468534,0.08689817041158676,-15.169299235495547,16.89737985485782,0.34547546012269936,-15.327278928932065,715.0,-5.342483129856992,0.00028689089849649464,300.0,0.4364799775183201,5.425534384905566,0.019959809258580208,-5.6688814057059025,0.02746411468833685,-16.872881231126115,11,4.636910419776183,-0.09029258899390698,0.0,1200.0,0.0,-1.7147460662134109,-0.9987890094518661,0.0019560270040528847,0.0,0.0013916015625,-3.6405839303402763
-9.439731091677249,0.3800048866087417,0.0,-16.947305026421628,-16.310068696846322,2637.0,0.08660351826792964,0.06,-3.013228585260399,-0.9942034587264061,975611.0,0.020623209653422236,0.0048828125,-0.8080369414688903,0.2895356111228466,0.435876290500164,0.08689817041158676,-15.185148205558724,16.834772007051374,0.35267349260523323,-15.323789625038383,739.0,-2.699715816584802,0.0002755825644271681,325.0,0.45036311373114585,2.823044631729956,0.019959809258580208,-3.269304961251509,0.027265856275334954,-16.80911385735209,12,4.371115053873376,-0.09649553038179874,0.0,1300.0,0.0,-1.7358102224461618,-0.9988375514745712,0.0018881046795286237,0.0,0.003466796875,-1.0557887952004008
-9.794397820771744,0.6024974916280239,0.0,-16.318549524717064,-16.904125118670965,2682.0,0.7592910234419669,0.01,-6.507461705434986,-0.9946726188063622,1053439.0,0.02003874578513205,0.0052490234375,-0.8108365500971558,0.29699688628315923,0.44227798879146574,0.08689817041158676,-15.673547098762658,17.53074026935489,0.26025354213273677,-15.827763604113523,1749.0,-6.163512328668977,0.0002565626386058284,350.0,0.46313019543886186,6.315909346616585,0.019959809258580208,-6.479342090085533,0.028732651378959417,-17.53134779782473,13,5.1026533815857285,-0.10060317181050778,0.0,1400.0,0.0,-1.7609593587440031,-0.9989191919565201,0.001775344819179736,0.0,0.0033203125,-1.1895453943788055
-11.934972182524978,0.7247017893899267,0.0,-16.44212253314941,-16.531833763781226,2686.0,0.0,0.02,-6.737897965104359,-0.9953379064798356,1123862.0,0.019455072982236744,0.00546875,-0.8087192277409485,0.3032141089439392,0.4492140345275402,0.08689817041158676,-15.990808112478783,17.9138940260128,0.3812360387192852,-16.154130516657013,675.0,-6.443766579732733,0.00023068870650604366,375.0,0.4812185488641262,6.622216505830406,0.019959809258580208,-6.702185002394134,0.028962334012612702,-17.899108975786525,14,3.189496062578208,-0.10666770096868276,0.0,1500.0,0.0,-1.7310063582874136,-0.9990302413702011,0.0016154504555743188,0.0,0.0053466796875,-6.164304432656662
-12.873483897930592,0.4968240048805786,0.0,-16.585758034134578,-18.330571045903444,2677.0,0.9981366060528176,0.02,-7.130831421327775,-0.995426693558693,1197186.0,0.018625243147835136,0.00546875,-0.8083495609731471,0.3112847343087196,0.4557728961110115,0.08689817041158676,-15.98208221864021,17.832657009557746,0.32461710870377286,-16.15968426898936,15563.0,-6.821559850705045,0.00022092317158239894,400.0,0.4964009128510952,6.938813096641887,0.019959809258580208,-7.130689433763213,0.03001838568598032,-17.804883413441747,15,2.8849935700675315,-0.10779910292476416,0.0,1600.0,0.0,-1.7068686189464644,-0.9990721672773362,0.001594113642931916,0.0,0.00927734375,-1.8837391674436752
-12.740707085940082,0.9738017618994054,0.0,-17.283231915544334,-18.773043131300952,2642.0,0.957765068191817,0.07,-6.343337787258525,-0.9953849017620087,1264881.0,0.018277026154100894,0.0052978515625,-0.8113816525663424,0.31818490400910376,0.46253192946314814,0.08689817041158676,-16.0919954660261,17.900109854987896,0.41521574564723696,-16.25617536452167,6819.0,-6.063927924391433,0.0002187109370424878,425.0,0.5064869076013565,6.256841486589636,0.019959809258580208,-6.29402490172567,0.031088824197649956,-17.871366857306423,16,2.7771820387119974,-0.11212398093193769,0.0,1700.0,0.0,-1.6917964579552063,-0.9990816652774811,0.0016041550348745658,0.0,0.0154541015625,-2.2681488326812635
-13.062359559628568,0.7233592891398944,0.0,-17.42112961573167,-18.380459516278115,2641.0,0.8894230769230769,0.05,-3.154741863519301,-0.9957881346344948,1335474.0,0.017947700573131442,0.0052734375,-0.8124779217403557,0.3255398370325565,0.4714435741305351,0.08689817041158676,-16.316825183359075,18.1629140752338,0.3718288527073078,-16.4931816391446,3328.0,-2.9216324595145524,0.0002084363590256544,450.0,0.5169565841555596,2.956370038992006,0.019959809258580208,-3.5120583789309734,0.031413943693041804,-18.139827301205763,17,2.341679661842122,-0.11217914689332247,0.0,1800.0,0.0,-1.6833799024519975,-0.9991257712244987,0.0015072466572746634,0.0,0.0137939453125,-0.5250524496819171
-9.961192960276147,0.5136000258398661,0.0,-17.537633554508687,-17.28492150872468,2640.0,0.9997742536260511,0.06,-5.334222532332849,-0.9957529678940773,1406511.0,0.016368095483630895,0.005908203125,-0.8128087132572546,0.33279079720377924,0.4776571117341518,0.08689817041158676,-15.931589140781691,17.56444267645595,0.3704545454545455,-16.099978389087738,17719.0,-4.960131939373398,0.00020787655375897884,475.0,0.5278348952531815,5.139260206079895,0.019959809258580208,-5.239658292650074,0.031555553711950776,-17.558772300673454,18,2.762317319574234,-0.11061414517462254,0.0,1900.0,0.0,-1.6951787277030235,-0.9991281554102898,0.0015156974928686394,0.0,0.0114501953125,-1.3675652588874434
-12.478303045833766,0.631002185796467,0.0,-16.811667614715688,-17.80598548674866,2614.0,0.9843406237867219,0.08,-0.47848925145150983,-0.9961863964796066,1476099.0,0.015065116458572447,0.00625,-0.811870190690388,0.34155151098966596,0.48420563265681266,0.08689817041158676,-15.718414562652175,17.453728636148593,0.35807192042846214,-15.880692377346628,7727.0,-0.42195345187872296,0.00020721548462461216,500.0,0.5408449754118919,0.4648188239916521,0.019959809258580208,-1.1384121399606446,0.03295529540628195,-17.440467460903456,19,2.8798247108173824,-0.11426815409213305,0.0,2000.0,0.0,-1.698898866151285,-0.9991310030221939,0.0014115244819549843,0.0,0.016162109375,-0.9398622718851134
-10.063956949429768,0.7468816588001295,0.0,-17.006863883679006,-17.378552504605068,2693.0,0.9997016706443914,0.02,-7.045438668998242,-0.9961896941065789,1549999.0,0.013792919460684061,0.006298828125,-0.8108463048905833,0.3487399183213711,0.4908783033490181,0.08689817041158676,-15.665209217201527,17.56467092807507,0.3330857779428147,-15.837938446474539,16760.0,-6.730453817241299,0.0002122021312970901,525.0,0.5515677720308304,6.8170665636737455,0.019959809258580208,-7.061893598214001,0.03440859755501151,-17.56097375364221,20,3.4699711568479232,-0.11768757868558169,0.0,2100.0,0.0,-1.6533560775351361,-0.9991096049547196,0.0014107337599853053,0.0,0.0213134765625,-0.6056278256555431
-12.006571053067079,0.48387515717352236,0.0,-17.135143463356222,-17.729407777753654,2639.0,0.9995135172701369,0.04,-6.72472946528311,-0.9956860631704331,1621789.0,0.012446940876543522,0.0064697265625,-0.8088710930620436,0.35363869890570643,0.4976569302380085,0.08689817041158676,-15.533738787006635,17.637449924752637,0.3387646835922698,-15.702828982062991,14389.0,-6.372266336025282,0.00021111782407388092,550.0,0.5632295548915863,6.534516481129678,0.019959809258580208,-6.6473706217800625,0.03504707682877779,-17.59481566453716,21,3.1941684624984727,-0.1207748157903552,0.0,2200.0,0.0,-1.6449743765224412,-0.9991142600774765,0.0015317775018047542,0.0,0.0142333984375,-2.07800713138472
-14.219433179798365,0.7117991596386762,0.0,-17.506399577957485,-20.674373471274674,2655.0,0.0,0.04,-6.427375577958225,-0.996071594953537,1692434.0,0.01189144141972065,0.0053955078125,-0.8126391211153532,0.3591779127717018,0.5073563635349274,0.08689817041158676,-15.724961308827739,18.126571212077824,0.3728813559322034,-15.896805467907981,675.0,-6.081531322604236,0.0002129557957232464,575.0,0.573784913122654,6.195236452872338,0.019959809258580208,-6.405174144403182,0.03503760201856494,-18.068456361858253,22,4.107277219853822,-0.12299724500626326,0.0,2300.0,0.0,-1.6596446780000407,-0.9991063624620438,0.0014391208038432523,0.0,0.0169677734375,-1.0728991309928981
-11.38926907354242,0.5253425814890644,0.0,-17.66811383213351,-19.543550229137054,2662.0,0.9982582732022891,0.04,-6.9713822715170295,-0.9965023711323738,1768286.0,0.010012639150954784,0.0062744140625,-0.8143997169499926,0.3634274087846279,0.5152821630239487,0.08689817041158676,-16.086370038074396,18.425007329668528,0.28399699474079637,-16.289882546855146,16076.0,-6.595658093942456,0.00020597090842784383,600.0,0.5820254325866699,6.7517910144376945,0.019959809258580208,-6.899042625731336,0.035726049821823834,-18.3996907028535,23,3.4275588651973594,-0.12009338960051537,0.0,2400.0,0.0,-1.6684172019886319,-0.9991363510489464,0.0013355854491237551,0.0,0.020166015625,-1.5042824164884796
-14.342871694866083,0.42033470477735124,0.0,-17.80664793139737,-21.50964303671917,2662.0,0.9967596759675967,0.02,-6.926165274980003,-0.9962431788444519,1840899.0,0.009093728754669428,0.0066162109375,-0.8158577791800781,0.3677633799612522,0.5246802911162376,0.08689817041158676,-16.72955697156497,19.063227668285435,0.31930879038317056,-16.913473701578443,16665.0,-6.562980430885612,0.00020913088337692898,625.0,0.5895810827612877,6.667710738825276,0.019959809258580208,-6.9440854310545745,0.03606970589607954,-19.037387351181952,24,3.0166457968441884,-0.11988620441406965,0.0,2500.0,0.0,-1.6602675810485379,-0.9991227984428406,0.0013978814007714392,0.0,0.0216796875,-1.0949637785976647
-13.899382884874889,0.44649279343973164,0.0,-18.73745823913416,-19.03978694030475,2661.0,0.9737522099823201,0.03,-8.28557289411524,-0.9957215741276741,1910238.0,0.008105930918827654,0.005859375,-0.8205439161909454,0.37318446561694146,0.5314591243863106,0.08689817041158676,-16.950184495382423,19.00945469032819,0.3769259676813228,-17.138135478617606,7353.0,-7.943465613187934,0.00019839021770167163,650.0,0.5974916860461235,8.104557878560119,0.019959809258580208,-8.325937158728067,0.037533174734562635,-18.98241938234184,25,3.2301212989383266,-0.12023214977234602,0.0,2600.0,0.0,-1.7110443783807567,-0.9991688951849937,0.0015232426667353138,0.0,0.0150146484375,-1.2548035858349535
-16.808660113789422,0.5063696414382047,0.0,-17.56721314265376,-20.404040609656775,2700.0,0.9939748515543136,0.0,-6.169075174625476,-0.9959858387708664,1982405.0,0.007042696024291218,0.0055908203125,-0.8252815601590555,0.3774213492870331,0.5361861005425453,0.08689817041158676,-17.32412773579542,19.121881549282783,0.3511111111111111,-17.505198623626768,11452.0,-5.787176167616576,0.0001864012549049221,675.0,0.6042732477188111,5.9679145420178,0.019959809258580208,-6.147435851476107,0.03799068005755544,-19.078881432246458,26,2.8633275532437987,-0.12351145576685667,0.0,2700.0,0.0,-1.7056833441827621,-0.9992203429341316,0.0014597309229429812,0.0,0.018994140625,-1.4909889920442363
-13.185487642731436,0.8477941225033281,0.0,-18.884110243818014,-21.65153882580169,2651.0,0.99797729348819,0.04,-3.92451650508965,-0.99649318754673,2052402.0,0.005727302515879273,0.007177734375,-0.825580069629359,0.3808517560362816,0.5428337141871452,0.08689817041158676,-17.159304505936312,18.95029917988857,0.36099585062240663,-17.364828323862618,15326.0,-3.7112955683434556,0.00018381962945568375,700.0,0.6105088338255882,3.8258911159861597,0.019959809258580208,-3.9600052250069107,0.038106448110193016,-18.866678634498243,27,3.0678489480130446,-0.12668081521987914,0.0,2800.0,0.0,-1.6973432695223891,-0.9992314293980599,0.0013377944793319329,0.0,0.0336669921875,-1.5337950809655776
-10.063455630739263,0.7528826283016024,0.0,-20.18076884969051,-24.579803995429458,2653.0,0.9727616645649433,0.06,-5.658455403847237,-0.9962162658572197,2119176.0,0.0038597136503085495,0.00634765625,-0.8274945552482678,0.38675369545817373,0.5502631559967994,0.08689817041158676,-17.41799666850925,19.15888416244868,0.4334715416509612,-17.610711130813996,7930.0,-5.286954126864151,0.00019044788496103138,725.0,0.6143713027238846,5.4490130782161765,0.019959809258580208,-5.526929155820494,0.040471992641687396,-19.089591070994935,28,3.457943830775124,-0.13128449730575084,0.0,2900.0,0.0,-1.6741091046496877,-0.9992029711604118,0.0014043500850675628,0.0,0.03623046875,-1.31564916285822
-9.645755102360011,0.5112425320597991,0.0,-22.308746558137283,-22.041405172467112,2640.0,0.0,0.03,-7.415480914175137,-0.9960765674710274,2185043.0,0.002917781553696841,0.0068603515625,-0.8354383604244504,0.3904063329100609,0.5567320182919502,0.08689817041158676,-17.21949460668536,18.704871160025043,0.4715909090909091,-17.38694415149541,675.0,-7.031535100405293,0.00018614489235915243,750.0,0.6197606533765793,7.205822372045624,0.019959809258580208,-7.401293894889653,0.03968487540259957,-18.637911656475023,29,3.6405486524894144,-0.13430981300771236,0.0,3000.0,0.0,-1.6212682583740388,-0.9992214515805244,0.0014379256725078448,0.0,0.0218017578125,-1.2955987550668837
-12.280506411601197,0.4658709746277691,0.0,-19.6875305840146,-21.216811131536186,2649.0,0.9896771771771772,0.05,-7.222103357138425,-0.9966815397143364,2253994.0,0.0015365036408184097,0.006298828125,-0.8373377657306265,0.3975759260356426,0.5615526273846626,0.08689817041158676,-16.433340552732336,17.68199419290185,0.4163835409588524,-16.58626848889511,10656.0,-6.829908587904884,0.00017136044516519178,775.0,0.6223554328083992,6.983034710801438,0.019959809258580208,-7.192147569313025,0.0409623833373189,-17.649752069937016,30,3.191247520237625,-0.13413110449910165,0.0,3100.0,0.0,-1.6121103012366802,-0.9992849126458168,0.001292524390737526,0.0,0.026171875,-2.242499927908431
-13.644535961483479,0.5027234466644734,0.0,-20.303725570291494,-21.790838302174173,2700.0,0.9957374788441046,0.0,-7.258035053666146,-0.9965517550706864,2319467.0,0.0012606803851667792,0.00673828125,-0.8436097293269995,0.40519582107663155,0.5684281498193741,0.08689817041158676,-16.251568781286842,17.427054797263867,0.4777777777777778,-16.419013590154528,15953.0,-6.858183439800195,0.00015543868958047823,800.0,0.6261536747217178,7.027138265526735,0.019959809258580208,-7.215562611333413,0.04014525441452861,-17.374426898557463,31,3.0087124762561896,-0.1359250582754612,0.0,3200.0,0.0,-1.5566010722395731,-0.999353238940239,0.001323717163177207,0.0,0.051123046875,-1.8840208478847047
-13.561304943760852,0.45155985706018253,0.0,-20.123408334500816,-19.73097050993248,2665.0,0.9964410589410589,0.05,-7.462162135092953,-0.996313638985157,2383936.0,0.0004716450748674106,0.006005859375,-0.8462204517141799,0.4099486730992794,0.5747827097773552,0.08689817041158676,-16.238472389746033,17.28840715470193,0.4878048780487805,-16.407315911056315,16016.0,-7.063973287478578,0.00015048800869408297,825.0,0.6321578681468963,7.235288972154455,0.019959809258580208,-7.439274293324113,0.03973320676013827,-17.264167501774182,32,3.3373633809580587,-0.13913130536675453,0.0,3300.0,0.0,-1.5116211726162874,-0.999374495446682,0.0013809466327074915,0.0,0.0424072265625,-1.601968090462523
-14.440851253128866,0.5917678789260734,0.0,-20.503976234466066,-21.199505041624096,2606.0,0.9999418367940441,0.07,-7.289413277310004,-0.9971004590392113,2447252.0,9.310303912570816e-05,0.006298828125,-0.8499296810776287,0.41455106139183046,0.5814188480377197,0.08689817041158676,-16.596314080742268,17.700523811417572,0.49769762087490405,-16.768064623075674,17193.0,-6.911154690586743,0.00014559598075720715,850.0,0.6368514493107795,7.139568107380123,0.019959809258580208,-7.269479095752177,0.0400672328658402,-17.688530734193634,33,2.9274454735011948,-0.14007904157042503,0.0,3400.0,0.0,-1.4970609759846412,-0.9993954986333847,0.0011918396514374763,0.0,0.0619384765625,-3.4639215363377263
-15.558017341000724,0.4790679037113671,0.0,-20.248626354413137,-21.9771525609616,2606.0,0.9956529781724011,0.07,-7.8232924127403205,-0.9972928002476692,2512641.0,1.634908809933222e-05,0.00576171875,-0.8530419459173573,0.4197387047111988,0.5893955945968627,0.08689817041158676,-16.982666859838208,18.020890134536153,0.4535686876438987,-17.179963686393936,10812.0,-7.4283446037532554,0.00013446636621665674,875.0,0.6407442346215249,7.566431073070952,0.019959809258580208,-7.817678333243633,0.03968363450840116,-18.00639323987279,34,2.414489304317029,-0.13914060816168786,0.0,3500.0,0.0,-1.4611586097416875,-0.9994432657957077,0.001145613464177586,0.0,0.081298828125,-0.9130751839812525
-12.50546904245504,0.4779435201104921,0.0,-21.13009981091148,-22.599682987032924,2622.0,0.9533523908523909,0.07,-6.465900723155068,-0.9971910506486893,2575887.0,-0.0010648590978235006,0.00703125,-0.8601283206575318,0.42367520108819007,0.5962705761194229,0.08689817041158676,-17.266078341596106,18.40857498166511,0.4977116704805492,-17.46612430287727,7696.0,-6.018862461218139,0.00013153242034604772,900.0,0.6449385643005371,6.211895233480797,0.019959809258580208,-6.422792139941521,0.0380444067530334,-18.380635370096186,35,2.7264219749004646,-0.13625328727066516,0.0,3600.0,0.0,-1.4750359567609848,-0.9994558706879616,0.001170068192004692,0.0,0.0431396484375,-2.423849299836933
-10.569018274723968,1.5927151441415053,0.0,-22.01370859971053,-24.913488840826762,2583.0,0.11533420707732635,0.1,-3.5594493186345586,-0.9971746549010276,2639509.0,-0.0025245113298296928,0.007080078125,-0.8612658370242571,0.429697797447443,0.6010368674993515,0.08689817041158676,-17.277548553340228,18.44504846825435,0.4804490902051878,-17.470087323578404,763.0,-3.342924628429272,0.00012479031356633642,925.0,0.6504728838801384,3.2356393738403426,0.019959809258580208,-3.943669913798318,0.03735911473631859,-18.433500374267805,36,3.2327997339445047,-0.13763946667313576,0.0,3700.0,0.0,-1.4665316640974198,-0.999484796822071,0.0011740094021661207,0.0,0.1029296875,-0.12404321344428852
-8.2713616494982,0.6816911488174947,0.0,-20.39726254187205,-22.754542313987272,2687.0,0.9992889520931473,0.02,-4.490678233792452,-0.9967299461364746,2713480.0,-0.0025796700094360856,0.006591796875,-0.8544102984422353,0.43229086995124816,0.6045642524957657,0.08689817041158676,-17.3969129564883,18.747855383182458,0.3222925195385188,-17.554718685945012,11251.0,-4.091572979828998,0.00013392350392678055,950.0,0.6548342525959014,4.279006413534406,0.019959809258580208,-4.4514445496794774,0.03766783019527793,-18.727176495689314,37,3.731421480555042,-0.1342979595065117,0.0,3800.0,0.0,-1.5316535484947962,-0.999445590376854,0.0012808900064555928,0.0,0.0918212890625,-2.9324180309053784
-10.249508788419012,0.8284123440884571,0.0,-20.51691892076705,-25.357687667428742,2685.0,0.984700581941055,0.03,-6.295177995030887,-0.9969544723629952,2780150.0,-0.0037087318953126667,0.0065185546875,-0.8518954992701765,0.4399056427180767,0.6085900694131852,0.08689817041158676,-17.016527081876426,18.40900029625048,0.45884543761638735,-17.18482954079004,10654.0,-5.92971954396131,0.00013399366816884138,975.0,0.6609158366918564,6.016434322535353,0.019959809258580208,-6.312651792282231,0.03870465364307165,-18.37275129321882,38,3.8551406902482968,-0.13754606060683727,0.0,3900.0,0.0,-1.5095612256845925,-0.9994452863931655,0.0012269259343156591,0.0,0.08349609375,-1.4844727662024713
