train_0/q_grads_std,train_0/target_q,train_1/next_q,train_1/q_grads,train_0/avg_q,test_1/subgoal_succ_rate,test_1/avg_q,train_1/fw_loss,train_1/fw_bonus,train_1/mu_grads_std,train_1/reward_-1.0_frac,train/episodes,train_1/avg_q,train_0/mu_grads,train_1/mu_grads,train/success_rate,train_0/q_loss,train_1/q_loss,train_1/q_grads_std,train_0/fw_bonus,train_1/reward_-0.0_frac,policy/steps,train_0/mu_grads_std,train_1/reward_-27.0_frac,train_0/fw_loss,train_0/reward_-1.0_frac,train_1/reward,train_0/mu_loss,train_1/n_subgoals,test_1/n_subgoals,train_0/q_grads,epoch,test_0/avg_q,train_0/next_q,train_0/current_q,train_0/reward_-0.0_frac,train_1/subgoal_succ_rate,train_0/reward,test/success_rate,train_1/current_q,test/episodes,train_1/target_q,train_1/mu_loss
0.29813820123672485,-10.06544734604962,-24.286116651008363,0.0839672276750207,-26.953807788120503,0.004424778761061947,-20.875863420035923,0.000498378377960762,-1.001427337527275,0.36042653024196625,0.0016845703125,1700.0,-20.183076706237205,0.008312635123729706,-0.02316760318353772,0.0,0.7459299875885316,21.794394094295114,0.5880881786346436,-0.9999504685401917,0.0,1500587.0,0.2240734100341797,0.0,1.7903418847708962e-05,0.3141845703125,-2.4671781233770163,9.967783855654652,2700.0,678.0,0.041202061157673595,16,-26.969097009599615,-9.916505163382116,-9.878219558673656,0.0,0.00962962962962963,-0.5622923029757658,0.0,-15.818265611999669,425.0,-14.155917778177749,24.24035894019199
0.3003105320036411,-10.082064751135078,-26.996745494555434,0.08925167117267847,-26.96173500585824,0.004424778761061947,-26.967275293238416,0.0005033632842241786,-1.001409563422203,0.36582549214363097,0.002001953125,1800.0,-20.959202619037256,0.008312635123729706,-0.020026916544884442,0.0,0.8278632508800123,13.099779879537142,0.604644575715065,-0.9999504521489143,0.0,1591451.0,0.2240734100341797,0.0,1.7907353662849345e-05,0.297802734375,-2.478617772634607,9.856077124772632,2700.0,678.0,0.04091560365632176,17,-26.96766057208486,-9.854242910012426,-9.842940193418624,0.0,0.004814814814814815,-0.5668882468191441,0.0,-16.671299515992935,450.0,-16.223728711547643,26.998329337516424
0.3019677855074406,-10.181896858829209,-24.554725376259306,0.09362968597561121,-26.899406575587683,0.01171303074670571,-24.43916209370553,0.00042484307050472125,-1.001689425110817,0.3712139390408993,0.0015869140625,1900.0,-22.900228862676034,0.008312635123729706,-0.020947383437305688,0.0,0.9002730645006111,18.99919186465012,0.6224309340119362,-0.9999524250626564,0.0,1681618.0,0.2240734100341797,0.0,1.7319148628303083e-05,0.2909423828125,-2.4867443780713074,10.088355990754625,2700.0,683.0,0.0405540531501174,18,-26.89795936923446,-10.03422096807068,-10.01144878443443,0.0,0.015925925925925927,-0.5649661359526362,0.0,-15.192615829980593,475.0,-14.54814433259286,24.69150659618767
0.3036968052387238,-10.20457708769721,-24.45017263636309,0.09769946057349443,-26.90181044453481,0.0,-21.772080508351426,0.0004695269657531753,-1.0015301674604415,0.37315711230039594,0.001904296875,2000.0,-22.581209122579928,0.008312635123729706,-0.021651604445651174,0.0,0.7267890422878592,10.57902309872364,0.6414936289191246,-0.9999539792537689,0.0,1771713.0,0.2240734100341797,0.0,1.6857370610523503e-05,0.319091796875,-2.4584147663252223,10.110968608724278,2700.0,675.0,0.04037334779277444,19,-27.0,-10.068530887249219,-10.040243370012453,0.0,0.017037037037037038,-0.5647101779108198,0.0,-14.5603976068353,500.0,-14.417475744558136,24.40503466473647
0.3049233675003052,-10.181160517557775,-24.503417036561295,0.10238565485924482,-27.0,0.0,-21.480228746514783,0.00041381923656444994,-1.001728704571724,0.3736809968948364,0.00185546875,2100.0,-21.320935717625723,0.008312635123729706,-0.022475123638287187,0.0,0.6459180961625901,10.85220173566548,0.660114187002182,-0.999956738948822,0.0,1862838.0,0.2240734100341797,0.0,1.604623978437303e-05,0.3460205078125,-2.5212512714737385,10.084846657277003,2700.0,675.0,0.040577421244233844,20,-27.0,-10.053301709905025,-10.030266238837802,0.0,0.0,-0.5655531476637407,0.0,-14.246173191514714,525.0,-14.312418418258536,24.51836623487123
0.30693734213709833,-10.22968409302217,-24.294080594786827,0.10733307506889105,-26.9897459733664,0.0029542097488921715,-21.01682231621538,0.0003980996611062437,-1.0017847537994384,0.3749395482242107,0.0019775390625,2200.0,-21.382460611343713,0.008312635123729706,-0.023293750267475842,0.0,0.847900901755029,8.62363255147846,0.6793434351682663,-0.9999625697731972,0.0,1953775.0,0.2240734100341797,0.0,1.431581354154332e-05,0.337939453125,-2.4937628353971375,10.074650117014226,2700.0,677.0,0.039989877678453925,21,-26.985654813773476,-10.059862318501322,-10.032638038516044,0.0,0.002962962962962963,-0.5631925477257027,0.0,-13.982359659795211,550.0,-14.146601090131043,24.6470017385188
0.3087127566337585,-10.193955863527547,-24.29369871400167,0.10963076613843441,-26.94335804716035,0.004424778761061947,-20.70539720050697,0.0004156903705734294,-1.0017220377922058,0.37522119507193563,0.0018798828125,2300.0,-20.767505735873353,0.008312635123729706,-0.02402808954939246,0.0,0.7331612369084585,8.341941064730566,0.6921402797102928,-0.9999568358063697,0.0,2044492.0,0.2240734100341797,0.0,1.6013500112421752e-05,0.316259765625,-2.418582367163617,10.05781182944836,2700.0,678.0,0.0397768079303205,22,-26.930692206305885,-10.04263734308492,-10.021978158733663,0.0,0.006666666666666667,-0.5647841323512693,0.0,-14.005362772730958,575.0,-14.163124914394064,24.416474197241183
0.30998462736606597,-10.258503915051719,-23.27567444564371,0.1106904311105609,-26.972271778448803,0.0,-19.901367787087587,0.00044138487210148013,-1.001630488038063,0.37657655999064443,0.0022216796875,2400.0,-20.9139907573382,0.008312635123729706,-0.024166527576744555,0.0,0.7421273573974843,5.545886960861404,0.705453471839428,-0.9999730363488197,0.0,2135567.0,0.2240734100341797,0.0,1.1220339297324245e-05,0.3810546875,-2.5203661139330507,10.127884286081828,2700.0,675.0,0.03949587559327483,23,-26.999977764059388,-10.105100761470766,-10.09522117966252,0.0,0.0011111111111111111,-0.5689629825144948,0.0,-13.24503940058338,600.0,-13.376966120931064,24.051161764414964
0.3113429419696331,-10.184103794378615,-26.654504160993234,0.1124177223071456,-26.99975352610815,0.0,-24.451591829151315,0.00038740254240110517,-1.0018228769302369,0.37734796926379205,0.001513671875,2500.0,-22.694214903493407,0.008312635123729706,-0.02378671090118587,0.0,0.7309429290233285,8.785110541915449,0.7166292607784271,-0.9999554112553597,0.0,2226692.0,0.2240734100341797,0.0,1.6439094997622307e-05,0.3513671875,-2.490018705865077,10.004490262319269,2700.0,675.0,0.038979547936469315,24,-26.999685416021883,-9.990918701928186,-9.98164132992451,0.0,0.0,-0.5651682947023801,0.0,-16.38271123910961,625.0,-15.935675782844914,25.921886366047126
0.312494707852602,-9.987396987919352,-23.67282765303638,0.10998600050806999,-26.99967594775098,0.0,-20.17469860289928,0.0003740493935765699,-1.0018704622983932,0.37752691060304644,0.001416015625,2600.0,-23.64598235778319,0.008312635123729706,-0.024284799955785273,0.0,0.6294262812558735,6.974870469503413,0.7254848703742027,-0.9999596044421196,0.0,2317817.0,0.2240734100341797,0.0,1.5193294427717773e-05,0.3571533203125,-2.532547694306049,9.790083684416976,2700.0,675.0,0.03849893184378743,25,-26.998585704248562,-9.761321055368139,-9.743929915464058,0.0,0.0,-0.5621297953708563,0.0,-13.490277695401304,650.0,-13.616908404812056,24.377535500091096
0.31359151005744934,-10.083710182484829,-24.356815656505802,0.11048518233001232,-26.994199933304678,0.0,-19.56732347179159,0.0003669209239888005,-1.0018958687782287,0.37753456830978394,0.0017333984375,2700.0,-21.353144304733604,0.008312635123729706,-0.024363881256431342,0.0,0.7616838757140406,6.408496717619667,0.7322485372424126,-0.9999679863452912,0.0,2408900.0,0.2240734100341797,0.0,1.2714410684111498e-05,0.3750244140625,-2.440580168022643,9.881758630549111,2700.0,675.0,0.037881067115813495,26,-26.998330780009372,-9.870503362654746,-9.860824310704885,0.0,0.0007407407407407407,-0.5654827174876118,0.0,-13.992136898986507,675.0,-14.130813265000176,24.477900003837142
0.31462177708745004,-10.108490431539352,-26.97024425014349,0.11097952127456664,-26.99887943305772,0.0,-26.737005917883707,0.0003623456330387853,-1.0019121676683427,0.3775356709957123,0.001708984375,2800.0,-20.62185816132967,0.008312635123729706,-0.0243669040966779,0.0,0.5858549687490371,12.610480789855842,0.7397395119071006,-0.9999579086899757,0.0,2500025.0,0.2240734100341797,0.0,1.570081200270579e-05,0.3150146484375,-2.4685261398528384,9.934223912020878,2700.0,675.0,0.03792643323540688,27,-26.999977123316082,-9.905494910601382,-9.895288771541052,0.0,0.0,-0.5648942597334099,0.0,-16.15347363450024,700.0,-15.902213424453214,26.91862308865177
0.3155537165701389,-10.173710804879189,-23.804117799179075,0.10776957254856825,-26.88542987703316,0.0,-20.50705557733887,0.000346224525856087,-1.0019696325063705,0.3775357984006405,0.0013671875,2900.0,-23.056517109142952,0.008312635123729706,-0.024365688767284156,0.0,0.5823830662705369,6.507229484829212,0.7404627129435539,-0.9999680206179619,0.0,2590626.0,0.2240734100341797,0.0,1.2702935180186614e-05,0.3341796875,-2.422800757591176,10.020225032870071,2700.0,675.0,0.0371151277795434,28,-26.999999683718453,-9.994064702157385,-9.991000179732328,0.0,0.008148148148148147,-0.5644756472767767,0.0,-13.334291892308425,725.0,-13.46523841217921,24.424292606809793
0.31681641936302185,-10.273899432639558,-23.73223773170249,0.10758928880095482,-26.996935175874018,0.0,-20.106817854358066,0.00037177174672251565,-1.0018785834312438,0.37753922045230864,0.00185546875,3000.0,-20.42026715629097,0.008312635123729706,-0.024372116243466736,0.0,0.6132323857247691,5.170710898340168,0.7419969201087951,-0.99997019469738,0.0,2681747.0,0.2240734100341797,0.0,1.206004384357584e-05,0.385986328125,-2.4187862959348423,10.17796056664374,2700.0,675.0,0.036623725388199094,29,-26.999967283601695,-10.137354396960665,-10.121466166529814,0.0,0.00037037037037037035,-0.5674058772394346,0.0,-13.404843708641863,750.0,-13.539719574368423,24.377053365269557
0.31717030629515647,-10.078625275334566,-24.300034545137553,0.10650692339986563,-26.99897843918727,0.0,-20.397772853667536,0.0003247079439461231,-1.002046322822571,0.37759608030319214,0.0017333984375,3100.0,-20.42721378049682,0.008312635123729706,-0.025142472237348557,0.0,0.6252124054744601,5.4542816526287465,0.7447147458791733,-0.9999563619494438,0.0,2772872.0,0.2240734100341797,0.0,1.6156963044977602e-05,0.30322265625,-2.4625904387237822,9.875850494839913,2700.0,675.0,0.0360637073405087,30,-26.999976866483756,-9.862504255414901,-9.84281773764026,0.0,0.0,-0.5676221459350927,0.0,-13.888068112313007,775.0,-14.050449264118914,24.407903256162562
0.31806444451212884,-10.125059187608242,-24.353959859630926,0.10440312065184117,-26.994974893592527,0.0,-20.59727402404309,0.0003398177512281109,-1.0019924730062484,0.37759608030319214,0.0013671875,3200.0,-20.385570980279503,0.008312635123729706,-0.025142472237348557,0.0,0.5369111557514961,6.556586549328918,0.7466191783547401,-0.9999695762991905,0.0,2863852.0,0.2240734100341797,0.0,1.2239968839367066e-05,0.3517333984375,-2.4692603254512506,9.919037632807424,2700.0,675.0,0.03580364091321826,31,-26.99990052026806,-9.897117422489305,-9.88801454781527,0.0,0.0025925925925925925,-0.5640548953331745,0.0,-13.777190395781883,800.0,-13.933173619710852,24.394122395319403
0.3190696582198143,-10.29178637419233,-24.3525830436549,0.10461561977863312,-26.996390117177132,0.0,-20.547951544088942,0.00031694307253928857,-1.0020740181207657,0.37759608030319214,0.001416015625,3300.0,-20.315378664391357,0.008312635123729706,-0.025142474099993706,0.0,0.6813550100558862,8.9569308446204,0.7484343394637107,-0.9999655246734619,0.0,2954901.0,0.2240734100341797,0.0,1.3439732958886452e-05,0.3439208984375,-2.446685491576136,10.200400685791745,2700.0,675.0,0.03570554964244366,32,-26.99930762931634,-10.169704094355131,-10.145923943405828,0.0,0.0011111111111111111,-0.5648229256647028,0.0,-13.91132772138007,825.0,-14.100636350046154,24.37540904790388
0.319581263512373,-10.248876195572064,-24.399904707607607,0.10337241999804973,-26.996451395024668,0.0,-20.45185379690326,0.0002874590158171486,-1.0021790862083435,0.37759608030319214,0.0011962890625,3400.0,-20.44459652605633,0.008312635123729706,-0.025142479687929153,0.0,0.685764376897288,5.256840108125101,0.7490267232060432,-0.9999815613031388,0.0,3045948.0,0.2240734100341797,0.0,8.687186380029743e-06,0.3891357421875,-2.4091934535616017,10.088687122102423,2700.0,675.0,0.03519537085667253,33,-26.99871908893726,-10.067208405806356,-10.046935664399403,0.0,0.0011111111111111111,-0.5620986652738793,0.0,-13.978107873962614,850.0,-14.163811767670007,24.436697732839963
0.32010782808065413,-10.016888155076852,-23.865823661874554,0.10267625283449888,-26.985092778638595,0.0029542097488921715,-20.490871857408465,0.0003163473629683722,-1.0020761281251906,0.37759608030319214,0.0017333984375,3500.0,-20.48830185373947,0.008312635123729706,-0.025142479687929153,0.0,0.6376547230023212,6.598704015486672,0.7520669505000115,-0.9999666467308999,0.0,3136742.0,0.2240734100341797,0.0,1.311032492594677e-05,0.374658203125,-2.5138124874141794,9.832094367582679,2700.0,677.0,0.03474267451092601,34,-26.99503562965408,-9.81321688928514,-9.802086924106666,0.0,0.005185185185185185,-0.5595497662507114,0.0,-13.587918055968236,875.0,-13.75817787484542,24.424484746100404
0.3205203726887703,-10.120793635902464,-23.338611398424156,0.10245145205408335,-26.99453908115594,0.0029542097488921715,-19.701582080663357,0.00030382881923287643,-1.0021207511425019,0.37759634852409363,0.0010009765625,3600.0,-20.475671862635046,0.008312635123729706,-0.02514183856546879,0.0,0.5560673951331644,8.735308266171817,0.75384271889925,-0.9999749258160591,0.0,3227795.0,0.2240734100341797,0.0,1.0656667143393861e-05,0.3855712890625,-2.4397391690123187,9.963476141191702,2700.0,677.0,0.03491935720667243,35,-26.991368087732994,-9.933040869671734,-9.927493148129377,0.0,0.0011111111111111111,-0.5644407531723118,0.0,-13.360298767047016,900.0,-13.528222300796392,24.207871627376086
0.3219880394637585,-10.277560532545646,-24.06759639380486,0.10215058252215385,-26.967576859111354,0.01171303074670571,-21.232486419138517,0.0002990106935612857,-1.002137929201126,0.377597039192915,0.001123046875,3700.0,-20.328548403868016,0.008312635123729706,-0.02513804375194013,0.0,0.7357949420572136,5.284792526206944,0.7603591457009315,-0.99997069388628,0.0,3318127.0,0.2240734100341797,0.0,1.1913535536223207e-05,0.3739013671875,-2.4270359437203295,10.08837731148769,2700.0,683.0,0.03384881438687444,36,-26.946858403457203,-10.069259239067042,-10.051228722124492,0.0,0.012222222222222223,-0.5644946239444835,0.0,-13.76454061033157,925.0,-13.949021946413911,24.390306640464495
0.32370374277234076,-10.218394935367572,-23.921193106290552,0.10257926769554615,-26.976546469242876,0.0,-20.792626579689067,0.0003360804315889254,-1.0020057886838913,0.37754007503390313,0.001416015625,3800.0,-20.67583549952324,0.008312635123729706,-0.02805223558098078,0.0,0.6479970594836619,5.408042895731353,0.7636804729700089,-0.9999752953648567,0.0,3408792.0,0.2240734100341797,0.0,1.0549414173510741e-05,0.383837890625,-2.4680917790243257,10.012709370119065,2700.0,675.0,0.03380290996283293,37,-26.999942607086208,-10.007397494347606,-9.993603586760946,0.0,0.007407407407407408,-0.5650450917961279,0.0,-13.536537338295332,950.0,-13.722567005066622,24.255713723076987
0.32453272938728334,-10.23074314757725,-24.229892500121018,0.10417958293110133,-26.98899241742864,0.0,-19.43254435456179,0.00032290097115037495,-1.0020527601242066,0.37978578358888626,0.001171875,3900.0,-20.46516134984998,0.008312635123729706,-0.028979768231511115,0.0,0.7123562752919802,5.27284447406372,0.7682942152023315,-0.9999699622392655,0.0,3499670.0,0.2240734100341797,0.0,1.2125655280215141e-05,0.37470703125,-2.4465886298341504,10.081766454013472,2700.0,675.0,0.03345300620421767,38,-26.99999968165744,-10.0456840980825,-10.03597648870221,0.0,0.003703703703703704,-0.5649888297324651,0.0,-14.016451723096926,975.0,-14.197858791272825,24.24656483129791
