train_1/mu_loss,train_1/fw_loss,train_0/fw_bonus,train_0/reward_-0.0_frac,train_0/mu_loss,train_1/target_q,train_1/reward_-0.0_frac,policy/steps,test/episodes,test_1/subgoal_succ_rate,train_0/avg_q,train_1/subgoal_succ_rate,train_0/mu_grads,train/success_rate,train_1/next_q,train/episodes,train_1/q_grads,train_1/reward,train_1/mu_grads_std,test_1/n_subgoals,epoch,train_0/q_loss,train_0/target_q,train_0/current_q,train_1/reward_-1.0_frac,train_1/reward_-27.0_frac,train_0/mu_grads_std,train_0/fw_loss,train_0/reward,train_1/q_loss,train_0/q_grads_std,train_0/next_q,train_1/avg_q,train_0/reward_-1.0_frac,test_0/avg_q,train_1/fw_bonus,test_1/avg_q,train_1/mu_grads,train_0/q_grads,test/success_rate,train_1/current_q,train_1/q_grads_std,train_1/n_subgoals
1.0000024136218035,0.08267178200185299,-0.9990088537335395,0.0,9.410987595110564,-2.659135253899465,0.0,1000315.0,275.0,0.0,-27.0,0.0,-0.013262977940030396,0.0,-3.2903829426590675e-06,1100.0,-0.03319719135761261,-2.659132980856884,0.4321429945528507,675.0,10,0.20430376740604062,-9.672778798953516,-9.51468266058109,0.007421875,0.0,0.35299974456429484,0.008218913001473992,-0.6100488449108525,0.0720915787695278,0.19523563385009765,-9.405677065065918,-20.24001437726435,0.15498046875,-27.0,-0.9927330955862999,-20.411199233743716,-0.024692238448187707,-0.004830156883690507,0.0,-2.6669990815139664,0.2641466177999973,2700.0
1.0000000920311607,0.08065066952258348,-0.9990023016929627,0.0,9.348339721147646,-2.6335908459544575,0.0,1091440.0,300.0,0.0,-27.0,0.0,-0.01523200327064842,0.0,-8.441849210204973e-08,1200.0,-0.03569547738879919,-2.6335907906155627,0.4348102755844593,675.0,11,0.21707076390143212,-9.618762022427813,-9.460193653556303,0.0064453125,0.0,0.36133487448096274,0.00827054182300344,-0.6169685916560411,0.05723651046599837,0.20114602334797382,-9.34155818468246,-19.95528040034033,0.15322265625,-27.0,-0.9929568976163864,-20.368361864473464,-0.023548056464642288,-0.004610777145717293,0.0,-2.640927335641409,0.2747615225613117,2700.0
1.0000000332395942,0.07786089014261961,-0.9989900469779969,0.0,9.29998345184754,-2.6826487673428927,0.0,1182565.0,325.0,0.0,-27.0,0.0,-0.012906667636707425,0.0,-3.6498086788714485e-08,1300.0,-0.03741148607805371,-2.6826487379843456,0.4393330566585064,675.0,12,0.22782785899872054,-9.583935019052063,-9.429309579633218,0.0071044921875,0.0,0.37020597159862517,0.008366944768931716,-0.6276588885688398,0.07127195843987964,0.20726318173110486,-9.292300553872598,-20.20799068083775,0.143359375,-27.0,-0.993265850841999,-20.06914592807738,-0.021673875488340856,-0.005354282271582633,0.0,-2.688220287275371,0.2810298129916191,2700.0
1.0000000027094331,0.07642029598355293,-0.9990049511194229,0.0,9.442805198208523,-2.6865887698407542,0.0,1273690.0,350.0,0.0,-27.0,0.0,-0.010592459444887936,0.0,-3.4875146515873678e-09,1400.0,-0.04024164993315935,-2.6865887674368425,0.45329528078436854,675.0,13,0.22895718884008903,-9.733132065795868,-9.577719116411561,0.0071533203125,0.0,0.37995249405503273,0.008249655028339475,-0.6354445968958317,0.09820025888595327,0.21437140516936778,-9.436363831780552,-20.03257846416904,0.153955078125,-27.0,-0.993425378203392,-20.490006263425247,-0.01915997751057148,-0.0067427730071358384,0.0,-2.689913828935874,0.28889253437519075,2700.0
1.000235208078872,0.07520106136798858,-0.9990176230669021,0.0,9.410942891125732,-2.6424536171294513,0.0,1364815.0,375.0,0.0,-27.0,0.0,-0.009554768074303865,0.0,-0.00011902440610531823,1500.0,-0.041906677093356846,-2.642365930027154,0.5389974057674408,675.0,14,0.22936243816063798,-9.704873675703954,-9.550284159546848,0.0073486328125,0.0,0.3897554248571396,0.008149956294801086,-0.6389084573038417,0.11981526836353976,0.220788486674428,-9.402464174593337,-20.213984580136028,0.169921875,-27.0,-0.9935604006052017,-20.035665781298587,-0.0015153661428485067,-0.007831280445680022,0.0,-2.6434175398170288,0.2965505883097649,2700.0
28.0,0.07193564344197512,-0.9990042954683304,0.0,9.432272076736044,-23.625771032691965,0.0,1455940.0,400.0,0.0,-27.0,0.0,-0.009376435168087482,0.0,-27.0,1600.0,-0.04247446544468403,-2.6360659545669476,0.5423035025596619,675.0,15,0.21863127615638298,-9.734740129113751,-9.579454789206233,0.0074462890625,0.0,0.3973499909043312,0.008254751039203256,-0.6422193373986375,9.48094381968436,0.2267045296728611,-9.425378597038607,-24.06007936010844,0.1349609375,-27.0,-0.9939220070838928,-26.999997126587168,-0.0019247004529461265,-0.008238213183358312,0.0,-23.864158884739634,0.3120743803679943,2700.0
28.0,0.06947948057204485,-0.9990819379687309,0.0,9.336242800674594,-23.711659096948164,0.0,1547065.0,425.0,0.0,-27.0,0.0,-0.010350359766744078,0.0,-27.0,1700.0,-0.04195302547886968,-2.6644603664793975,0.5423035025596619,675.0,16,0.2189413588452025,-9.639903623517853,-9.485121365617355,0.008349609375,0.0,0.40333556309342383,0.00764374245190993,-0.63919919543805,6.192756042459843,0.2322749249637127,-9.32838513858582,-26.742977631649723,0.1863037109375,-27.0,-0.9941940158605576,-26.988312609346345,-0.0019247004529461265,-0.00871745334006846,0.0,-23.887710485990112,0.318947310000658,2700.0
28.0,0.06454975148662925,-0.9991277188062668,0.0,9.350426607112835,-23.41885172998735,0.0,1638190.0,450.0,0.0,-27.0,0.0,-0.01017522111069411,0.0,-27.0,1800.0,-0.04277343638241291,-2.6545992885810845,0.5423035025596619,675.0,17,0.2172119476691527,-9.653944542109874,-9.49692032938319,0.008203125,0.0,0.41023681685328484,0.007283402769826352,-0.6343217257290235,5.08100435816291,0.23678703606128693,-9.346842200110075,-26.090572920320216,0.1615234375,-27.0,-0.9947399228811264,-24.99585914538797,-0.0019247004529461265,-0.009852721984498203,0.0,-23.50478148634986,0.3270177379250526,2700.0
28.0,0.05922817438840866,-0.9991761520504951,0.0,9.281572709738937,-23.321562045610218,0.0,1729315.0,475.0,0.0,-27.0,0.0,-0.009738895972259343,0.0,-27.0,1900.0,-0.04256971599534154,-2.645811069047704,0.5423035025596619,675.0,18,0.19711911658580375,-9.57837789142673,-9.428257867511576,0.0073486328125,0.0,0.4156568057835102,0.006902216305024922,-0.6316238729694306,5.739157213849255,0.24100060537457466,-9.276480714757966,-25.098256641903077,0.1941650390625,-27.0,-0.9953292354941368,-25.36364980431432,-0.0019247004529461265,-0.010406692582182585,0.0,-23.331616919596293,0.3345519877970219,2700.0
28.0,0.054803519323468206,-0.9992195397615433,0.0,9.384942237151122,-23.41284982390862,0.0,1820440.0,500.0,0.0,-27.0,0.0,-0.0100533795543015,0.0,-27.0,2000.0,-0.042704211082309484,-2.670561249689854,0.5348801016807556,675.0,19,0.1979354221063364,-9.698223048430389,-9.54594742517119,0.00595703125,0.0,0.4223754771053791,0.0065608124248683454,-0.6411745127563335,7.003525230325529,0.24666329622268676,-9.381300935969445,-24.49201266227579,0.2123291015625,-27.0,-0.9958192095160484,-26.999999324938614,-0.01204595621675253,-0.011246808408759534,0.0,-23.621733805698888,0.3402103081345558,2700.0
28.0,0.054444652330130336,-0.9992281764745712,0.0,9.403231206644298,-23.438643205950854,0.0,1911565.0,525.0,0.0,-27.0,0.0,-0.01165545724797994,0.0,-27.0,2100.0,-0.04235292105004192,-2.645320940325837,0.5348801016807556,675.0,20,0.1926668992101262,-9.714478753238438,-9.562508922488487,0.005517578125,0.0,0.4294023305177689,0.006492781394626945,-0.6414513322673884,5.750159997626731,0.25155859142541886,-9.397401711928996,-26.98960512686082,0.2042724609375,-27.0,-0.9958589509129524,-26.99999985806387,-0.01204595621675253,-0.011378678074106575,0.0,-23.64120706910708,0.34247410073876383,2700.0
28.0,0.05639883521944285,-0.9992181494832039,0.0,9.411622581145071,-23.562891350345904,0.0,2002690.0,550.0,0.0,-27.0,0.0,-0.012116601667366922,0.0,-27.0,2200.0,-0.0425208454951644,-2.63907787378339,0.5348801016807556,675.0,21,0.18850168064705558,-9.724820489959097,-9.567932103540295,0.005859375,0.0,0.4360396809875965,0.006571785709820688,-0.6411375430423505,6.0741489702427485,0.2567678354680538,-9.4054742879683,-26.971398695327,0.201171875,-27.0,-0.9956425666809082,-26.99999972930731,-0.01204595621675253,-0.011867977771908044,0.0,-23.736096062928183,0.346555782109499,2700.0
28.0,0.05816768743097782,-0.9992006421089172,0.0,9.333764549973974,-23.654640477321603,0.0,2093815.0,575.0,0.0,-27.0,0.0,-0.012240871414542198,0.0,-27.0,2300.0,-0.042996104992926124,-2.646847508571591,0.5348801016807556,675.0,22,0.19374433128859803,-9.653285709766061,-9.497620976606987,0.0059814453125,0.0,0.4436462208628654,0.006709552416577935,-0.6445023077070801,6.997052076579469,0.26208404898643495,-9.329582598974923,-26.991083693969912,0.202392578125,-27.0,-0.9954466730356216,-26.999992966489664,-0.01204595621675253,-0.012601827224716543,0.0,-23.844405353930433,0.3518051035702229,2700.0
28.0,0.06445623822510242,-0.99919753074646,0.0,9.412870847590058,-23.744983468579072,0.0,2184940.0,600.0,0.0,-27.0,0.0,-0.012376315961591899,0.0,-27.0,2400.0,-0.04561519268900156,-2.6900327849853056,0.5368746519088745,675.0,23,0.2040140244310285,-9.723542377984703,-9.571362085667198,0.00576171875,0.0,0.4495192676782608,0.006734055245760828,-0.6457100252831879,4.5331224251092666,0.2676206551492214,-9.40764597783936,-26.753012332716423,0.194921875,-27.0,-0.9947502762079239,-25.068626577689386,-0.020654693245887756,-0.012966234795749187,0.0,-23.84764221107323,0.35689777955412866,2700.0
1.0,0.06513594286516308,-0.9991618618369102,0.0,9.315915993341626,-2.6004021510605524,0.0,2276065.0,625.0,0.0,-27.0,0.0,-0.0125000104540959,0.0,-3.651417937143917e-24,2500.0,-0.04507812736555934,-2.6004021510605524,0.5800696015357971,675.0,24,0.1992575953136817,-9.637466201403711,-9.482057427102543,0.006689453125,0.0,0.4557022228837013,0.0070146357640624045,-0.6455180072411167,7.335294113247369,0.27312454432249067,-9.308953891261638,-22.97532698004937,0.16142578125,-27.0,-0.9946750149130821,-26.999999999996955,-0.04661758244037628,-0.01380912885069847,0.0,-2.1343319232194884,0.3651453398168087,2700.0
28.0,0.07118276059627533,-0.9991647616028786,0.0,9.411670828620682,-23.60005603307311,0.0,2367190.0,650.0,0.0,-27.0,0.0,-0.013691551564261318,0.0,-27.0,2600.0,-0.042628563940525055,-2.696914431510595,0.5806608200073242,675.0,25,0.2011723867259604,-9.728156547220982,-9.573168765099917,0.0066162109375,0.0,0.46166974902153013,0.006991841504350305,-0.6438341611199576,88.74296758633983,0.2780558630824089,-9.407713478919101,-26.136402057046837,0.196337890625,-27.0,-0.9940053775906563,-27.0,-0.04796074330806732,-0.014850126300007104,0.0,-26.99999999069262,0.36704298853874207,2700.0
28.0,0.07389822043478489,-0.999177274107933,0.0,9.390818990216314,-23.755874655229416,0.0,2458315.0,675.0,0.0,-27.0,0.0,-0.013449364528059959,0.0,-27.0,2700.0,-0.042628563940525055,-2.645368307573153,0.5806608200073242,675.0,26,0.1995486695016509,-9.709361385900547,-9.555012866882796,0.0079833984375,0.0,0.4661767467856407,0.006893440778367221,-0.6442584291522507,85.0435166420214,0.28275234550237655,-9.386478673982085,-27.0,0.2010498046875,-27.0,-0.9937046691775322,-27.0,-0.04796074330806732,-0.01520398531574756,0.0,-26.999999999869544,0.36704298853874207,2700.0
28.0,0.0777502192184329,-0.9991762414574623,0.0,9.564379079109006,-23.571941108842147,0.0,2549440.0,700.0,0.0,-27.0,0.0,-0.012949269847013056,0.0,-27.0,2800.0,-0.042628560215234756,-2.658463569779633,0.5806608200073242,675.0,27,0.19712820000651168,-9.881214959674422,-9.723607711574173,0.0063232421875,0.0,0.46985144913196564,0.006901470827870071,-0.648140010013958,89.74657887472162,0.28727310225367547,-9.557292435978217,-26.99999999999996,0.2009033203125,-27.0,-0.9932781055569648,-27.0,-0.04796074330806732,-0.015129776229150594,0.0,-26.999999999872536,0.36704298853874207,2700.0
28.0,0.07508686147630214,-0.9992435961961746,0.0,9.28874813749,-23.50244721826102,0.0,2640565.0,725.0,0.0,-27.0,0.0,-0.012534347106702625,0.0,-27.0,2900.0,-0.04262855648994446,-2.6335434096672543,0.5806608200073242,675.0,28,0.19299638433214308,-9.602373433805573,-9.445986129795068,0.0073486328125,0.0,0.4729979023337364,0.006371384661179036,-0.636639514511262,91.73980982534859,0.29148530289530755,-9.284347884426854,-27.0,0.1964111328125,-27.0,-0.9935730472207069,-27.0,-0.04796074330806732,-0.015973225189372896,0.0,-26.99999999998517,0.36704298853874207,2700.0
28.0,0.07351978700608015,-0.9992662161588669,0.0,9.422349572299355,-23.412347045734467,0.0,2731690.0,750.0,0.0,-27.0,0.0,-0.01245941799134016,0.0,-27.0,3000.0,-0.04262855648994446,-2.668120483234452,0.5806608200073242,675.0,29,0.189141148030193,-9.72868978223841,-9.577206118790963,0.0069091796875,0.0,0.47648187801241876,0.006193484272807836,-0.6394100577803329,93.84462283246302,0.2947086736559868,-9.41828239408694,-27.0,0.201953125,-27.0,-0.9937465950846672,-27.0,-0.04796074330806732,-0.016113112214952707,0.0,-26.999999999995488,0.36704298853874207,2700.0
28.0,0.07473162915557623,-0.9992883056402206,0.0,9.466245283085692,-23.570017111430527,0.0,2822815.0,775.0,0.0,-27.0,0.0,-0.013469750224612654,0.0,-27.0,3100.0,-0.04262855648994446,-2.6810874239305122,0.5806608200073242,675.0,30,0.18484914941084285,-9.77276299158726,-9.613727026254496,0.0065673828125,0.0,0.4813107267022133,0.0060195829952135686,-0.6390310605635022,89.63619697362029,0.2981576532125473,-9.459887968223033,-27.0,0.202685546875,-27.0,-0.9936123803257942,-27.0,-0.04796074330806732,-0.01645605550147593,0.0,-26.999999999983896,0.36704298853874207,2700.0
28.0,0.07286780457943678,-0.9992791742086411,0.0,9.24236144931748,-23.43466075103462,0.0,2913940.0,800.0,0.0,-27.0,0.0,-0.014671306475065649,0.0,-27.0,3200.0,-0.042628560215234756,-2.7466358486908575,0.5806608200073242,675.0,31,0.1872076122658172,-9.549477581641948,-9.395641797964881,0.0070556640625,0.0,0.48699837923049927,0.006091325881425291,-0.6339201389102527,92.70064112124304,0.30218639224767685,-9.237773845724567,-27.0,0.1965576171875,-27.0,-0.9938187927007676,-27.0,-0.04796074330806732,-0.01664200290106237,0.0,-26.999999999988923,0.36704298853874207,2700.0
28.0,0.07502545677125454,-0.9993146672844887,0.0,9.475521476779731,-23.44562836064308,0.0,3005065.0,825.0,0.0,-27.0,0.0,-0.015444313571788371,0.0,-27.0,3300.0,-0.042628590017557144,-2.655536075486816,0.5806608200073242,675.0,32,0.19655649907494258,-9.784156190242278,-9.629794290371636,0.006982421875,0.0,0.4919407345354557,0.005812084255740047,-0.6409968802930962,93.06582468100994,0.30521474704146384,-9.47399836544698,-27.0,0.20576171875,-27.0,-0.9935798406600952,-27.0,-0.04796074330806732,-0.016409241780638694,0.0,-26.999999999993385,0.36704298853874207,2700.0
28.0,0.07091264724731446,-0.9992861926555634,0.0,9.362357188441006,-23.550937779805245,0.0,3096190.0,850.0,0.0,-27.0,0.0,-0.015589196956716478,0.0,-27.0,3400.0,-0.04262878922745585,-2.7537395376177303,0.5806608200073242,675.0,33,0.18859837319624248,-9.674117429224264,-9.520135691090209,0.0067138671875,0.0,0.49677109345793724,0.006036194902844727,-0.640513687139537,89.61715817541743,0.3081914894282818,-9.359288486526621,-27.0,0.1978515625,-27.0,-0.9940352991223336,-27.0,-0.04796074330806732,-0.016872233850881456,0.0,-26.99999999999726,0.3670429587364197,2700.0
28.0,0.07011609999462962,-0.9993102654814721,0.0,9.34487001325716,-23.404808708493146,0.0,3187315.0,875.0,0.0,-27.0,0.0,-0.01706801075488329,0.0,-27.0,3500.0,-0.04262970592826605,-2.646370231930632,0.5806608200073242,675.0,34,0.18575293337326587,-9.649426506244096,-9.495593042739534,0.0078369140625,0.0,0.5010353624820709,0.005846702074632048,-0.6376266399995074,94.20085374044902,0.31163536086678506,-9.341030259523766,-26.99999999999957,0.2027587890625,-27.0,-0.9941235065460206,-27.0,-0.04796074330806732,-0.017590714804828166,0.0,-26.999999999997932,0.36704268380999566,2700.0
28.0,0.07376857362687587,-0.9993275597691536,0.0,9.406543793360731,-23.263673899404107,0.0,3278440.0,900.0,0.0,-27.0,0.0,-0.017258409410715103,0.0,-27.0,3600.0,-0.042633145954459904,-2.646708567372843,0.5806608200073242,675.0,35,0.18283761268096144,-9.718804521601495,-9.560752356486075,0.0071044921875,0.0,0.5044960990548134,0.005710653483401984,-0.6370450239344791,97.87835584460505,0.3156162314116955,-9.401717884587239,-27.0,0.2063232421875,-27.0,-0.9937190353870392,-27.0,-0.04796074330806732,-0.017947753006592394,0.0,-26.999999999999023,0.3670416034758091,2700.0
28.0,0.07094308361411095,-0.9993234559893608,0.0,9.340552102118291,-23.268805832566663,0.0,3369565.0,925.0,0.0,-27.0,0.0,-0.01744972914457321,0.0,-27.0,3700.0,-0.04534032810479403,-2.70029020756665,0.5806608200073242,675.0,36,0.1786483186079017,-9.640926574899254,-9.484976950584265,0.0064208984375,0.0,0.5064948692917823,0.005742984870448708,-0.632832571437757,9.7252423100731,0.31895101964473727,-9.336071841396347,-26.999999999999435,0.200341796875,-27.0,-0.9940319269895553,-26.99999999999932,-0.04796074330806732,-0.01912574884481728,0.0,-23.478971133749802,0.3641727715730667,2700.0
1.0,0.07230311203747988,-0.9993344455957412,0.0,9.3342300717789,-2.6897423026548495,0.0,3460690.0,950.0,0.0,-27.0,0.0,-0.016825481737032532,0.0,-2.4225485869254027e-30,3800.0,-0.043896949663758275,-2.6897423026548495,0.5834740996360779,675.0,37,0.1798968658125209,-9.63122517221133,-9.478113644451263,0.0061279296875,0.0,0.5090430989861489,0.005656458658631891,-0.6333113940592738,5.772610909374071,0.32252218648791314,-9.331435663863784,-26.12643041643778,0.1969970703125,-27.0,-0.9938813090324402,-26.999999999477286,-0.04059871658682823,-0.02022753991186619,0.0,-2.4190803824640112,0.36964761316776273,2700.0
1.0,0.0746912082657218,-0.9993196576833725,0.0,9.364550236213441,-2.670743082084664,0.0,3551815.0,975.0,0.0,-27.0,0.0,-0.016098379530012606,0.0,-1.8999897004318064e-16,3900.0,-0.04316186895594001,-2.670743082084664,0.5874417424201965,675.0,38,0.18015913992830726,-9.669116300639129,-9.514884973357796,0.0071533203125,0.0,0.5111320421099663,0.005772878765128553,-0.637097979264945,4.922500602095774,0.32596084997057917,-9.358023705699779,-25.997028193894323,0.1896728515625,-27.0,-0.9936168536543846,-26.999999999999993,-0.041399337351322174,-0.02071662377566099,0.0,-2.4278202095720767,0.371001298725605,2700.0
28.0,0.07970907092094422,-0.9993382558226586,0.0,9.209065692571556,-23.57037296152156,0.0,3642940.0,1000.0,0.0,-27.0,0.0,-0.016352695133537053,0.0,-27.0,4000.0,-0.04169776663184166,-2.6607713990215416,0.5998184084892273,675.0,39,0.18014462817205618,-9.521147847646393,-9.366885433487258,0.00595703125,0.0,0.5141767457127571,0.005626390036195516,-0.6340630816179328,89.76823742048039,0.32917757481336596,-9.203374330510778,-26.589347459547948,0.188720703125,-27.0,-0.9930611923336983,-27.0,-0.04138151556253433,-0.021565031539648772,0.0,-26.999999999999993,0.37457433342933655,2700.0
28.0,0.07919066753238439,-0.9993729904294014,0.0,9.428915003876595,-23.710881944730207,0.0,3734065.0,1025.0,0.0,-27.0,0.0,-0.017025562236085534,0.0,-27.0,4100.0,-0.04169776663184166,-2.7069649525426938,0.5998184084892273,675.0,40,0.18556725097763216,-9.75238484999967,-9.598277214714935,0.0061767578125,0.0,0.5172792226076126,0.005353109096176922,-0.6461933444072201,85.77119781468409,0.33260994255542753,-9.42423363244904,-27.0,0.1984130859375,-27.0,-0.9931185886263847,-27.0,-0.04138151556253433,-0.021169419679790736,0.0,-26.999999999999915,0.37457433342933655,2700.0
